Club,Saison,Numero,Joueur,Nom d'usage,Nationalite,Postes,Note
Arsenal,2004-2005,28,Kolo Toure,,Ivory Coast,DC|DG|DD,88
Arsenal,2005-2006,28,Kolo Toure,,Ivory Coast,DC|DG|DD,87
Arsenal,2006-2007,5,Kolo Toure,,Ivory Coast,DC|DG|DD,84
Arsenal,2007-2008,5,Kolo Toure,,Ivory Coast,DC|DG|DD,86
Arsenal,2008-2009,5,Kolo Toure,,Ivory Coast,DC|DG|DD,85
Arsenal,2004-2005,12,Lauren Bisan-Etame Mayer,Lauren,Cameroon,DD|DC|MD|MC,89
Arsenal,2005-2006,12,Lauren Bisan-Etame Mayer,Lauren,Cameroon,DD|DC|MD|MC,85
Arsenal,2006-2007,12,Lauren Bisan-Etame Mayer,Lauren,Cameroon,DD|DC|MD|MC,77
Arsenal,2011-2012,6,Laurent Koscielny,,France,DC|DD,80
Arsenal,2012-2013,6,Laurent Koscielny,,France,DC|DD,81
Arsenal,2013-2014,6,Laurent Koscielny,,France,DC|DD,82
Arsenal,2014-2015,6,Laurent Koscielny,,France,DC|DD,82
Arsenal,2015-2016,6,Laurent Koscielny,,France,DC|DD,84
Arsenal,2016-2017,6,Laurent Koscielny,,France,DC|DD,85
Arsenal,2017-2018,6,Laurent Koscielny,,France,DC|DD,83
Arsenal,2018-2019,6,Laurent Koscielny,,France,DC|DD,82
Arsenal,2023-2024,19,Leandro Trossard,,Belgium,AG|MG|BU,81
Arsenal,2024-2025,19,Leandro Trossard,,Belgium,AG|MG|BU,82
Arsenal,2025-2026,19,Leandro Trossard,,Belgium,AG|MG|BU,83
Arsenal,2016-2017,9,Lucas Perez,,Spain,AG|MG|BU|AD|MOC,81
Arsenal,2018-2019,28,Lucas Perez,,Spain,AG|MG|BU|AD|MOC,79
Arsenal,2019-2020,11,Lucas Torreira,,Uruguay,MDC|MC,81
Arsenal,2012-2013,9,Lukas Podolski,,Germany,AG|MG|BU|MOC,81
Arsenal,2013-2014,9,Lukas Podolski,,Germany,AG|MG|BU|MOC,77
Arsenal,2014-2015,9,Lukas Podolski,,Germany,AG|MG|BU|MOC,77
Arsenal,2004-2005,24,Manuel Almunia,,Spain,G,80
Arsenal,2007-2008,24,Manuel Almunia,,Spain,G,75
Arsenal,2008-2009,1,Manuel Almunia,,Spain,G,79
Arsenal,2010-2011,1,Manuel Almunia,,Spain,G,77
Arsenal,2010-2011,29,Marouane Chamakh,,Morocco,BU|MOC|AD,82
Arsenal,2011-2012,29,Marouane Chamakh,,Morocco,BU|MOC|AD,77
Arsenal,2022-2023,8,Martin Odegaard,,Norway,MDC|MOC|MC|AD|MD,83
Arsenal,2023-2024,8,Martin Odegaard,,Norway,MDC|MOC|MC|AD|MD,87
Arsenal,2024-2025,8,Martin Odegaard,,Norway,MDC|MOC|MC|AD|MD,87
Arsenal,2025-2026,8,Martin Odegaard,,Norway,MDC|MOC|MC|AD|MD,86
Arsenal,2025-2026,22,Martin Zubimendi,,Spain,MDC|MC,85
Arsenal,2014-2015,2,Mathieu Debuchy,,France,DD|MD|DC,80
Arsenal,2015-2016,2,Mathieu Debuchy,,France,DD|MD|DC,79
Arsenal,2016-2017,2,Mathieu Debuchy,,France,DD|MD|DC,79
Arsenal,2004-2005,16,Mathieu Flamini,,France,MDC|MC|DG,73
Arsenal,2006-2007,16,Mathieu Flamini,,France,MDC|MC|DG,76
Arsenal,2013-2014,20,Mathieu Flamini,,France,MDC|MC|DG,79
Arsenal,2013-2014,11,Mesut Ozil,,Germany,MOC|AD|MG|MC,87
Arsenal,2014-2015,11,Mesut Ozil,,Germany,MOC|AD|MG|MC,86
Arsenal,2015-2016,11,Mesut Ozil,,Germany,MOC|AD|MG|MC,88
Arsenal,2016-2017,11,Mesut Ozil,,Germany,MOC|AD|MG|MC,89
Arsenal,2017-2018,11,Mesut Ozil,,Germany,MOC|AD|MG|MC,87
Arsenal,2018-2019,11,Mesut Ozil,,Germany,MOC|AD|MG|MC,86
Arsenal,2019-2020,10,Mesut Ozil,,Germany,MOC|AD|MG|MC,83
Arsenal,2008-2009,18,Mikael Silvestre,,France,DC,76
Arsenal,2011-2012,8,Mikel Arteta,,Spain,MC|MDC|MOC|MD,81
Arsenal,2012-2013,8,Mikel Arteta,,Spain,MC|MDC|MOC|MD,82
Arsenal,2013-2014,8,Mikel Arteta,,Spain,MC|MDC|MOC|MD,80
Arsenal,2014-2015,8,Mikel Arteta,,Spain,MC|MDC|MOC|MD,79
Arsenal,2015-2016,8,Mikel Arteta,,Spain,MC|MDC|MOC|MD,78
Arsenal,2024-2025,21,Mikel Merino,,Spain,MC|BU|MDC|MOC,82
Arsenal,2025-2026,25,Mikel Merino,,Spain,MC|BU|MDC|MOC,83
Arsenal,2018-2019,35,Mohamed Elneny,,Egypt,MDC,76
Arsenal,2021-2022,15,Mohamed Elneny,,Egypt,MDC,74
Arsenal,2022-2023,15,Mohamed Elneny,,Egypt,MDC,74
Arsenal,2012-2013,17,Nacho Monreal,,Spain,DG|DC|MG,78
Arsenal,2013-2014,17,Nacho Monreal,,Spain,DG|DC|MG,76
Arsenal,2014-2015,18,Nacho Monreal,,Spain,DG|DC|MG,77
Arsenal,2015-2016,18,Nacho Monreal,,Spain,DG|DC|MG,80
Arsenal,2016-2017,18,Nacho Monreal,,Spain,DG|DC|MG,80
Arsenal,2017-2018,18,Nacho Monreal,,Spain,DG|DC|MG,80
Arsenal,2018-2019,18,Nacho Monreal,,Spain,DG|DC|MG,78
Arsenal,2019-2020,18,Nacho Monreal,,Spain,DG|DC|MG,79
Arsenal,2020-2021,18,Nacho Monreal,,Spain,DG|DC|MG,76
Arsenal,2008-2009,26,Nicklas Bendtner,,Denmark,BU|AD|MOC,77
Arsenal,2009-2010,52,Nicklas Bendtner,,Denmark,BU|AD|MOC,78
Arsenal,2010-2011,52,Nicklas Bendtner,,Denmark,BU|AD|MOC,79
Arsenal,2019-2020,19,Nicolas Pepe,,Ivory Coast,MD|AD|AG|MG|BU,82
Arsenal,2020-2021,19,Nicolas Pepe,,Ivory Coast,MD|AD|AG|MG|BU,82
Arsenal,2021-2022,21,Nuno Tavares,,Portugal,DG,71
Arsenal,2022-2023,41,Oleksandr Zinchenko,,Ukraine,DG|MC|MDC|MG,80
Arsenal,2023-2024,41,Oleksandr Zinchenko,,Ukraine,DG|MC|MDC|MG,81
Arsenal,2024-2025,41,Oleksandr Zinchenko,,Ukraine,DG|MC|MDC|MG,79
Arsenal,2012-2013,12,Olivier Giroud,,France,BU|MOC,80
Arsenal,2013-2014,12,Olivier Giroud,,France,BU|MOC,79
Arsenal,2014-2015,12,Olivier Giroud,,France,BU|MOC,80
Arsenal,2015-2016,12,Olivier Giroud,,France,BU|MOC,82
Arsenal,2016-2017,12,Olivier Giroud,,France,BU|MOC,83
Arsenal,2017-2018,12,Olivier Giroud,,France,BU|MOC,82
Arsenal,2004-2005,18,Pascal Cygan,,France,DC|DG,79
Arsenal,2004-2005,4,Patrick Vieira,,France,MDC|MC,94
Arsenal,2011-2012,4,Per Mertesacker,,Germany,DC|DD,81
Arsenal,2012-2013,4,Per Mertesacker,,Germany,DC|DD,80
Arsenal,2013-2014,4,Per Mertesacker,,Germany,DC|DD,82
Arsenal,2014-2015,4,Per Mertesacker,,Germany,DC|DD,82
Arsenal,2015-2016,4,Per Mertesacker,,Germany,DC|DD,83
Arsenal,2016-2017,4,Per Mertesacker,,Germany,DC|DD,82
Arsenal,2017-2018,4,Per Mertesacker,,Germany,DC|DD,80
Arsenal,2015-2016,33,Petr Cech,,Czechia,G,86
Arsenal,2016-2017,33,Petr Cech,,Czechia,G,88
Arsenal,2017-2018,33,Petr Cech,,Czechia,G,84
Arsenal,2018-2019,1,Petr Cech,,Czechia,G,82
Arsenal,2004-2005,20,Philippe Senderos,,Switzerland,DC,75
Arsenal,2005-2006,20,Philippe Senderos,,Switzerland,DC,79
Arsenal,2006-2007,6,Philippe Senderos,,Switzerland,DC,81
Arsenal,2007-2008,6,Philippe Senderos,,Switzerland,DC,77
Arsenal,2025-2026,41,Piero Hincapie,,Ecuador,DC|DG|MDC,83
Arsenal,2017-2018,14,Pierre-Emerick Aubameyang,,Gabon,BU|AG|MG,87
Arsenal,2018-2019,14,Pierre-Emerick Aubameyang,,Gabon,BU|AG|MG,87
Arsenal,2019-2020,14,Pierre-Emerick Aubameyang,,Gabon,BU|AG|MG,88
Arsenal,2020-2021,14,Pierre-Emerick Aubameyang,,Gabon,BU|AG|MG,87
Arsenal,2024-2025,3,Riccardo Calafiori,,Italy,DG|DC|MG,79
Arsenal,2025-2026,3,Riccardo Calafiori,,Italy,DG|DC|MG,82
Arsenal,2020-2021,12,Rob Holding,,England,DC,74
Arsenal,2021-2022,12,Rob Holding,,England,DC,75
Arsenal,2004-2005,7,Robert Pires,,France,MG|AG|MOC|MD,92
Arsenal,2005-2006,7,Robert Pires,,France,MG|AG|MOC|MD,87
Arsenal,2004-2005,11,Robin van Persie,,Netherlands,BU|AD|AG|MOC,82
Arsenal,2005-2006,11,Robin van Persie,,Netherlands,BU|AD|AG|MOC,82
Arsenal,2006-2007,11,Robin van Persie,,Netherlands,BU|AD|AG|MOC,84
Arsenal,2007-2008,11,Robin van Persie,,Netherlands,BU|AD|AG|MOC,85
Arsenal,2008-2009,11,Robin van Persie,,Netherlands,BU|AD|AG|MOC,85
Arsenal,2009-2010,11,Robin van Persie,,Netherlands,BU|AD|AG|MOC,85
Arsenal,2010-2011,10,Robin van Persie,,Netherlands,BU|AD|AG|MOC,85
Arsenal,2011-2012,10,Robin van Persie,,Netherlands,BU|AD|AG|MOC,88
Arsenal,2008-2009,8,Samir Nasri,,France,MG|MOC|MC,82
Arsenal,2009-2010,8,Samir Nasri,,France,MG|MOC|MC,83
Arsenal,2010-2011,8,Samir Nasri,,France,MG|MOC|MC,84
Arsenal,2012-2013,19,Santiago Cazorla,,Spain,MOC|MD|MC|MDC,85
Arsenal,2013-2014,19,Santiago Cazorla,,Spain,MOC|MD|MC|MDC,84
Arsenal,2014-2015,19,Santiago Cazorla,,Spain,MOC|MD|MC|MDC,85
Arsenal,2015-2016,19,Santiago Cazorla,,Spain,MOC|MD|MC|MDC,85
Arsenal,2016-2017,19,Santiago Cazorla,,Spain,MOC|MD|MC|MDC,85
Arsenal,2017-2018,19,Santiago Cazorla,,Spain,MOC|MD|MC|MDC,80
Arsenal,2017-2018,31,Sead Kolasinac,,Bosnia and Herzegovina,DG|DC|MG,81
Arsenal,2018-2019,3,Sead Kolasinac,,Bosnia and Herzegovina,DG|DC|MG,80
Arsenal,2019-2020,31,Sead Kolasinac,,Bosnia and Herzegovina,DG|DC|MG,77
Arsenal,2010-2011,18,Sebastien Squillaci,,France,DC|DD,81
Arsenal,2016-2017,20,Shkodran Mustafi,,Germany,DC|DD,84
Arsenal,2017-2018,20,Shkodran Mustafi,,Germany,DC|DD,83
Arsenal,2018-2019,20,Shkodran Mustafi,,Germany,DC|DD,81
Arsenal,2019-2020,20,Shkodran Mustafi,,Germany,DC|DD,79
Arsenal,2019-2020,5,Sokratis Papastathopoulos,,Greece,DC|DD,81
Arsenal,2004-2005,23,Sol Campbell,,England,DC|DD,93
Arsenal,2005-2006,23,Sol Campbell,,England,DC|DD,90
Arsenal,2004-2005,13,Stuart Taylor,,England,G,77
Arsenal,2021-2022,18,Takehiro Tomiyasu,,Japan,DD|DC|DG,76
Arsenal,2022-2023,18,Takehiro Tomiyasu,,Japan,DD|DC|DG,78
Arsenal,2023-2024,18,Takehiro Tomiyasu,,Japan,DD|DC|DG,78
Arsenal,2024-2025,18,Takehiro Tomiyasu,,Japan,DD|DC|DG,78
Arsenal,2006-2007,32,Theo Walcott,,England,BU|MD|AD|MG,76
Arsenal,2008-2009,14,Theo Walcott,,England,BU|MD|AD|MG,79
