Club,Saison,Numero,Joueur,Nom d'usage,Nationalite,Postes,Note
Monaco,2022-2023,17,Alexandr Golovin,,Russie,MC|MG|MOC,79
Monaco,2023-2024,17,Alexandr Golovin,,Russie,MC|MG|MOC,80
Monaco,2024-2025,10,Alexandr Golovin,,Russie,MC|MG|MOC,80
Monaco,2025-2026,10,Alexandr Golovin,,Russie,MC|MG|MOC,79
Monaco,2008-2009,22,Alexandre Licata,,France,BU,64
Monaco,2006-2007,13,Alexandre Licata,,France,BU,64
Monaco,2011-2012,38,Alexandros Tziolis,,Grece,MDC,71
Monaco,2024-2025,8,Ali Al Musrati,,Libye,MDC,79
Monaco,2014-2015,38,Almamy Toure,,Mali,DD|DC|MD,66
Monaco,2015-2016,38,Almamy Toure,,Mali,DD|DC|MD,69
Monaco,2016-2017,38,Almamy Toure,,Mali,DD|DC|MD,74
Monaco,2017-2018,38,Almamy Toure,,Mali,DD|DC|MD,74
Monaco,2018-2019,38,Almamy Toure,,Mali,DD|DC|MD,74
Monaco,2007-2008,11,Anderson Luis de Carvalho,Nenê,Bresil,MOC|AG|MG|BU,75
Monaco,2009-2010,11,Anderson Luis de Carvalho,Nenê,Bresil,MOC|AG|MG|BU,77
Monaco,2005-2006,16,Andre Biancarelli,,France,G,59
Monaco,2004-2005,16,Andre Biancarelli,,France,G,64
Monaco,2012-2013,24,Andrea Raggi,,Italie,DG|DC|DD,72
Monaco,2013-2014,24,Andrea Raggi,,Italie,DG|DC|DD,74
Monaco,2014-2015,24,Andrea Raggi,,Italie,DG|DC|DD,76
Monaco,2015-2016,24,Andrea Raggi,,Italie,DG|DC|DD,79
Monaco,2016-2017,24,Andrea Raggi,,Italie,DG|DC|DD,77
Monaco,2017-2018,24,Andrea Raggi,,Italie,DG|DC|DD,76
Monaco,2018-2019,24,Andrea Raggi,,Italie,DG|DC|DD,74
Monaco,2011-2012,31,Andreas Wolf,,Allemagne,DC|DD,73
Monaco,2012-2013,31,Andreas Wolf,,Allemagne,DC|DD,73
Monaco,2013-2014,31,Andreas Wolf,,Allemagne,DC|DD,73
Monaco,2005-2006,15,Andreas Zikos,,Grece,MC|MDC,75
Monaco,2004-2005,15,Andreas Zikos,,Grece,MC|MDC,84
Monaco,2025-2026,31,Ansu Fati,,Espagne,AG|AD|BU|MOC,75
Monaco,2013-2014,23,Anthony Martial,,France,BU|AG|AD|MOC,63
Monaco,2014-2015,23,Anthony Martial,,France,BU|AG|AD|MOC,74
Monaco,2015-2016,9,Anthony Martial,,France,BU|AG|AD|MOC,78
Monaco,2018-2019,3,Antonio Barreca,,Italie,DG|MG,74
Monaco,2007-2008,27,Arnaud Lescure,,France,DC,45
Monaco,2019-2020,24,Aurelien Tchouameni,,France,MC|MDC,72
Monaco,2020-2021,8,Aurelien Tchouameni,,France,MC|MDC,77
Monaco,2021-2022,8,Aurelien Tchouameni,,France,MC|MDC,81
Monaco,2020-2021,20,Axel Disasi,,France,DC|DD,77
Monaco,2021-2022,6,Axel Disasi,,France,DC|DD,76
Monaco,2022-2023,6,Axel Disasi,,France,DC|DD,79
Monaco,2013-2014,5,Aymen Abdennour,,Tunisie,DC|DG|MDC,81
Monaco,2014-2015,5,Aymen Abdennour,,Tunisie,DC|DG|MDC,78
Monaco,2015-2016,5,Aymen Abdennour,,Tunisie,DC|DG|MDC,81
Monaco,2016-2017,23,Benjamin Mendy,,France,DG|MG,77
Monaco,2018-2019,39,Benjamin Henrichs,,Allemagne,DD|DG|MD,76
Monaco,2019-2020,40,Benjamin Lecomte,,France,G,81
Monaco,2019-2020,39,Benjamin Henrichs,,Allemagne,DD|DG|MD,76
Monaco,2020-2021,40,Benjamin Lecomte,,France,G,80
Monaco,2019-2020,32,Benoit Badiashile,,France,DC,72
Monaco,2020-2021,32,Benoit Badiashile,,France,DC,75
Monaco,2021-2022,5,Benoit Badiashile,,France,DC,76
Monaco,2022-2023,5,Benoit Badiashile,,France,DC,78
Monaco,2014-2015,15,Bernardo Silva,,Portugal,MD|MOC|AD|MC,75
Monaco,2015-2016,10,Bernardo Silva,,Portugal,MD|MOC|AD|MC,79
Monaco,2016-2017,10,Bernardo Silva,,Portugal,MD|MOC|AD|MC,83
Monaco,2013-2014,4,Borja Lopez,,Espagne,DC,70
Monaco,2014-2015,4,Borja Lopez,,Espagne,DC,70
Monaco,2022-2023,36,Breel Embolo,,Suisse,BU|AD|AG|MOC,78
Monaco,2023-2024,36,Breel Embolo,,Suisse,BU|AD|AG|MOC,77
Monaco,2024-2025,36,Breel Embolo,,Suisse,BU|AD|AG|MOC,77
Monaco,2020-2021,12,Caio Henrique,,Bresil,DG|MG,76
Monaco,2021-2022,12,Caio Henrique,,Bresil,DG|MG,78
Monaco,2022-2023,12,Caio Henrique,,Bresil,DG|MG,79
Monaco,2023-2024,12,Caio Henrique,,Bresil,DG|MG,78
Monaco,2024-2025,12,Caio Henrique,,Bresil,DG|MG,77
Monaco,2025-2026,12,Caio Henrique,,Bresil,DG|MG,77
Monaco,2007-2008,21,Camel Meriem,,France,MC|MOC|MG|MD|AG,76
Monaco,2008-2009,21,Camel Meriem,,France,MC|MOC|MG|MD|AG,75
Monaco,2006-2007,21,Camel Meriem,,France,MC|MOC|MG|MD|AG,79
Monaco,2005-2006,21,Camel Meriem,,France,MC|MOC|MG|MD|AG,75
Monaco,2012-2013,4,Carl Medjani,,Algerie,DC,68
Monaco,2007-2008,24,Cedric Mongongu,,RD Congo,DC|DD,52
Monaco,2008-2009,2,Cedric Mongongu,,RD Congo,DC|DD,69
Monaco,2009-2010,2,Cedric Mongongu,,RD Congo,DC|DD,72
Monaco,2010-2011,4,Cedric Mongongu,,RD Congo,DC|DD,74
Monaco,2010-2011,7,Chris Malonga,,Congo,MOC|AG,68
Monaco,2011-2012,7,Chris Malonga,,Congo,MOC|AG,72
Monaco,2013-2014,36,Chris Malonga,,Congo,MOC|AG,65
Monaco,2024-2025,13,Christian Mawissa,,France,DC,74
Monaco,2025-2026,13,Christian Mawissa,,France,DC,75
Monaco,2016-2017,28,Corentin Jean,,France,MD,73
Monaco,2010-2011,21,Daniel Niculae,,Roumanie,BU,70
Monaco,2011-2012,40,Danijel Subasic,,Croatie,G,69
Monaco,2012-2013,1,Danijel Subasic,,Croatie,G,71
Monaco,2013-2014,1,Danijel Subasic,,Croatie,G,75
Monaco,2014-2015,1,Danijel Subasic,,Croatie,G,80
Monaco,2015-2016,1,Danijel Subasic,,Croatie,G,81
Monaco,2016-2017,1,Danijel Subasic,,Croatie,G,84
Monaco,2017-2018,1,Danijel Subasic,,Croatie,G,84
Monaco,2018-2019,1,Danijel Subasic,,Croatie,G,81
Monaco,2019-2020,1,Danijel Subasic,,Croatie,G,78
Monaco,2008-2009,14,Dario Simic,,Croatie,DC|DD|MDC,74
Monaco,2009-2010,14,Dario Simic,,Croatie,DC|DD|MDC,74
Monaco,2005-2006,22,David Gigliotti,,France,BU,65
Monaco,2012-2013,8,Delvin Ndinga,,Congo,MC|MDC,75
Monaco,2013-2014,27,Delvin Ndinga,,Congo,MC|MDC,72
Monaco,2023-2024,6,Denis Zakaria,,Suisse,MDC|MC,79
Monaco,2024-2025,6,Denis Zakaria,,Suisse,MDC|MC,81
Monaco,2025-2026,6,Denis Zakaria,,Suisse,MDC|MC,81
Monaco,2010-2011,2,Dennis Appiah,,France,DC,63
Monaco,2011-2012,2,Dennis Appiah,,France,DC,64
Monaco,2012-2013,2,Dennis Appiah,,France,DC,64
Monaco,2007-2008,5,Diego Perez,,Uruguay,MDC|MC,74
Monaco,2008-2009,5,Diego Perez,,Uruguay,MDC|MC,76
Monaco,2009-2010,5,Diego Perez,,Uruguay,MDC|MC,70
Monaco,2006-2007,5,Diego Perez,,Uruguay,MDC|MC,68
Monaco,2005-2006,5,Diego Perez,,Uruguay,MDC|MC,69
Monaco,2004-2005,5,Diego Perez,,Uruguay,MDC|MC,71
Monaco,2017-2018,16,Diego Benaglio,,Suisse,G,77
Monaco,2018-2019,16,Diego Benaglio,,Suisse,G,74
Monaco,2019-2020,16,Diego Benaglio,,Suisse,G,74
Monaco,2010-2011,9,Dieumerci Mbokani,,RD Congo,BU|MOC,78
Monaco,2013-2014,15,Dimitar Berbatov,,Bulgarie,BU|MOC,82
Monaco,2014-2015,10,Dimitar Berbatov,,Bulgarie,BU|MOC,80
Monaco,2008-2009,29,Distel Zola,,France,MDC,60
Monaco,2009-2010,29,Distel Zola,,France,MDC,60
Monaco,2008-2009,28,Djamel Bakar,,France,BU,65
Monaco,2016-2017,19,Djibril Sidibe,,France,DD|MD|DC,79
Monaco,2017-2018,19,Djibril Sidibe,,France,DD|MD|DC,79
Monaco,2018-2019,19,Djibril Sidibe,,France,DD|MD|DC,78
Monaco,2020-2021,29,Djibril Sidibe,,France,DD|MD|DC,77
Monaco,2021-2022,19,Djibril Sidibe,,France,DD|MD|DC,77
Monaco,2009-2010,18,Djimi Traore,,Mali,DG,72
Monaco,2010-2011,18,Djimi Traore,,Mali,DG,72
Monaco,2014-2015,35,Dominique Pandor,,France,MD,65
Monaco,2011-2012,28,Edgar Salli,,Cameroun,AG|BU,67
Monaco,2012-2013,28,Edgar Salli,,Cameroun,AG|BU,67
Monaco,2009-2010,24,Eduardo Costa,,Bresil,MDC,71
Monaco,2010-2011,6,Eduardo Costa,,Bresil,MDC,71
Monaco,2009-2010,9,Eidur Gudjohnsen,,Islande,BU|MOC|AG,75
Monaco,2013-2014,21,Elderson Uwa Echiejile,Elderson,Nigeria,DG|MG|DC,74
Monaco,2014-2015,21,Elderson Uwa Echiejile,Elderson,Nigeria,DG|MG|DC,73
Monaco,2015-2016,21,Elderson Uwa Echiejile,Elderson,Nigeria,DG|MG|DC,75
Monaco,2016-2017,21,Elderson Uwa Echiejile,Elderson,Nigeria,DG|MG|DC,71
Monaco,2008-2009,32,Elia Legati,,Italie,DC,67
Monaco,2022-2023,44,Eliesse Ben Seghir,,France,MG|MOC|BU|AG|AD|MD,71
Monaco,2023-2024,7,Eliesse Ben Seghir,,Maroc,MG|MOC|BU|AG|AD|MD,73
Monaco,2024-2025,7,Eliesse Ben Seghir,,Maroc,MG|MOC|BU|AG|AD|MD,76
Monaco,2021-2022,36,Eliot Matazo,,Belgique,MC,72
Monaco,2022-2023,15,Eliot Matazo,,Belgique,MC,73
Monaco,2012-2013,20,Emir Bajrami,,Suede,MD,70
Monaco,2012-2013,10,Emmanuel Riviere,,France,BU,73
Monaco,2013-2014,29,Emmanuel Riviere,,France,BU,73
Monaco,2005-2006,24,Emmanuel Adebayor,,Togo,BU|AD|MOC,82
Monaco,2004-2005,24,Emmanuel Adebayor,,Togo,BU|AD|MOC,70
Monaco,2011-2012,26,Eric Marester,,France,DD,62
Monaco,2012-2013,26,Eric Marester,,France,DD,62
Monaco,2013-2014,22,Eric Abidal,,France,DC|DG,75
Monaco,2005-2006,18,Eric Cubilier,,France,DD,69
Monaco,2025-2026,3,Eric Dier,,Angleterre,DC|MDC|DD,78
Monaco,2005-2006,9,Ernesto Javier Chevanton,,Uruguay,BU|AG|MOC,82
Monaco,2004-2005,10,Ernesto Javier Chevanton,,Uruguay,BU|AG|MOC,82
Monaco,2007-2008,22,Fabián Guedes,Bolivar,Bresil,DC,75
Monaco,2006-2007,22,Fabián Guedes,Bolivar,Bresil,DC,75
Monaco,2004-2005,1,Fabien Audard,,France,G,65
Monaco,2015-2016,4,Fabio Coentrao,,Portugal,DG|MG|DC,80
Monaco,2013-2014,2,Fábio Tavares de Oliveira,Fabinho,Bresil,MDC|DD|DC|MC,73
Monaco,2014-2015,2,Fábio Tavares de Oliveira,Fabinho,Bresil,MDC|DD|DC|MC,75
Monaco,2015-2016,2,Fábio Tavares de Oliveira,Fabinho,Bresil,MDC|DD|DC|MC,78
Monaco,2016-2017,2,Fábio Tavares de Oliveira,Fabinho,Bresil,MDC|DD|DC|MC,81
Monaco,2017-2018,2,Fábio Tavares de Oliveira,Fabinho,Bresil,MDC|DD|DC|MC,84
Monaco,2015-2016,12,Fares Bahlouli,,France,MOC,70
Monaco,2016-2017,12,Fares Bahlouli,,France,MOC,70
Monaco,2007-2008,30,Flavio Roma,,Italie,G,73
Monaco,2008-2009,30,Flavio Roma,,Italie,G,72
Monaco,2012-2013,30,Flavio Roma,,Italie,G,66
Monaco,2013-2014,30,Flavio Roma,,Italie,G,66
Monaco,2006-2007,30,Flavio Roma,,Italie,G,79
Monaco,2005-2006,30,Flavio Roma,,Italie,G,83
Monaco,2004-2005,30,Flavio Roma,,Italie,G,83
Monaco,2018-2019,2,Fode Ballo-Toure,,France,DG,72
Monaco,2019-2020,2,Fode Ballo-Toure,,France,DG,73
Monaco,2020-2021,2,Fode Ballo-Toure,,Senegal,DG,73
Monaco,2023-2024,29,Folarin Balogun,,Etats-Unis,BU,78
Monaco,2024-2025,9,Folarin Balogun,,Etats-Unis,BU,77
Monaco,2025-2026,9,Folarin Balogun,,Etats-Unis,BU,79
Monaco,2018-2019,44,Francesc Fabregas,,Espagne,MC|MOC|MDC,82
Monaco,2019-2020,4,Francesc Fabregas,,Espagne,MC|MOC|MDC,78
Monaco,2020-2021,4,Francesc Fabregas,,Espagne,MC|MOC|MDC,76
Monaco,2021-2022,4,Francesc Fabregas,,Espagne,MC|MOC|MDC,75
Monaco,2010-2011,30,Franck L'Hostis,,France,G,61
Monaco,2007-2008,4,Francois-Joseph Modesto,,France,DC|DD|DG,75
Monaco,2008-2009,4,Francois-Joseph Modesto,,France,DC|DD|DG,74
Monaco,2009-2010,4,Francois-Joseph Modesto,,France,DC|DD|DG,73
Monaco,2006-2007,4,Francois-Joseph Modesto,,France,DC|DD|DG,75
Monaco,2005-2006,4,Francois-Joseph Modesto,,France,DC|DD|DG,69
Monaco,2004-2005,4,Francois-Joseph Modesto,,France,DC|DD|DG,78
Monaco,2008-2009,8,Freddy Adu,,Etats-Unis,BU|MOC|AD|AG,75
Monaco,2007-2008,18,Frederic Piquionne,,France,BU|MD|AD,77
Monaco,2008-2009,27,Frederic Nimani N'Galou,,France,BU,71
Monaco,2008-2009,36,Frederic Bulot,,France,BU,54
Monaco,2009-2010,27,Frederic Nimani N'Galou,,France,BU,70
Monaco,2010-2011,22,Frederic Bulot,,France,BU,55
Monaco,2011-2012,27,Frederic Nimani,,France,BU,64
Monaco,2016-2017,26,Gabriel Boschilia,,Bresil,MOC|MG|AG|MC,73
Monaco,2017-2018,26,Gabriel Boschilia,,Bresil,MOC|MG|AG|MC,73
Monaco,2019-2020,26,Gabriel Boschilia,,Bresil,MOC|MG|AG|MC,75
Monaco,2006-2007,32,Gael Givet,,France,DC|DG|MDC,85
Monaco,2005-2006,32,Gael Givet,,France,DC|DG|MDC,81
Monaco,2004-2005,32,Gael Givet,,France,DC|DG|MDC,80
Monaco,2011-2012,21,Gary Kagelmacher,,Uruguay,DC,69
Monaco,2011-2012,5,Gary Coulibaly,,France,MC,66
Monaco,2012-2013,21,Gary Kagelmacher,,Uruguay,DC,66
Monaco,2012-2013,5,Gary Coulibaly,,France,MC,64
Monaco,2013-2014,21,Gary Kagelmacher,,Uruguay,DC,69
Monaco,2013-2014,5,Gary Coulibaly,,France,MC,66
Monaco,2018-2019,29,Gelson Martins,,Portugal,MD|MG|AG|AD|MOC,82
Monaco,2019-2020,11,Gelson Martins,,Portugal,MD|MG|AG|AD|MOC,81
Monaco,2020-2021,11,Gelson Martins,,Portugal,MD|MG|AG|AD|MOC,79
Monaco,2021-2022,7,Gelson Martins,,Portugal,MD|MG|AG|AD|MOC,77
Monaco,2022-2023,77,Gelson Martins,,Portugal,MD|MG|AG|AD|MOC,76
Monaco,2013-2014,27,Geoffrey Kondogbia,,France,MDC|MC,75
Monaco,2014-2015,22,Geoffrey Kondogbia,,France,MDC|MC,77
Monaco,2024-2025,21,George Ilenikhena,,Nigeria,BU,72
Monaco,2018-2019,14,Georges-Kevin Nkoudou,,France,MG|AG|AD|MD,75
Monaco,2011-2012,36,Georgios Tzavellas,,Grece,DG,73
Monaco,2012-2013,36,Georgios Tzavellas,,Grece,DG,72
Monaco,2006-2007,8,Gerard López Segú,Gerard,Espagne,MDC,73
Monaco,2005-2006,8,Gerard López Segú,Gerard,Espagne,MDC,74
Monaco,2007-2008,19,Gonzalo Vargas,,Uruguay,BU,74
Monaco,2006-2007,19,Gonzalo Vargas,,Uruguay,BU,74
Monaco,2004-2005,14,Gregory Lacombe,,France,MG,65
Monaco,2015-2016,11,Guido Carrillo,,Argentine,BU,72
Monaco,2016-2017,11,Guido Carrillo,,Argentine,BU,74
Monaco,2017-2018,11,Guido Carrillo,,Argentine,BU,75
Monaco,2006-2007,1,Guillaume Warmuz,,France,G,76
Monaco,2005-2006,1,Guillaume Warmuz,,France,G,70
Monaco,2019-2020,3,Guillermo Maripan,,Chili,DC,77
Monaco,2020-2021,3,Guillermo Maripan,,Chili,DC,77
Monaco,2021-2022,3,Guillermo Maripan,,Chili,DC,78
Monaco,2022-2023,3,Guillermo Maripan,,Chili,DC,78
Monaco,2023-2024,3,Guillermo Maripan,,Chili,DC,77
Monaco,2021-2022,15,Harisson Marcelin,,France,DC,70
Monaco,2004-2005,35,Hassan El-Fakiri,,Norvege,DD,71
Monaco,2015-2016,18,Helder Costa,,Portugal,MG,69
Monaco,2019-2020,7,Henry Onyekuru,,Nigeria,MG|AG|AD|MD,77
Monaco,2020-2021,7,Henry Onyekuru,,Nigeria,MG|AG|AD|MD,75
Monaco,2012-2013,11,Ibrahima Toure,,Senegal,BU,74
Monaco,2009-2010,32,Igor Lolo,,Cote d'Ivoire,DC,70
Monaco,2010-2011,32,Igor Lolo,,Cote d'Ivoire,DC,71
Monaco,2019-2020,20,Islam Slimani,,Algerie,BU,78
Monaco,2021-2022,14,Ismail Jakobs,,Allemagne,DG|MG|AG,72
Monaco,2022-2023,14,Ismail Jakobs,,Allemagne,DG|MG|AG,73
Monaco,2023-2024,14,Ismail Jakobs,,Allemagne,DG|MG|AG,74
Monaco,2015-2016,17,Ivan Cavaleiro,,Portugal,MG|AG|AD|MD|MOC,76
Monaco,2016-2017,17,Ivan Cavaleiro,,Portugal,MG|AG|AD|MD|MOC,74
Monaco,2012-2013,14,Jakob Poulsen,,Danemark,MC,68
Monaco,2013-2014,14,Jakob Poulsen,,Danemark,MC,67
Monaco,2013-2014,10,James Rodriguez,,Colombie,MOC|MG|AG|MC,83
Monaco,2007-2008,9,Jan Koller,,Tchequie,BU,75
Monaco,2006-2007,9,Jan Koller,,Tchequie,BU,83
Monaco,2007-2008,6,Jaroslav Plasil,,Tchequie,MC|MDC|MG|MOC,71
Monaco,2006-2007,6,Jaroslav Plasil,,Tchequie,MC|MDC|MG|MOC,78
Monaco,2005-2006,6,Jaroslav Plasil,,Tchequie,MC|MDC|MG|MOC,74
Monaco,2004-2005,6,Jaroslav Plasil,,Tchequie,MC|MDC|MG|MOC,77
Monaco,2004-2005,9,Javier Pedro Saviola,,Argentine,BU|MOC|AG|AD,84
Monaco,2021-2022,11,Jean Lucas,,Bresil,MC|MDC,75
Monaco,2022-2023,11,Jean Lucas,,Bresil,MC|MDC,73
Monaco,2018-2019,4,Jean-Eudes Aholou,,Cote d'Ivoire,MDC|MC,75
Monaco,2020-2021,6,Jean-Eudes Aholou,,Cote d'Ivoire,MDC|MC,75
Monaco,2008-2009,19,Jean-Jacques Gosso,,Cote d'Ivoire,MDC,69
Monaco,2009-2010,7,Jean-Jacques Gosso,,Cote d'Ivoire,MDC,74
Monaco,2010-2011,19,Jean-Jacques Gosso,,Cote d'Ivoire,MDC,73
Monaco,2019-2020,22,Jean-Kevin Augustin,,France,BU|AG|MOC,75
Monaco,2015-2016,5,Jemerson de Jesus Nascimento,Jemerson,Bresil,DC|DG,77
Monaco,2016-2017,5,Jemerson de Jesus Nascimento,Jemerson,Bresil,DC|DG,78
Monaco,2017-2018,5,Jemerson de Jesus Nascimento,Jemerson,Bresil,DC|DG,80
Monaco,2018-2019,5,Jemerson de Jesus Nascimento,Jemerson,Bresil,DC|DG,76
Monaco,2019-2020,5,Jemerson de Jesus Nascimento,Jemerson,Bresil,DC|DG,75
Monaco,2020-2021,5,Jemerson de Jesus Nascimento,Jemerson,Bresil,DC|DG,73
Monaco,2007-2008,10,Jeremy Menez,,France,BU|AD|AG|MOC,75
Monaco,2007-2008,3,Jeremy Berthod,,France,DG,73
Monaco,2013-2014,28,Jeremy Toulalan,,France,MDC|MC|DC,84
Monaco,2006-2007,10,Jeremy Menez,,France,BU|AD|AG|MOC,72
Monaco,2014-2015,28,Jeremy Toulalan,,France,MDC|MC|DC,82
Monaco,2015-2016,28,Jeremy Toulalan,,France,MDC|MC|DC,82
Monaco,2007-2008,23,Jerko Leko,,Croatie,MDC,70
Monaco,2008-2009,23,Jerko Leko,,Croatie,MDC,71
Monaco,2009-2010,23,Jerko Leko,,Croatie,MDC,71
Monaco,2006-2007,23,Jerko Leko,,Croatie,MDC,73
Monaco,2004-2005,39,Jim Ablancourt,,France,DD,62
Monaco,2004-2005,17,Jimmy Juan,,France,MC,55
Monaco,2013-2014,8,Joao Moutinho,,Portugal,MC|MOC|MDG,83
Monaco,2014-2015,8,Joao Moutinho,,Portugal,MC|MOC|MDG,83
Monaco,2015-2016,8,Joao Moutinho,,Portugal,MC|MOC|MDG,83
Monaco,2016-2017,8,Joao Moutinho,,Portugal,MC|MOC|MDG,82
Monaco,2017-2018,8,Joao Moutinho,,Portugal,MC|MOC|MDG,82
Monaco,2011-2012,30,Johann Carrasso,,France,G,64
Monaco,2024-2025,4,Jordan Teze,,Pays-Bas,MD|DD,76
Monaco,2025-2026,4,Jordan Teze,,Pays-Bas,MD|DD,78
Monaco,2017-2018,6,Jorge Marco de Oliveira Moraes,Jorge,Bresil,DG|MG,74
Monaco,2018-2019,6,Jorge Marco de Oliveira Moraes,Jorge,Bresil,DG|MG,73
Monaco,2019-2020,28,Jorge Marco de Oliveira Moraes,Jorge,Bresil,DG|MG,76
Monaco,2020-2021,28,Jorge Marco de Oliveira Moraes,Jorge,Bresil,DG|MG,76
Monaco,2004-2005,12,Joseph Dayo Oshadogan,,Italie,DC,72
Monaco,2007-2008,20,Juan Pablo Pino,,Colombie,BU|AD|AG|MOC,68
Monaco,2008-2009,20,Juan Pablo Pino,,Colombie,BU|AD|AG|MOC,70
Monaco,2009-2010,20,Juan Pablo Pino,,Colombie,BU|AD|AG|MOC,76
Monaco,2021-2022,28,Judilson Mamadu Tuncara Gomes,,Guinee-Bissau,MDC,70
Monaco,2004-2005,27,Julien Rodriguez,,France,DG|DC,82
Monaco,2016-2017,25,Kamil Glik,,Pologne,DC,84
Monaco,2017-2018,25,Kamil Glik,,Pologne,DC,84
Monaco,2018-2019,25,Kamil Glik,,Pologne,DC,82
Monaco,2019-2020,25,Kamil Glik,,Pologne,DC,78
Monaco,2020-2021,25,Kamil Glik,,Pologne,DC,75
Monaco,2024-2025,20,Kassoum Ouattara,,France,DG,72
Monaco,2025-2026,20,Kassoum Ouattara,,France,DG,72
Monaco,2017-2018,14,Keita Balde,,Senegal,BU|AG|AD|MG|MOC,81
Monaco,2019-2020,14,Keita Balde,,Senegal,BU|AG|AD|MG|MOC,78
Monaco,2020-2021,14,Keita Balde,,Senegal,BU|AG|AD|MG|MOC,76
Monaco,2008-2009,31,Kevin Diaz,,France,MG,61
Monaco,2010-2011,26,Kevin Malcuit,,France,AD,53
Monaco,2017-2018,35,Kevin N'Doram,,France,MDC,70
Monaco,2020-2021,31,Kevin Volland,,Allemagne,AG|BU|MOC|AD|MG,82
Monaco,2021-2022,31,Kevin Volland,,Allemagne,AG|BU|MOC|AD|MG,81
Monaco,2022-2023,31,Kevin Volland,,Allemagne,AG|BU|MOC|AD|MG,80
Monaco,2020-2021,27,Krepin Diatta,,Senegal,MD|AD,77
Monaco,2021-2022,27,Krepin Diatta,,Senegal,MD|AD,75
Monaco,2022-2023,27,Krepin Diatta,,Senegal,MD|AD,75
Monaco,2023-2024,27,Krepin Diatta,,Senegal,MD|AD,75
Monaco,2024-2025,27,Krepin Diatta,,Senegal,MD|AD,75
Monaco,2025-2026,27,Krepin Diatta,,Senegal,MD|AD,74
Monaco,2015-2016,29,Kylian Mbappe,,France,BU|AD|AG|MOC,65
Monaco,2016-2017,29,Kylian Mbappe,,France,BU|AD|AG|MOC,79
Monaco,2017-2018,10,Kylian Mbappe,,France,BU|AD|AG|MOC,84
Monaco,2014-2015,19,Lacina Traore,,Cote d'Ivoire,BU|MOC,76
Monaco,2015-2016,19,Lacina Traore,,Cote d'Ivoire,BU|MOC,75
Monaco,2017-2018,42,Lacina Traore,,Cote d'Ivoire,BU|MOC,74
Monaco,2024-2025,15,Lamine Camara,,Senegal,MC|MDC,77
Monaco,2025-2026,15,Lamine Camara,,Senegal,MC|MDC,79
Monaco,2011-2012,15,Layvin Kurzawa,,France,DG|MG,60
Monaco,2012-2013,3,Layvin Kurzawa,,France,DG|MG,61
Monaco,2013-2014,3,Layvin Kurzawa,,France,DG|MG,73
Monaco,2014-2015,3,Layvin Kurzawa,,France,DG|MG,77
Monaco,2007-2008,25,Leandro Cufre,,Argentine,DD,68
Monaco,2008-2009,25,Leandro Cufre,,Argentine,DD,70
Monaco,2008-2009,33,Leo Schwechlen,,France,DC,48
Monaco,2010-2011,31,Loic Dufau,,France,MC,55
Monaco,2007-2008,7,Lucas Bernardi,,Argentine,MC|MDC,75
Monaco,2008-2009,7,Lucas Bernardi,,Argentine,MC|MDC,73
Monaco,2012-2013,15,Lucas Ocampos,,Argentine,AG|AD|MG|MD|BU,70
Monaco,2013-2014,11,Lucas Ocampos,,Argentine,AG|AD|MG|MD|BU,74
