Club,Saison,Numero,Joueur,Nom d'usage,Nationalite,Postes,Note
Lens,2008-2009,21,Sidi Yaya Keita,,Mali,MC|MDC,66
Lens,2008-2009,22,Issam Jemaa,,Tunisie,BU,66
Lens,2008-2009,3,Gregory Vignal,,France,DG,65
Lens,2008-2009,15,Fabien Laurenti,,France,DD,65
Lens,2008-2009,7,Razak Boukari,,France,BU,65
Lens,2008-2009,14,Kevin Monnet-Paquet,,France,AD|BU,64
Lens,2008-2009,2,Marco Ramos,,Portugal,DG,63
Lens,2008-2009,10,Dejan Milovanovic,,Serbie,MDC,63
Lens,2008-2009,20,Adil Hermach,,Maroc,MC|MDC,59
Lens,2008-2009,30,Kevin Goeman,,Belgique,G,57
Lens,2008-2009,16,Arnaud Brocard,,France,G,55
Lens,2008-2009,28,Nolan Roux,,France,BU,54
Lens,2008-2009,31,Dalibor Veselinovic,,Serbie,BU,54
Lens,2008-2009,35,Samuel Camille,,France,BU,51
Lens,2008-2009,32,Steven Joseph-Monrose,,France,AD|BU,50
Lens,2008-2009,37,Jeremy Blanc,,France,DC,48
Lens,2009-2010,1,Vedran Runje,,Croatie,G,75
Lens,2009-2010,23,Nenad Kovacevic,,Serbie,MDC|MC,75
Lens,2009-2010,11,Eduardo,Eduardo,Bresil,BU,72
Lens,2009-2010,5,Alaeddine Yahia,,Tunisie,DD|DC,71
Lens,2009-2010,26,Yohan Demont,,France,DD|AD,71
Lens,2009-2010,9,Toifilou Maoulida,,France,AD,70
Lens,2009-2010,24,Eric Chelle,,Mali,DD|DG,70
Lens,2009-2010,7,Abdoulrazak Boukari,,France,AG,70
Lens,2009-2010,12,Kanga Akale,,Cote d'Ivoire,AD|AG|MC|MG|MOC,69
Lens,2009-2010,22,Issam Jemaa,,Tunisie,BU,69
Lens,2009-2010,10,Dejan Milovanovic,,Serbie,MDC,69
Lens,2009-2010,18,Sebastien Roudet,,France,MC|AG|MG,68
Lens,2009-2010,20,Adil Hermach,,Maroc,MC|MDC,68
Lens,2009-2010,19,Romain Sartre,,France,DD|DC,67
Lens,2009-2010,2,Marco Ramos,,Portugal,DG,67
Lens,2009-2010,16,Hamdi Kasraoui,,Tunisie,G,67
Lens,2009-2010,14,Kevin Monnet-Paquet,,France,AD|BU,67
Lens,2009-2010,8,Geoffrey Doumeng,,France,MC|MOC,66
Lens,2009-2010,15,Fabien Laurenti,,France,DD,65
Lens,2009-2010,4,Issam El Adoua,,Maroc,DC,63
Lens,2009-2010,30,Samuel Atrous,,France,G,58
Lens,2009-2010,25,Steven Joseph-Monrose,,France,AD|BU,54
Lens,2009-2010,27,Samba Sow,,Mali,MDC|MC,50
Lens,2009-2010,29,William Remy,,France,DC,49
Lens,2009-2010,28,Benjamin Leclerc,,France,MC,49
Lens,2009-2010,34,Alexandre Coeff,,France,MD|MC,48
Lens,2009-2010,36,Darnel Situ,,France,DC,45
Lens,2009-2010,35,Mehdi Abeid,,France,MOC,40
Lens,2010-2011,1,Vedran Runje,,Croatie,G,75
Lens,2010-2011,18,Sebastien Roudet,,France,MC|AG|MG,73
Lens,2010-2011,5,Alaeddine Yahia,,Tunisie,DD|DC,72
Lens,2010-2011,11,Eduardo,Eduardo,Bresil,BU,72
Lens,2010-2011,23,Nenad Kovacevic,,Serbie,MDC|MC,72
Lens,2010-2011,9,Toifilou Maoulida,,France,AD,71
Lens,2010-2011,26,Yohan Demont,,France,DD|AD,71
Lens,2010-2011,20,Adil Hermach,,Maroc,MC|MDC,71
Lens,2010-2011,6,Henri Bedimo,,Cameroun,DG,70
Lens,2010-2011,21,Sidi Yaya Keita,,Mali,MC|MDC,70
Lens,2010-2011,7,Abdoulrazak Boukari,,France,AG,70
Lens,2010-2011,24,Eric Chelle,,Mali,DD|DG,69
Lens,2010-2011,28,Kanga Akale,,Cote d'Ivoire,AD|AG|MC|MG|MOC,69
Lens,2010-2011,22,Issam Jemaa,,Tunisie,BU,69
Lens,2010-2011,10,Gregory Sertic,,France,MC,68
Lens,2010-2011,2,Marco Ramos,,Portugal,DG,67
Lens,2010-2011,16,Hamdi Kasraoui,,Tunisie,G,67
Lens,2010-2011,27,Samba Sow,,Mali,MDC|MC,67
Lens,2010-2011,8,Geoffrey Doumeng,,France,MC|MOC,66
Lens,2010-2011,29,David Pollet,,Belgique,BU|AD,61
Lens,2010-2011,15,Steven Joseph-Monrose,,France,AD|BU,60
Lens,2010-2011,30,Samuel Atrous,,France,G,58
Lens,2010-2011,3,Serge Aurier,,France,DD,57
Lens,2010-2011,40,Kevin Goeman,,Belgique,G,56
Lens,2010-2011,35,Bilal Hamdi,,France,BU,55
Lens,2010-2011,34,Alassane Toure,,France,DD,52
Lens,2010-2011,33,Alexandre Coeff,,France,MD|MC,47
Lens,2010-2011,25,Darnel Situ,,France,DC,45
Lens,2011-2012,7,Chaouki Ben Saada,,Tunisie,MD,70
Lens,2011-2012,6,Pascal Berenguer,,France,MC,70
Lens,2011-2012,5,Gabriel Cichero,,Venezuela,DG,70
Lens,2011-2012,11,Alexandre Cuvillier,,France,MG,70
Lens,2011-2012,9,Eduardo,Eduardo,Bresil,BU,69
Lens,2011-2012,4,Alaeddine Yahia,,Tunisie,DD|DC,68
Lens,2011-2012,8,Pierre Ducasse,,France,MDC|MC,68
Lens,2011-2012,24,Ludovic Baal,,France,DG|MC,68
Lens,2011-2012,26,Yohan Demont,,France,DD|AD,67
Lens,2011-2012,1,Hamdi Kasraoui,,Tunisie,G,67
Lens,2011-2012,20,Jean-Eudes Maurice,,France,BU,66
Lens,2011-2012,3,Serge Aurier,,Cote d'Ivoire,DD,65
Lens,2011-2012,27,Samba Sow,,Mali,MDC|MC,64
Lens,2011-2012,17,Franck Queudrue,,France,DG,63
Lens,2011-2012,16,Michael Fabre,,France,G,63
Lens,2011-2012,10,Julien Toudic,,France,AG,63
Lens,2011-2012,15,Fode Koita,,France,BU,63
Lens,2011-2012,29,David Pollet,,Belgique,BU|AD,62
Lens,2011-2012,14,Ali-Azouz Mathlouthi,,France,BU,58
Lens,2011-2012,40,Samuel Atrous,,France,G,58
Lens,2011-2012,31,Alexandre Coeff,,France,MD|MC,56
Lens,2011-2012,23,Alassane Toure,,France,DD,56
Lens,2011-2012,19,Geoffrey Kondogbia,,France,MDC,56
Lens,2011-2012,22,Thorgan Hazard,,Belgique,MOC,56
Lens,2011-2012,21,Marco Rosenfelder,,France,MOC,55
Lens,2011-2012,30,Nicolas Caraux,,France,G,54
Lens,2011-2012,2,Zakarya Bergdich,,France,DG,52
Lens,2011-2012,18,William Remy,,France,DC,49
Lens,2012-2013,5,Alaeddine Yahia,,Tunisie,DD|DC,68
Lens,2012-2013,8,Pierre Ducasse,,France,MDC|MC,68
Lens,2012-2013,9,David Pollet,,Belgique,BU|AD,68
Lens,2012-2013,2,Zakarya Bergdich,,Maroc,DG,68
Lens,2012-2013,24,Ludovic Baal,,France,DG|MC,65
Lens,2012-2013,1,Rudy Riou,,France,G,64
Lens,2012-2013,26,Yohan Demont,,France,DD|AD,63
Lens,2012-2013,16,Hamdi Kasraoui,,Tunisie,G,63
Lens,2012-2013,18,Pierrick Valdivia,,France,MC|MDC,63
Lens,2012-2013,7,Yoann Touzghar,,France,BU|AG,63
Lens,2012-2013,29,Alexandre Coeff,,France,MD|MC,62
Lens,2012-2013,20,Lalaina Nomenjanahary,,Madagascar,MG|DG|AG,61
Lens,2012-2013,30,Samuel Atrous,,France,G,61
Lens,2012-2013,11,Deme N'Diaye,,Senegal,AG|MG,60
Lens,2012-2013,13,Alassane Toure,,France,DD,60
Lens,2012-2013,6,Jerome Lemoigne,,France,MC,59
Lens,2012-2013,27,Samba Sow,,Mali,MDC|MC,59
Lens,2012-2013,19,Ange-Freddy Plumain,,France,AD,58
Lens,2012-2013,22,Jeremy Bela,,France,MOC,57
Lens,2012-2013,28,Nicolas Saint-Ruf,,France,DC|DD,56
Lens,2012-2013,36,Baptiste Guillaume,,Belgique,BU,56
Lens,2012-2013,34,Anthony Rogie,,France,MC,55
Lens,2012-2013,21,Marco Rosenfelder,,France,MOC,55
Lens,2012-2013,35,Patrick Fradj,,France,DD|DC,54
Lens,2012-2013,3,Remy Bonne,,France,DG,53
Lens,2012-2013,33,Julien Leghait,,France,BU,53
Lens,2012-2013,34,Adama Diakite,,France,MOC,52
Lens,2012-2013,23,Wylan Cyprien,,France,MDC|MC,52
Lens,2012-2013,40,Christoffer Mafoumbi,,France,G,50
Lens,2013-2014,4,Ahmed Kantari,,Maroc,DC,72
Lens,2013-2014,16,Alphonse Areola,,France,G,72
Lens,2013-2014,28,Danijel Ljuboja,,Serbie,BU,70
Lens,2013-2014,9,Adamo Coulibaly,,France,AD|BU,70
Lens,2013-2014,11,Pablo Chavarria,,Argentine,BU|MD|MG,70
Lens,2013-2014,5,Alaeddine Yahia,,Tunisie,DD|DC,69
Lens,2013-2014,24,Ludovic Baal,,France,DG|MC,68
Lens,2013-2014,7,Yoann Touzghar,,France,BU|AG,68
Lens,2013-2014,10,Edgar Salli,,Cameroun,MG,68
Lens,2013-2014,8,Pierre Ducasse,,France,MDC|MC,67
Lens,2013-2014,21,Alharbi El Jadeyaoui,,Maroc,MG,66
Lens,2013-2014,18,Pierrick Valdivia,,France,MC|MDC,65
Lens,2013-2014,1,Rudy Riou,,France,G,64
Lens,2013-2014,22,Loick Landre,,France,DD|DC,64
Lens,2013-2014,32,Marcel Tisserand,,RD Congo,DD,63
Lens,2013-2014,14,Deme N'Diaye,,Senegal,AG|MG,62
Lens,2013-2014,23,Wylan Cyprien,,France,MDC|MC,62
Lens,2013-2014,25,Jean-Philippe Gbamin,,France,MDC|DD|DG,62
Lens,2013-2014,13,Alassane Toure,,France,DD,61
Lens,2013-2014,20,Lalaina Nomenjanahary,,Madagascar,MG|DG|AG,61
Lens,2013-2014,6,Jerome Le Moigne,,France,MDC,60
Lens,2013-2014,22,Jeremie Bela,,France,AD,60
Lens,2013-2014,30,Samuel Atrous,,France,G,59
Lens,2013-2014,29,Benjamin Bourigeaud,,France,MC,59
Lens,2013-2014,2,Nicolas Saint-Ruf,,France,DC|DD,58
Lens,2013-2014,37,Dimitri Cavare,,France,DD,57
Lens,2013-2014,33,Benjamin Boulenger,,France,DG|MG,56
Lens,2013-2014,19,Baptiste Guillaume,,Belgique,BU,56
Lens,2013-2014,35,Julien Leghait,,France,BU,55
Lens,2013-2014,15,Patrick Fradj,,France,DD|DC,55
Lens,2013-2014,3,Remy Bonne,,France,DG,53
Lens,2013-2014,40,Christoffer Mafoumbi,,France,G,50
Lens,2014-2015,4,Ahmed Kantari,,Maroc,DC,71
Lens,2014-2015,11,Pablo Chavarria,,Argentine,BU|MD|MG,71
Lens,2014-2015,7,Yoann Touzghar,,Tunisie,BU|AG,71
Lens,2014-2015,1,Rudy Riou,,France,G,70
Lens,2014-2015,24,Ludovic Baal,,France,DG|MC,70
Lens,2014-2015,20,Lalaina Nomenjanahary,,Madagascar,MG|DG|AG,70
Lens,2014-2015,5,Alaeddine Yahia,,Tunisie,DD|DC,69
Lens,2014-2015,21,Alharbi El Jadeyaoui,,Maroc,MG,69
Lens,2014-2015,9,Adamo Coulibaly,,France,AD|BU,69
Lens,2014-2015,18,Pierrick Valdivia,,France,MC|MDC,68
Lens,2014-2015,22,Loick Landre,,France,DD|DC,68
Lens,2014-2015,6,Jerome Le Moigne,,France,MDC,67
Lens,2014-2015,23,Wylan Cyprien,,France,MDC|MC,66
Lens,2014-2015,3,Dimitri Cavare,,France,DD,66
Lens,2014-2015,25,Jean-Philippe Gbamin,,France,MDC|DD|DG,65
Lens,2014-2015,14,Deme N'Diaye,,Senegal,AG|MG,64
Lens,2014-2015,27,Benjamin Boulenger,,France,DG|MG,64
Lens,2014-2015,29,Benjamin Bourigeaud,,France,MC,64
Lens,2014-2015,19,Baptiste Guillaume,,Belgique,BU,63
Lens,2014-2015,5,Abdoul Ba,,Mauritanie,DG|DC,63
Lens,2014-2015,13,Alassane Toure,,France,DD,61
Lens,2014-2015,40,Valentin Belon,,France,G,61
Lens,2014-2015,15,Patrick Fradj,,France,DD|DC,60
Lens,2014-2015,16,Samuel Atrous,,France,G,59
Lens,2014-2015,33,Boubacar Sylla,,Mali,DD,58
Lens,2014-2015,34,Julien Leghait,,France,BU,58
Lens,2014-2015,34,Quentin Lecoeuche,,France,DG,57
Lens,2014-2015,8,Aristote Madiani,,France,BU|MD,57
Lens,2014-2015,35,Taylor Moore,,Angleterre,DC|DD,57
Lens,2014-2015,37,Malick Seck,,Senegal,BU,57
Lens,2014-2015,42,Paulo Henriques de Pinho,,France,G,56
Lens,2014-2015,38,Christoffer Mafoumbi,,France,G,55
Lens,2014-2015,38,Jeff Reine-Adelaide,,France,MOC,55
Lens,2015-2016,11,Pablo Chavarria,,Argentine,BU|MD|MG,73
Lens,2015-2016,20,Lalaina Nomenjanahary,,Madagascar,MG|DG|AG,71
Lens,2015-2016,1,Joris Delle,,France,G,70
Lens,2015-2016,22,Loick Landre,,France,DD|DC,70
Lens,2015-2016,9,Christian Bekamenga,,Cameroun,BU,69
Lens,2015-2016,18,Pierrick Valdivia,,France,MC|MDC,69
Lens,2015-2016,19,Mathias Autret,,France,MOC|MD,69
Lens,2015-2016,3,Dusan Cvetinovic,,Serbie,DG,67
Lens,2015-2016,23,Wylan Cyprien,,France,MDC|MC,67
Lens,2015-2016,25,Jean-Philippe Gbamin,,France,MDC|DD|DG,67
Lens,2015-2016,8,Guirane N'Daw,,Senegal,MDC,66
Lens,2015-2016,21,Anthony Scaramozzino,,France,DG,66
Lens,2015-2016,27,Kenny Lala,,France,DG|DD,66
Lens,2015-2016,2,Jordan Ikoko,,RD Congo,DD,66
Lens,2015-2016,14,Deme N'Diaye,,Senegal,AG|MG,65
Lens,2015-2016,29,Benjamin Bourigeaud,,France,MC,65
Lens,2015-2016,5,Abdoul Ba,,Mauritanie,DG|DC,64
Lens,2015-2016,15,Stephane Besle,,France,DC,62
Lens,2015-2016,10,Patrick Olsen,,Danemark,MC,62
Lens,2015-2016,16,Valentin Belon,,France,G,61
Lens,2015-2016,24,Simon Banza,,France,BU,61
Lens,2015-2016,28,Jonathan Nanizayamo,,France,BU,60
Lens,2015-2016,31,Nadjib Baouia,,Algerie,MD,60
Lens,2015-2016,7,Aristote Madiani,,France,BU|MD,59
Lens,2015-2016,6,Taylor Moore,,Angleterre,DC|DD,59
Lens,2015-2016,35,Hugo Robert,,France,DG,59
Lens,2015-2016,32,Milos Zukanovic,,Serbie,BU,58
Lens,2015-2016,40,Jeremy Vachoux,,France,G,57
Lens,2015-2016,36,Valentin Wojtkowiak,,France,DC,56
Lens,2015-2016,36,Akim Zedadka,,France,DD,55
Lens,2015-2016,34,Jean-Kevin Duverne,,France,DD|DC,54
Lens,2016-2017,1,Nicolas Douchez,,France,G,75
Lens,2016-2017,24,Daniel Opare,,Ghana,DD,72
Lens,2016-2017,10,Habib Habibou,,Rep. centrafricaine,AD,71
Lens,2016-2017,15,John Bostock,,Trinite-et-Tobago,MDC|MC,71
Lens,2016-2017,8,Kermit Erasmus,,Afrique du Sud,BU,70
Lens,2016-2017,9,Teddy Chevalier,,France,BU,70
Lens,2016-2017,22,Loick Landre,,France,DD|DC,70
Lens,2016-2017,19,Mathias Autret,,France,MOC|MD,68
Lens,2016-2017,3,Dusan Cvetinovic,,Serbie,DG,68
Lens,2016-2017,26,Viktor Klonaridis,,Grece,MD,68
Lens,2016-2017,29,Benjamin Bourigeaud,,France,MC,68
Lens,2016-2017,26,Cristian Lopez Santamaria,,Espagne,BU|AG,68
Lens,2016-2017,14,Mohamed Fofana,,Mali,DC,67
Lens,2016-2017,13,Kevin Fortune,,France,AG|BU,67
Lens,2016-2017,8,Guirane N'Daw,,Senegal,MDC,66
Lens,2016-2017,27,Kenny Lala,,France,DG|DD,66
Lens,2016-2017,11,Abdellah Zoubir,,France,AG|MG,66
Lens,2016-2017,20,Rafik Gerard,,France,MD,66
Lens,2016-2017,2,Jean-Kevin Duverne,,France,DD|DC,66
Lens,2016-2017,21,Anthony Scaramozzino,,France,DG,65
Lens,2016-2017,23,Karim Hafez,,Egypte,DG,65
Lens,2016-2017,30,Jeremy Vachoux,,France,G,65
Lens,2016-2017,4,Djiman Koukou,,Benin,MDC,64
Lens,2016-2017,7,Adama Guira,,Burkina Faso,MC,64
Lens,2016-2017,10,Patrick Olsen,,Danemark,MC,63
Lens,2016-2017,5,Abdoul Ba,,Mauritanie,DG|DC,63
Lens,2016-2017,6,Jean-Ricner Bellegarde,,France,MDC|MC|MD,63
Lens,2016-2017,36,Nadjib Baouia,,Algerie,MD,61
Lens,2016-2017,16,Valentin Belon,,France,G,61
Lens,2016-2017,34,Hugo Robert,,France,DG,61
Lens,2016-2017,24,Simon Banza,,France,BU,61
Lens,2016-2017,18,Akim Zedadka,,France,DD,60
Lens,2016-2017,32,Mounir Chouiar,,France,MG|MOC,60
Lens,2017-2018,29,Clement Chantome,,France,MDC,72
Lens,2017-2018,26,Brice Dja Djedje,,Cote d'Ivoire,DD,71
Lens,2017-2018,9,Cristian Lopez Santamaria,,Espagne,BU|AG,71
Lens,2017-2018,8,John Bostock,,Trinite-et-Tobago,MDC|MC,70
Lens,2017-2018,3,Dusan Cvetinovic,,Serbie,DG,70
Lens,2017-2018,5,Dankler,Dankler,Bresil,DD,70
Lens,2017-2018,25,Moussa Maazou,,Niger,BU|MD,69
Lens,2017-2018,1,Nicolas Douchez,,France,G,68
Lens,2017-2018,7,Walid Mesloub,,Algerie,MOC|MC,68
Lens,2017-2018,7,Alvaro Lemos Collazo,,Espagne,DD,68
Lens,2017-2018,2,Jean-Kevin Duverne,,France,DD|DC,68
Lens,2017-2018,13,Kevin Fortune,,France,AG|BU,68
Lens,2017-2018,10,Abdellah Zoubir,,France,AG|MG,67
Lens,2017-2018,30,Jeremy Vachoux,,France,G,67
Lens,2017-2018,22,Filip Markovic,,Serbie,MD,66
Lens,2017-2018,23,Karim Hafez,,Egypte,DG,66
Lens,2017-2018,18,Souleymane Diarra,,Mali,MDC|MD,66
Lens,2017-2018,19,Frederic Duplus,,France,DG,65
Lens,2017-2018,24,Ivan Lendric,,Croatie,BU,65
Lens,2017-2018,5,Alex Gersbach,,Australie,DG,65
Lens,2017-2018,20,Abdelrafik Gerard,,France,MD,65
Lens,2017-2018,21,Christos Tasoulis,,Grece,DG,65
Lens,2017-2018,6,Jean-Ricner Bellegarde,,France,MDC|MC|MD,65
Lens,2017-2018,31,Cyrille Bayala,,Burkina Faso,MD|AD,65
Lens,2017-2018,14,Mohamed Fofana,,Mali,DC,63
Lens,2017-2018,4,Djiman Koukou,,Benin,MDC,63
Lens,2017-2018,28,Thomas Ephestion,,France,MC,63
Lens,2017-2018,16,Valentin Belon,,France,G,62
Lens,2017-2018,37,Akim Zedadka,,France,DD,61
Lens,2017-2018,36,Hugo Robert,,France,DG,61
Lens,2017-2018,33,Mounir Chouiar,,France,MG|MOC,60
Lens,2017-2018,21,William Bianda,,France,DC,60
Lens,2017-2018,32,Cheick Doucoure,,Mali,MDC|MC|MDD|DC,53
Lens,2018-2019,16,Jean-Louis Leca,,France,G,73
Lens,2018-2019,27,Guillaume Gillet,,Belgique,MDG|MC,71
Lens,2018-2019,10,Walid Mesloub,,Algerie,MOC|MC,71
Lens,2018-2019,5,Mehdi Tahrat,,Algerie,DD,70
Lens,2018-2019,14,Yannick Gomis,,Senegal,BU,69
Lens,2018-2019,13,Kevin Fortune,,France,AG|BU,69
Lens,2018-2019,15,Steven Fortes,,Cap-Vert,DC|DG,68
Lens,2018-2019,29,Grejohn Kyei,,France,BU,68
Lens,2018-2019,18,Fabien Centonze,,France,DD,68
Lens,2018-2019,21,Massadio Haidara,,Mali,DG|DC|MG,67
Lens,2018-2019,7,El-Hadji Ba,,France,MDC,67
Lens,2018-2019,9,Thierry Ambrose,,France,MG,67
Lens,2018-2019,30,Jeremy Vachoux,,France,G,67
Lens,2018-2019,2,Jean-Kevin Duverne,,France,DD|DC,67
Lens,2018-2019,20,Achraf Bencharki,,Maroc,MG,67
Lens,2018-2019,28,Cheick Doucoure,,Mali,MDC|MC|MDD|DC,67
Lens,2018-2019,26,Aleksandar Radovanovic,,Serbie,DG|DC,67
Lens,2018-2019,25,Moussa Maazou,,Niger,BU|MD,66
Lens,2018-2019,8,Souleymane Diarra,,Mali,MDC|MD,66
Lens,2018-2019,31,Cyrille Bayala,,Burkina Faso,MD|AD,65
