Club,Saison,Numero,Joueur,Nom d'usage,Nationalite,Postes,Note
PSG,2005-2006,19,Lorik Cana,,Albanie,MDC,75
PSG,2005-2006,11,Sergei Semak,,Russie,MOC,75
PSG,2005-2006,5,Bernard Mendy,,France,DD,74
PSG,2005-2006,2,Stéphane Pichot,,France,DD,74
PSG,2005-2006,8,Edouard Cissé,,France,MD|MDC|MC,73
PSG,2005-2006,7,Fabrice Pancrate,,France,BU,73
PSG,2005-2006,17,Jean-Hugues Ateba Bilayi,,Cameroun,DG,72
PSG,2005-2006,29,Bartholomew Ogbeche,,Nigeria,BU,72
PSG,2005-2006,18,Carlos Eber Bueno,,Uruguay,BU,70
PSG,2005-2006,12,Cristian Rodríguez,,Uruguay,MOC,69
PSG,2005-2006,3,Jean-Michel Badiane,,France,DC,65
PSG,2006-2007,1,Mickaël Landreau,,France,G,85
PSG,2006-2007,6,Mario Yepes,,Colombie,DC,85
PSG,2006-2007,9,Pauleta,Pauleta,Portugal,BU,85
PSG,2006-2007,25,Jérôme Rothen,,France,MG,82
PSG,2006-2007,15,Bonaventure Kalou,,Cote d'Ivoire,BU,82
PSG,2006-2007,4,David Rozehnal,,Tchequie,DC,81
PSG,2006-2007,10,Vikash Dhorasoo,,France,MC,79
PSG,2006-2007,21,Cristian Rodríguez,,Uruguay,MOC,79
PSG,2006-2007,16,Jérôme Alonzo,,France,G,78
PSG,2006-2007,13,Pierre-Alain Frau,,France,MD,76
PSG,2006-2007,17,Sammy Traoré,,Mali,DC,76
PSG,2006-2007,22,Sylvain Armand,,France,DG,74
PSG,2006-2007,24,David Hellebuyck,,France,MG,74
PSG,2006-2007,23,Modeste M'Bami,,Cameroun,MC|MDC,74
PSG,2006-2007,28,Paulo César,,Bresil,DD,72
PSG,2006-2007,8,Edouard Cissé,,France,MD|MDC|MC,71
PSG,2006-2007,7,Fabrice Pancrate,,France,BU,69
PSG,2006-2007,12,Jean-Hugues Ateba Bilayi,,Cameroun,DG,69
PSG,2006-2007,5,Bernard Mendy,,France,DD,68
PSG,2006-2007,11,Amara Diané,,Cote d'Ivoire,BU,68
PSG,2006-2007,27,Albert Legran Baning,,Cameroun,MDC,64
PSG,2006-2007,26,Boukary Drame,,France,DG,58
PSG,2006-2007,14,David N'Gog,,France,BU,57
PSG,2006-2007,20,Clément Chantôme,,France,MC,53
PSG,2006-2007,30,Nicolas Cousin,,France,G,50
PSG,2007-2008,25,Jérôme Rothen,,France,MG,85
PSG,2007-2008,6,Mario Yepes,,Colombie,DC,85
PSG,2007-2008,9,Pauleta,Pauleta,Portugal,BU,84
PSG,2007-2008,1,Mickaël Landreau,,France,G,81
PSG,2007-2008,10,Marcelo Gallardo,,Argentine,MOC,79
PSG,2007-2008,7,Peguy Luyindula,,France,BU,78
PSG,2007-2008,22,Sylvain Armand,,France,DG,78
PSG,2007-2008,16,Jérôme Alonzo,,France,G,78
PSG,2007-2008,15,Zoumana Camara,,France,DC,76
PSG,2007-2008,13,Pierre-Alain Frau,,France,MD,76
PSG,2007-2008,24,Grégory Bourillon,,France,DC,75
PSG,2007-2008,11,Amara Diané,,Cote d'Ivoire,BU,75
PSG,2007-2008,23,Jérémy Clément,,France,MC|MDC,74
PSG,2007-2008,20,Clément Chantôme,,France,MC,73
PSG,2007-2008,8,Didier Digard,,France,MC,71
PSG,2007-2008,17,Sammy Traoré,,Mali,DC,70
PSG,2007-2008,5,Bernard Mendy,,France,DD,68
PSG,2007-2008,4,Youssouf Mulumbu,,France,MDC,67
PSG,2007-2008,27,Younousse Sankharé,,France,MDC,66
PSG,2007-2008,14,David N'Gog,,France,BU,65
PSG,2007-2008,12,Larrys Mabiala,,France,DC,60
PSG,2007-2008,18,Loris Arnaud,,France,BU,54
PSG,2007-2008,3,Mamadou Sakho,,France,DC,50
PSG,2007-2008,29,Edel,Edel,Armenie,G,47
PSG,2007-2008,26,Granddi Ngoyi,,France,MDC,47
PSG,2008-2009,25,Jérôme Rothen,,France,MG,81
PSG,2008-2009,1,Mickaël Landreau,,France,G,81
PSG,2008-2009,7,Ludovic Giuly,,France,MOC|BU,79
PSG,2008-2009,4,Claude Makélelé,,France,MDC,79
PSG,2008-2009,22,Sylvain Armand,,France,DG,77
PSG,2008-2009,14,Mateja Kežman,,Serbie,BU,76
PSG,2008-2009,15,Zoumana Camara,,France,DC,75
PSG,2008-2009,10,Stéphane Sessègnon,,Benin,MOC|AG,74
PSG,2008-2009,8,Peguy Luyindula,,France,BU,73
PSG,2008-2009,23,Jérémy Clément,,France,MC|MDC,73
PSG,2008-2009,6,Grégory Bourillon,,France,DC,72
PSG,2008-2009,9,Guillaume Hoarau,,France,BU,71
PSG,2008-2009,20,Clément Chantôme,,France,MC,71
PSG,2008-2009,13,Sammy Traoré,,Mali,DC,70
PSG,2008-2009,3,Mamadou Sakho,,France,DC,70
PSG,2008-2009,2,Ceará,Ceará,Bresil,DD,68
PSG,2008-2009,12,Fabrice Pancrate,,France,BU,67
PSG,2008-2009,19,Youssouf Mulumbu,,France,MDC,67
PSG,2008-2009,18,Loris Arnaud,,France,BU,66
PSG,2008-2009,30,Edel,Edel,Armenie,G,64
PSG,2008-2009,21,Yannick Boli,,France,BU,64
PSG,2008-2009,27,Younousse Sankharé,,France,MDC,63
PSG,2008-2009,17,Larrys Mabiala,,France,DC,61
PSG,2008-2009,32,Jean-Eude Maurice,,France,BU,61
PSG,2008-2009,34,Stéphane Véron,,France,G,59
PSG,2008-2009,33,Maxime Partouche,,France,MOC,55
PSG,2008-2009,26,Granddi Ngoyi,,France,MDC,47
PSG,2009-2010,10,Stéphane Sessègnon,,Benin,MOC|AG,83
PSG,2009-2010,4,Claude Makélelé,,France,MDC,80
PSG,2009-2010,7,Ludovic Giuly,,France,MOC|BU,79
PSG,2009-2010,1,Grégory Coupet,,France,G,78
PSG,2009-2010,22,Sylvain Armand,,France,DG,78
PSG,2009-2010,9,Guillaume Hoarau,,France,BU,78
PSG,2009-2010,15,Zoumana Camara,,France,DC,76
PSG,2009-2010,11,Mevlüt Erdinç,,Turquie,BU,76
PSG,2009-2010,23,Jérémy Clément,,France,MC|MDC,74
PSG,2009-2010,8,Peguy Luyindula,,France,BU,73
PSG,2009-2010,6,Grégory Bourillon,,France,DC,72
PSG,2009-2010,2,Ceará,Ceará,Bresil,DD,72
PSG,2009-2010,26,Christophe Jallet,,France,DD,71
PSG,2009-2010,20,Clément Chantôme,,France,MC,71
PSG,2009-2010,3,Mamadou Sakho,,France,DC,71
PSG,2009-2010,13,Sammy Traoré,,Mali,DC,70
PSG,2009-2010,32,Fabrice Pancrate,,France,BU,67
PSG,2009-2010,18,Loris Arnaud,,France,BU,67
PSG,2009-2010,12,Albert Legran Baning,,Cameroun,MDC,64
PSG,2009-2010,30,Edel,Edel,Armenie,G,64
PSG,2009-2010,29,Yannick Boli,,France,BU,64
PSG,2009-2010,24,Tripy Makonda,,France,MOC|DG,64
PSG,2009-2010,19,Abdelaziz Barrada,,France,MOC,64
PSG,2009-2010,39,Yoann Arquin,,France,BU,64
PSG,2009-2010,27,Younousse Sankharé,,France,MDC,63
PSG,2009-2010,21,Jean-Eudes Maurice,,France,BU,61
PSG,2009-2010,17,Granddi Ngoyi,,France,MDC,59
PSG,2009-2010,31,Jimmy Kamghain,,France,BU,58
PSG,2009-2010,16,Willy Grondin,,France,G,57
PSG,2009-2010,28,Maxime Partouche,,France,MOC,55
PSG,2009-2010,5,Alassane També,,France,DC,45
PSG,2010-2011,12,Mathieu Bodmer,,France,MDC|MC|DC,80
PSG,2010-2011,19,Nenê,Nenê,Bresil,MOC,80
PSG,2010-2011,10,Stéphane Sessègnon,,Benin,MOC|AG,80
PSG,2010-2011,1,Grégory Coupet,,France,G,78
PSG,2010-2011,9,Guillaume Hoarau,,France,BU,78
PSG,2010-2011,11,Mevlüt Erdinç,,Turquie,BU,78
PSG,2010-2011,7,Ludovic Giuly,,France,MOC|BU,76
PSG,2010-2011,22,Sylvain Armand,,France,DG,76
PSG,2010-2011,3,Mamadou Sakho,,France,DC,76
PSG,2010-2011,25,Jérôme Rothen,,France,MG,75
PSG,2010-2011,6,Zoumana Camara,,France,DC,75
PSG,2010-2011,8,Peguy Luyindula,,France,BU,74
PSG,2010-2011,23,Jérémy Clément,,France,MC|MDC,74
PSG,2010-2011,20,Clément Chantôme,,France,MC,74
PSG,2010-2011,4,Claude Makélelé,,France,MDC,73
PSG,2010-2011,26,Christophe Jallet,,France,DD,73
PSG,2010-2011,14,Mateja Kežman,,Serbie,BU,72
PSG,2010-2011,2,Marcos Venancio de Albuquerque,,Bresil,DD,71
PSG,2010-2011,13,Sammy Traoré,,Mali,DC,70
PSG,2010-2011,5,Siaka Tiéné,,Cote d'Ivoire,DG|MG,70
PSG,2010-2011,30,Edel,Edel,Armenie,G,70
PSG,2010-2011,21,Jean-Eudes Maurice,,France,BU,66
PSG,2010-2011,31,Adama Touré,,Mali,MOC,61
PSG,2010-2011,16,Alphonse Aréola,,France,G,60
PSG,2010-2011,17,Jimmy Kamghain,,France,BU,58
PSG,2010-2011,15,Alassane També,,France,DC,47
PSG,2010-2011,24,Tripy Makonda,,France,MOC|DG,46
PSG,2011-2012,10,Nenê,Nenê,Bresil,MOC,84
PSG,2011-2012,30,Salvatore Sirigu,,Italie,G,83
PSG,2011-2012,27,Javier Pastore,,Argentine,MOC|MC,83
PSG,2011-2012,13,Alex,Alex,Bresil,DC,82
PSG,2011-2012,28,Thiago Motta,,Italie,MDC|MC,81
PSG,2011-2012,15,Diego Lugano,,Uruguay,DC,81
PSG,2011-2012,3,Mamadou Sakho,,France,DC,81
PSG,2011-2012,19,Kévin Gameiro,,France,BU,80
PSG,2011-2012,12,Mathieu Bodmer,,France,MDC|MC|DC,79
PSG,2011-2012,1,Nicolas Douchez,,France,G,78
PSG,2011-2012,23,Mohamed Sissoko,,Mali,MC,78
PSG,2011-2012,7,Jérémy Ménez,,France,AD|BU|AG,78
PSG,2011-2012,4,Milan Biševac,,Serbie,DD,78
PSG,2011-2012,17,Maxwell,Maxwell,Bresil,DG,77
PSG,2011-2012,26,Christophe Jallet,,France,DD,77
PSG,2011-2012,14,Blaise Matuidi,,France,MDC|MC,77
PSG,2011-2012,9,Guillaume Hoarau,,France,BU,76
PSG,2011-2012,11,Mevlüt Erdinç,,Turquie,BU,76
PSG,2011-2012,20,Clément Chantôme,,France,MC,76
PSG,2011-2012,22,Sylvain Armand,,France,DG,74
PSG,2011-2012,2,Marcos Venancio de Albuquerque,,Bresil,DD,74
PSG,2011-2012,6,Zoumana Camara,,France,DC,73
PSG,2011-2012,5,Siaka Tiéné,,Cote d'Ivoire,DG|MG,73
PSG,2011-2012,8,Peguy Luyindula,,France,BU,72
PSG,2011-2012,17,Granddi Ngoyi,,RD Congo,MDC,70
PSG,2011-2012,25,Jean-Christophe Bahebeck,,France,BU,68
PSG,2011-2012,40,Ronan Le Crom,,France,G,67
PSG,2011-2012,29,Neeskens Kebano,,France,MOC|AD,66
PSG,2011-2012,16,Alphonse Aréola,,France,G,65
PSG,2011-2012,28,Loïck Landre,,France,DC,65
PSG,2011-2012,18,Loris Arnaud,,France,BU,62
PSG,2011-2012,37,Jimmy Kamghain,,France,BU,62
PSG,2011-2012,35,Kalifa Coulibaly,,Mali,BU,62
PSG,2011-2012,33,Alassane També,,France,DC,61
PSG,2011-2012,34,Ousmane Baldé,,France,DC,60
PSG,2012-2013,18,Zlatan Ibrahimović,,Suede,BU,89
PSG,2012-2013,2,Thiago Silva,,Bresil,DC,86
PSG,2012-2013,10,Nenê,Nenê,Bresil,MOC,84
PSG,2012-2013,11,Ezequiel Lavezzi,,Argentine,AG,84
PSG,2012-2013,30,Salvatore Sirigu,,Italie,G,84
PSG,2012-2013,29,Lucas Moura,,Bresil,AD|MD,82
PSG,2012-2013,28,Thiago Motta,,Italie,MDC|MC,81
PSG,2012-2013,14,Blaise Matuidi,,France,MDC|MC,81
PSG,2012-2013,3,Mamadou Sakho,,France,DC,81
PSG,2012-2013,27,Javier Pastore,,Argentine,MOC|MC,81
PSG,2012-2013,13,Alex,Alex,Bresil,DC,80
PSG,2012-2013,7,Jérémy Ménez,,France,AD|BU|AG,79
PSG,2012-2013,19,Kévin Gameiro,,France,BU,78
PSG,2012-2013,17,Maxwell,Maxwell,Bresil,DG,77
PSG,2012-2013,26,Christophe Jallet,,France,DD,77
PSG,2012-2013,23,Mohamed Sissoko,,Mali,MC,77
PSG,2012-2013,24,Marco Verratti,,Italie,MC|MDC,77
PSG,2012-2013,1,Nicolas Douchez,,France,G,76
PSG,2012-2013,15,Diego Lugano,,Uruguay,DC,76
PSG,2012-2013,9,Guillaume Hoarau,,France,BU,76
PSG,2012-2013,12,Mathieu Bodmer,,France,MDC|MC|DC,75
PSG,2012-2013,20,Clément Chantôme,,France,MC,75
PSG,2012-2013,23,Gregory van der Wiel,,Pays-Bas,DD,75
PSG,2012-2013,6,Zoumana Camara,,France,DC,74
PSG,2012-2013,22,Sylvain Armand,,France,DG,74
PSG,2012-2013,5,Siaka Tiéné,,Cote d'Ivoire,DG|MG,73
PSG,2012-2013,8,Peguy Luyindula,,France,BU,68
PSG,2012-2013,40,Ronan Le Crom,,France,G,67
PSG,2012-2013,16,Alphonse Aréola,,France,G,65
PSG,2012-2013,31,Adrien Rabiot,,France,MC,65
PSG,2012-2013,32,Loïck Landre,,France,DC,64
PSG,2012-2013,41,Jean-Eudes Maurice,,France,BU,63
PSG,2012-2013,36,Abdallah Yaisien,,France,MOC,63
PSG,2012-2013,35,Kalifa Coulibaly,,Mali,BU,61
PSG,2012-2013,33,Alvin Arrondel,,France,DC,59
PSG,2012-2013,39,Youness El Baillal,,France,MOC,59
PSG,2012-2013,34,Antoine Conté,,France,DC,59
PSG,2012-2013,38,Hervin Ongenda,,France,AG|MOC,59
PSG,2012-2013,36,Franck Dufrennes,,France,BU,58
PSG,2013-2014,10,Zlatan Ibrahimović,,Suede,BU,90
PSG,2013-2014,2,Thiago Silva,,Bresil,DC,88
PSG,2013-2014,9,Edinson Cavani,,Uruguay,BU,87
PSG,2013-2014,30,Salvatore Sirigu,,Italie,G,84
PSG,2013-2014,8,Thiago Motta,,Italie,MDC|MC,83
PSG,2013-2014,13,Alex,Alex,Bresil,DC,83
PSG,2013-2014,22,Ezequiel Lavezzi,,Argentine,AG,83
PSG,2013-2014,14,Blaise Matuidi,,France,MDC|MC,83
PSG,2013-2014,29,Lucas Moura,,Bresil,AD|MD,83
PSG,2013-2014,4,Yohan Cabaye,,France,MC,81
PSG,2013-2014,3,Mamadou Sakho,,France,DC,81
PSG,2013-2014,27,Javier Pastore,,Argentine,MOC|MC,79
PSG,2013-2014,24,Marco Verratti,,Italie,MC|MDC,79
PSG,2013-2014,7,Jérémy Ménez,,France,AD|BU|AG,78
PSG,2013-2014,5,Marquinhos,Marquinhos,Bresil,DC,78
PSG,2013-2014,17,Maxwell,Maxwell,Bresil,DG,77
PSG,2013-2014,26,Christophe Jallet,,France,DD,75
PSG,2013-2014,23,Gregory van der Wiel,,Pays-Bas,DD,75
PSG,2013-2014,21,Lucas Digne,,France,DG,75
PSG,2013-2014,12,Mathieu Bodmer,,France,MDC|MC|DC,74
PSG,2013-2014,1,Nicolas Douchez,,France,G,74
PSG,2013-2014,4,Mohamed Sissoko,,Mali,MC,74
PSG,2013-2014,6,Zoumana Camara,,France,DC,73
PSG,2013-2014,25,Adrien Rabiot,,France,MC,73
PSG,2013-2014,37,Neeskens Kebano,,France,MOC|AD,67
PSG,2013-2014,35,Hervin Ongenda,,France,AG|MOC,64
PSG,2013-2014,32,Jean-Eudes Maurice,,Haiti,BU,62
PSG,2013-2014,40,Mory Diaw,,France,G,61
PSG,2013-2014,38,Kingsley Coman,,France,AD,60
PSG,2013-2014,16,Mike Maignan,,France,G,56
PSG,2013-2014,33,Kalifa Traoré,,Mali,DD,53
PSG,2014-2015,10,Zlatan Ibrahimović,,Suede,BU,89
PSG,2014-2015,2,Thiago Silva,,Bresil,DC,87
PSG,2014-2015,9,Edinson Cavani,,Uruguay,BU,85
PSG,2014-2015,30,Salvatore Sirigu,,Italie,G,83
PSG,2014-2015,14,Blaise Matuidi,,France,MDC|MC,83
PSG,2014-2015,32,David Luiz,,Bresil,DC,83
PSG,2014-2015,24,Marco Verratti,,Italie,MC|MDC,83
PSG,2014-2015,7,Lucas Moura,,Bresil,AD|MD,82
PSG,2014-2015,8,Thiago Motta,,Italie,MDC|MC,81
PSG,2014-2015,27,Javier Pastore,,Argentine,MOC|MC,81
PSG,2014-2015,4,Yohan Cabaye,,France,MC,80
PSG,2014-2015,5,Marquinhos,Marquinhos,Bresil,DC,80
PSG,2014-2015,22,Ezequiel Lavezzi,,Argentine,AG,79
PSG,2014-2015,17,Maxwell,Maxwell,Bresil,DG,77
PSG,2014-2015,23,Gregory van der Wiel,,Pays-Bas,DD,77
PSG,2014-2015,19,Serge Aurier,,Cote d'Ivoire,DD,77
PSG,2014-2015,20,Clément Chantôme,,France,MC,75
PSG,2014-2015,21,Lucas Digne,,France,DG,75
PSG,2014-2015,1,Nicolas Douchez,,France,G,74
PSG,2014-2015,6,Zoumana Camara,,France,DC,73
PSG,2014-2015,25,Adrien Rabiot,,France,MC,73
PSG,2014-2015,15,Jean-Christophe Bahebeck,,France,BU,71
PSG,2014-2015,18,Hervin Ongenda,,RD Congo,AG|MOC,67
PSG,2014-2015,36,Jérémi Kimmakon,,France,AD,62
PSG,2014-2015,40,Mory Diaw,,France,G,61
PSG,2014-2015,33,Jean-Kévin Augustin,,France,BU|AD,61
PSG,2014-2015,37,Roli Pereira de Sa,,France,MC,61
PSG,2014-2015,35,Romuald Lacazette,,France,MDC,60
PSG,2014-2015,34,Presnel Kimpembe,,RD Congo,DC,59
PSG,2014-2015,16,Mike Maignan,,France,G,56
PSG,2015-2016,10,Zlatan Ibrahimović,,Suede,BU,89
PSG,2015-2016,2,Thiago Silva,,Bresil,DC,88
PSG,2015-2016,11,Ángel Di María,,Argentine,AD|AG,86
PSG,2015-2016,9,Edinson Cavani,,Uruguay,BU,85
PSG,2015-2016,14,Blaise Matuidi,,France,MDC|MC,84
PSG,2015-2016,27,Javier Pastore,,Argentine,MOC|MC,84
PSG,2015-2016,6,Marco Verratti,,Italie,MC|MDC,84
PSG,2015-2016,32,David Luiz,,Bresil,DC,83
PSG,2015-2016,8,Thiago Motta,,Italie,MDC|MC,82
PSG,2015-2016,30,Salvatore Sirigu,,Italie,G,82
PSG,2015-2016,16,Kevin Trapp,,Allemagne,G,82
PSG,2015-2016,19,Serge Aurier,,Cote d'Ivoire,DD,81
PSG,2015-2016,7,Lucas Moura,,Bresil,AD|MD,81
PSG,2015-2016,5,Marquinhos,Marquinhos,Bresil,DC,81
PSG,2015-2016,20,Layvin Kurzawa,,France,DG,80
PSG,2015-2016,17,Maxwell,Maxwell,Bresil,DG,79
PSG,2015-2016,22,Ezequiel Lavezzi,,Argentine,AG,78
PSG,2015-2016,23,Gregory van der Wiel,,Pays-Bas,DD,78
PSG,2015-2016,4,Benjamin Stambouli,,France,MDC,77
PSG,2015-2016,25,Adrien Rabiot,,France,MC,77
PSG,2015-2016,1,Nicolas Douchez,,France,G,75
PSG,2015-2016,31,Youssouf Sabaly,,France,DG,73
PSG,2015-2016,35,Hervin Ongenda,,RD Congo,AG|MOC,69
PSG,2015-2016,29,Jean-Kévin Augustin,,France,BU|AD,69
PSG,2015-2016,44,Odsonne Edouard,,France,BU,66
PSG,2015-2016,37,Sessi D'Almeida,,Benin,MDC,63
PSG,2015-2016,34,Kévin Rimane,,France,DC,62
PSG,2015-2016,3,Presnel Kimpembe,,France,DC,62
PSG,2015-2016,36,Roli Pereira de Sa,,France,MC,62
PSG,2015-2016,33,Christopher Nkunku,,France,MC,62
PSG,2015-2016,43,Yakou Meité,,Cote d'Ivoire,AG,62
PSG,2015-2016,42,Makan Traoré,,Mali,DG,61
PSG,2015-2016,38,Mamadou Doucouré,,France,DC,61
PSG,2015-2016,39,Alec Georgen,,France,DD,59
PSG,2015-2016,36,Timothée Taufflieb,,France,AD,59
PSG,2015-2016,41,Lorenzo Callegari,,France,MDC|MC,57
PSG,2016-2017,2,Thiago Silva,,Bresil,DC,89
PSG,2016-2017,9,Edinson Cavani,,Uruguay,BU,86
PSG,2016-2017,11,Ángel Di María,,Argentine,AD|AG,86
PSG,2016-2017,6,Marco Verratti,,Italie,MC|MDC,86
PSG,2016-2017,14,Blaise Matuidi,,France,MDC|MC,85
PSG,2016-2017,32,David Luiz,,Bresil,DC,84
PSG,2016-2017,21,Hatem Ben Arfa,,France,MOC,83
PSG,2016-2017,10,Javier Pastore,,Argentine,MOC|MC,83
PSG,2016-2017,23,Julian Draxler,,Allemagne,AG|MC|MOC|MG,83
PSG,2016-2017,5,Marquinhos,Marquinhos,Bresil,DC,83
PSG,2016-2017,1,Kevin Trapp,,Allemagne,G,82
PSG,2016-2017,4,Grzegorz Krychowiak,,Pologne,MDC,82
PSG,2016-2017,19,Serge Aurier,,Cote d'Ivoire,DD,82
PSG,2016-2017,7,Lucas Moura,,Bresil,AD|MD,82
PSG,2016-2017,8,Thiago Motta,,Italie,MDC|MC,81
PSG,2016-2017,25,Adrien Rabiot,,France,MC,81
PSG,2016-2017,16,Alphonse Aréola,,France,G,80
PSG,2016-2017,20,Layvin Kurzawa,,France,DG,80
PSG,2016-2017,17,Maxwell,Maxwell,Bresil,DG,79
PSG,2016-2017,30,Salvatore Sirigu,,Italie,G,79
PSG,2016-2017,12,Thomas Meunier,,Belgique,DD|MD,79
PSG,2016-2017,22,Jesé,Jesé,Espagne,AG|BU,79
PSG,2016-2017,4,Benjamin Stambouli,,France,MDC,77
PSG,2016-2017,15,Gonçalo Guedes,,Portugal,AG|AD,76
PSG,2016-2017,3,Presnel Kimpembe,,France,DC,75
PSG,2016-2017,18,Giovani Lo Celso,,Argentine,MC|MOC|MDC,74
PSG,2016-2017,29,Jean-Kévin Augustin,,France,BU|AD,72
PSG,2016-2017,24,Christopher Nkunku,,France,MC,70
PSG,2016-2017,35,Hervin Ongenda,,RD Congo,AG|MOC,69
PSG,2016-2017,39,Romain Habran,,France,MD,68
PSG,2016-2017,42,Jonathan Ikoné,,France,AD,68
PSG,2016-2017,37,Lorenzo Callegari,,France,MDC|MC,64
PSG,2016-2017,34,Alec Georgen,,France,DD,63
PSG,2016-2017,40,Rémy Descamps,,France,G,63
PSG,2016-2017,36,Yohan Demoncy,,France,MDC,63
PSG,2016-2017,38,Fodé Ballo Touré,,France,DG,63
PSG,2016-2017,33,Roli Pereira de Sa,,France,MC,62
PSG,2016-2017,39,Antoine Bernede,,France,MC|MOC,61
PSG,2017-2018,10,Neymar Jr,,Bresil,AG|MOC,92
PSG,2017-2018,9,Edinson Cavani,,Uruguay,BU,88
PSG,2017-2018,2,Thiago Silva,,Bresil,DC,87
PSG,2017-2018,6,Marco Verratti,,Italie,MC|MDC,87
PSG,2017-2018,11,Ángel Di María,,Argentine,AD|AG,84
PSG,2017-2018,23,Julian Draxler,,Allemagne,AG|MC|MOC|MG,84
PSG,2017-2018,5,Marquinhos,Marquinhos,Bresil,DC,84
PSG,2017-2018,29,Kylian Mbappé,,France,BU|AG|MG,84
PSG,2017-2018,32,Dani Alves,,Bresil,DD|MC|MD,83
PSG,2017-2018,27,Javier Pastore,,Argentine,MOC|MC,83
PSG,2017-2018,7,Lucas Moura,,Bresil,AD|MD,82
PSG,2017-2018,25,Adrien Rabiot,,France,MC,82
PSG,2017-2018,19,Serge Aurier,,Cote d'Ivoire,DD,81
PSG,2017-2018,12,Thomas Meunier,,Belgique,DD|MD,81
PSG,2017-2018,8,Thiago Motta,,Italie,MDC|MC,80
PSG,2017-2018,19,Lassana Diarra,,France,MDC,80
PSG,2017-2018,1,Kevin Trapp,,Allemagne,G,80
PSG,2017-2018,16,Alphonse Aréola,,France,G,80
PSG,2017-2018,15,Gonçalo Guedes,,Portugal,AG|AD,80
PSG,2017-2018,3,Presnel Kimpembe,,France,DC,80
PSG,2017-2018,21,Hatem Ben Arfa,,France,MOC,79
PSG,2017-2018,4,Grzegorz Krychowiak,,Pologne,MDC,79
PSG,2017-2018,20,Layvin Kurzawa,,France,DG,79
PSG,2017-2018,17,Yuri Berchiche,,Espagne,DG,78
PSG,2017-2018,18,Giovani Lo Celso,,Argentine,MC|MOC|MDC,77
PSG,2017-2018,24,Christopher Nkunku,,France,MC,74
PSG,2017-2018,37,Odsonne Edouard,,France,BU,71
PSG,2017-2018,42,Romain Habran,,France,MD,67
PSG,2017-2018,31,Alec Georgen,,France,DD,64
PSG,2017-2018,39,Lorenzo Callegari,,France,MDC|MC,64
PSG,2017-2018,41,Gustavo Hebling de Aguiar,,Bresil,MC,64
PSG,2017-2018,40,Rémy Descamps,,France,G,64
PSG,2017-2018,33,Kévin Rimane,,France,DC,63
PSG,2017-2018,37,Yohan Demoncy,,France,MDC,63
PSG,2017-2018,45,Antoine Bernede,,France,MC|MOC,61
PSG,2017-2018,36,Colin Dagba,,France,DD,61
PSG,2017-2018,40,Sébastien Cibois,,France,G,61
PSG,2017-2018,38,Azzeddine Toufiqui,,France,MC,60
PSG,2017-2018,37,Timothy Weah,,Etats-Unis,BU,60
