Club,Saison,Numero,Joueur,Nom d'usage,Nationalite,Postes,Note
Rennes,2023-2024,36,Alidu Seidu,,Ghana,DC|DD,73
Rennes,2012-2013,6,Alou Diarra,,France,MDC,73
Rennes,2022-2023,19,Amine Gouiri,,France,BU|MG|AG,79
Rennes,2023-2024,10,Amine Gouiri,,Algerie,BU|MG|AG,78
Rennes,2013-2014,23,Anders Konradsen,,Norvege,MDC|MC|MOC,73
Rennes,2014-2015,23,Anders Konradsen,,Norvege,MDC|MC|MOC,72
Rennes,2012-2013,22,Anders Konradsen,,Norvege,MDC|MC|MOC,72
Rennes,2005-2006,1,Andreas Isaksson,,Suede,G,80
Rennes,2004-2005,1,Andreas Isaksson,,Suede,G,77
Rennes,2024-2025,20,Andres Gomez,,Colombie,MD,72
Rennes,2021-2022,33,Andy Diouf,,France,MC,61
Rennes,2025-2026,24,Anthony Rouault,,France,DC,76
Rennes,2024-2025,24,Anthony Rouault,,France,DC,76
Rennes,2020-2021,19,Armand Lauriente,,France,MD,70
Rennes,2019-2020,19,Armand Lauriente,,France,MD,65
Rennes,2018-2019,19,Armand Lauriente,,France,MD,61
Rennes,2024-2025,9,Arnaud Kalimuendo,,France,BU,77
Rennes,2022-2023,9,Arnaud Kalimuendo,,France,BU,76
Rennes,2023-2024,9,Arnaud Kalimuendo,,France,BU,76
Rennes,2004-2005,15,Arnaud Le Lan,,France,DG,68
Rennes,2025-2026,70,Arnaud Nordin,,France,MD|AD|MG|AG,73
Rennes,2004-2005,28,Arnold Mvuemba,,France,MDC,70
Rennes,2006-2007,28,Arnold Mvuemba,,France,MDC,67
Rennes,2005-2006,28,Arnold Mvuemba,,France,MDC,59
Rennes,2008-2009,32,Arthur Sorin,,France,DC,60
Rennes,2022-2023,5,Arthur Theate,,Belgique,DC,77
Rennes,2023-2024,5,Arthur Theate,,Belgique,DC,77
Rennes,2009-2010,10,Asamoah Gyan,,Ghana,BU,73
Rennes,2008-2009,10,Asamoah Gyan,,Ghana,BU,73
Rennes,2004-2005,21,Aurelien Montaroup,,France,DG,61
Rennes,2014-2015,20,Axel Ngando,,France,MOC,68
Rennes,2013-2014,14,Axel Ngando,,France,MOC,68
Rennes,2024-2025,28,Ayanda Sishuba,,Belgique,MOC,64
Rennes,2023-2024,6,Azor Matusiwa,,Pays-Bas,MDC|MC,76
Rennes,2024-2025,6,Azor Matusiwa,,Pays-Bas,MDC|MC,76
Rennes,2023-2024,8,Baptiste Santamaria,,France,MDC|MC,77
Rennes,2021-2022,8,Baptiste Santamaria,,France,MDC|MC,76
Rennes,2022-2023,8,Baptiste Santamaria,,France,MDC|MC,76
Rennes,2018-2019,21,Benjamin Andre,,France,MDC|MC|MD|MG,77
Rennes,2017-2018,21,Benjamin Andre,,France,MDC|MC|MD|MG,77
Rennes,2016-2017,21,Benjamin Andre,,France,MDC|MC|MD|MG,76
Rennes,2015-2016,21,Benjamin Andre,,France,MDC|MC|MD|MG,72
Rennes,2014-2015,21,Benjamin Andre,,France,MDC|MC|MD|MG,70
Rennes,2022-2023,14,Benjamin Bourigeaud,,France,MG|MD|MC|AD,81
Rennes,2021-2022,14,Benjamin Bourigeaud,,France,MG|MD|MC|AD,80
Rennes,2023-2024,14,Benjamin Bourigeaud,,France,MG|MD|MC|AD,80
Rennes,2019-2020,14,Benjamin Bourigeaud,,France,MG|MD|MC|AD,78
Rennes,2018-2019,14,Benjamin Bourigeaud,,France,MG|MD|MC|AD,77
Rennes,2020-2021,14,Benjamin Bourigeaud,,France,MG|MD|MC|AD,77
Rennes,2017-2018,14,Benjamin Bourigeaud,,France,MG|MD|MC|AD,74
Rennes,2008-2009,35,Benjamin Moukandjo,,Cameroun,BU,52
Rennes,2016-2017,1,Benoit Costil,,France,G,82
Rennes,2015-2016,1,Benoit Costil,,France,G,81
Rennes,2014-2015,1,Benoit Costil,,France,G,79
Rennes,2012-2013,1,Benoit Costil,,France,G,79
Rennes,2013-2014,1,Benoit Costil,,France,G,78
Rennes,2011-2012,1,Benoit Costil,,France,G,76
Rennes,2023-2024,99,Bertug Yildirim,,Turquie,BU,66
Rennes,2010-2011,2,Bira Dembele,,France,DG,59
Rennes,2008-2009,27,Bira Dembele,,France,DG,58
Rennes,2021-2022,25,Birger Meling,,Norvege,DG,76
Rennes,2022-2023,25,Birger Meling,,Norvege,DG,76
Rennes,2017-2018,11,Brandon Thomas Llamas,,Espagne,BU,70
Rennes,2025-2026,7,Breel Embolo,,Suisse,BU,77
Rennes,2024-2025,1,Brice Samba,,France,G,81
Rennes,2025-2026,30,Brice Samba,,France,G,80
Rennes,2009-2010,14,Bruno Cheyrou,,France,MOC,72
Rennes,2008-2009,14,Bruno Cheyrou,,France,MOC,72
Rennes,2007-2008,14,Bruno Cheyrou,,France,MOC,72
Rennes,2006-2007,14,Bruno Cheyrou,,France,MOC,70
Rennes,2009-2010,3,Carlos Bocanegra,,Etats-Unis,DG,74
Rennes,2008-2009,3,Carlos Bocanegra,,Etats-Unis,DG,73
Rennes,2005-2006,14,Cedric Barbosa,,France,MC,66
Rennes,2013-2014,26,Cedric Hountondji,,France,DC,66
Rennes,2012-2013,18,Cheick Diarra,,Mali,BU,67
Rennes,2013-2014,18,Cheick Diarra,,Mali,BU,65
Rennes,2011-2012,43,Cheick Diarra,,Mali,BU,62
Rennes,2009-2010,30,Cheick Tidiane N'Diaye,,Senegal,G,59
Rennes,2008-2009,31,Cheick Tidiane N'Diaye,,Senegal,G,59
Rennes,2015-2016,3,Cheikh M'Bengue,,Senegal,DG,75
Rennes,2014-2015,3,Cheikh M'Bengue,,Senegal,DG,74
Rennes,2013-2014,3,Cheikh M'Bengue,,Senegal,DG,74
Rennes,2012-2013,3,Chris Mavinga,,France,DG,73
Rennes,2011-2012,3,Chris Mavinga,,France,DG,69
Rennes,2014-2015,13,Christian Bruls,,Belgique,MG|MOC|MD,72
Rennes,2006-2007,99,Christophe Revault,,France,G,77
Rennes,2024-2025,4,Christopher Wooh,,Cameroun,DC,74
Rennes,2023-2024,4,Christopher Wooh,,Cameroun,DC,73
Rennes,2016-2017,8,Clement Chantome,,France,MC|MDC,75
Rennes,2018-2019,31,Clement Chantome,,France,MC|MDC,68
Rennes,2018-2019,8,Clement Grenier,,France,MC|MOC,77
Rennes,2019-2020,8,Clement Grenier,,France,MC|MOC,75
Rennes,2020-2021,8,Clement Grenier,,France,MC|MOC,75
Rennes,2004-2005,27,Cyril Jeunechamp,,France,DD,75
Rennes,2007-2008,27,Cyril Jeunechamp,,France,DD,74
Rennes,2006-2007,27,Cyril Jeunechamp,,France,DD,74
Rennes,2005-2006,27,Cyril Jeunechamp,,France,DD,72
Rennes,2020-2021,5,Dalbert,Dalbert,Bresil,DG|MG,71
Rennes,2018-2019,3,Damien Da Silva,,France,DD|DC,78
Rennes,2020-2021,3,Damien Da Silva,,France,DD|DC,78
Rennes,2019-2020,3,Damien Da Silva,,France,DD|DC,77
Rennes,2006-2007,10,Daniel Moreira,,France,BU,81
Rennes,2007-2008,10,Daniel Moreira,,France,BU,79
Rennes,2020-2021,24,Daniele Rugani,,Italie,DC,78
Rennes,2018-2019,28,Denis Will Poha,,France,MC,68
Rennes,2023-2024,33,Desire Doue,,France,MG|MOC|MC,74
Rennes,2022-2023,33,Desire Doue,,France,MG|MOC|MC,70
Rennes,2017-2018,25,Diafra Sakho,,Senegal,BU,75
Rennes,2018-2019,25,Diafra Sakho,,Senegal,BU,74
Rennes,2019-2020,25,Diafra Sakho,,Senegal,BU,73
Rennes,2016-2017,19,Dimitri Cavare,,France,DD,70
Rennes,2015-2016,19,Dimitri Cavare,,France,DD,70
Rennes,2011-2012,24,Dimitri Foulquier,,France,DD,60
Rennes,2025-2026,6,Djaoui Cisse,,France,MC|MDC,73
Rennes,2024-2025,38,Djaoui Cisse,,France,MC|MDC,69
Rennes,2022-2023,90,Djed Spence,,Angleterre,DD,75
Rennes,2021-2022,40,Dogan Alemdar,,Turquie,G,72
Rennes,2022-2023,1,Dogan Alemdar,,Turquie,G,72
Rennes,2024-2025,80,Dogan Alemdar,,Turquie,G,70
Rennes,2020-2021,16,Edouard Mendy,,Senegal,G,80
Rennes,2019-2020,16,Edouard Mendy,,Senegal,G,78
Rennes,2018-2019,4,Edson Andre Sitoe,,Mozambique,DG,76
Rennes,2020-2021,10,Eduardo Camavinga,,France,MC|MDC,78
Rennes,2019-2020,18,Eduardo Camavinga,,France,MC|MDC,75
Rennes,2012-2013,12,Ejike Uzoenyi,,Nigeria,AG,66
Rennes,2023-2024,28,Enzo Le Fee,,France,MC|MOC,77
Rennes,2007-2008,3,Erik Edman,,Suede,DG,76
Rennes,2006-2007,3,Erik Edman,,Suede,DG,76
Rennes,2016-2017,17,Ermir Lenjani,,Albanie,DG,70
Rennes,2025-2026,9,Esteban Lepaul,,France,BU,79
Rennes,2007-2008,22,Etienne Didot,,France,MDC,78
Rennes,2006-2007,22,Etienne Didot,,France,MDC,72
Rennes,2004-2005,22,Etienne Didot,,France,MDC,71
Rennes,2005-2006,22,Etienne Didot,,France,MDC,69
Rennes,2023-2024,32,Fabian Rieder,,Suisse,MOC|MC,74
Rennes,2009-2010,18,Fabien Lemoine,,France,MDC|MC|BU,75
Rennes,2010-2011,18,Fabien Lemoine,,France,MDC|MC|BU,72
Rennes,2008-2009,18,Fabien Lemoine,,France,MDC|MC|BU,71
Rennes,2007-2008,18,Fabien Lemoine,,France,MDC|MC|BU,49
Rennes,2009-2010,40,Fabrice N'Guessi,,Congo,BU,55
Rennes,2020-2021,17,Faitout Maouassa,,France,DG|MG|AG,77
Rennes,2019-2020,17,Faitout Maouassa,,France,DG|MG|AG,75
Rennes,2018-2019,17,Faitout Maouassa,,France,DG|MG|AG,73
Rennes,2017-2018,17,Faitout Maouassa,,France,DG|MG|AG,70
Rennes,2015-2016,14,Fallou Diagne,,Senegal,DC,74
Rennes,2014-2015,14,Fallou Diagne,,Senegal,DC,74
Rennes,2008-2009,39,Felix Katongo,,Zambie,MC,60
Rennes,2017-2018,9,Firmin Ndombe Mubele,,RD Congo,BU|AD|AG,74
Rennes,2016-2017,7,Firmin Ndombe Mubele,,RD Congo,BU|AD|AG,73
Rennes,2019-2020,20,Flavien Tait,,France,MG|AG|MC,77
Rennes,2021-2022,20,Flavien Tait,,France,MG|AG|MC,77
Rennes,2022-2023,20,Flavien Tait,,France,MG|AG|MC,76
Rennes,2020-2021,20,Flavien Tait,,France,MG|AG|MC,75
Rennes,2004-2005,16,Florent Chaigneau,,France,G,67
Rennes,2009-2010,21,Florent Petit,,France,G,59
Rennes,2013-2014,10,Foued Kadir,,Algerie,MOC,73
Rennes,2010-2011,19,Gaetan Caro,,France,MOC,55
Rennes,2021-2022,24,Gaetan Laborde,,France,BU,81
Rennes,2022-2023,24,Gaetan Laborde,,France,BU,81
Rennes,2023-2024,1,Gauthier Gallon,,France,G,73
Rennes,2024-2025,23,Gauthier Gallon,,France,G,73
Rennes,2016-2017,6,Gelson Tavares Fernandes,,Suisse,MDC|MC,76
Rennes,2015-2016,6,Gelson Tavares Fernandes,,Suisse,MDC|MC,76
Rennes,2014-2015,6,Gelson Tavares Fernandes,,Suisse,MDC|MC,73
Rennes,2023-2024,40,Geoffrey Lembet,,Rep. centrafricaine,G,65
Rennes,2024-2025,40,Geoffrey Lembet,,Rep. centrafricaine,G,65
Rennes,2011-2012,14,Georges Mandjeck,,Cameroun,MDC|MC|MD,70
Rennes,2010-2011,14,Georges Mandjeck,,Cameroun,MDC|MC|MD,67
Rennes,2019-2020,35,Georginio Rutter,,France,BU,64
Rennes,2020-2021,35,Georginio Rutter,,France,BU,64
Rennes,2020-2021,4,Gerzino Nyamsi,,France,DC,70
Rennes,2019-2020,4,Gerzino Nyamsi,,France,DC,69
Rennes,2018-2019,20,Gerzino Nyamsi,,France,DC,65
Rennes,2016-2017,13,Giovanni Sio,,Cote d'Ivoire,BU,76
Rennes,2015-2016,13,Giovanni Sio,,Cote d'Ivoire,BU,76
Rennes,2014-2015,28,Gjoko Zajkov,,Macedoine Nord,DC,65
Rennes,2025-2026,4,Glen Kamara,,Finlande,MDC,73
Rennes,2006-2007,6,Gregory Bourillon,,France,DC|MDC,74
Rennes,2005-2006,6,Gregory Bourillon,,France,DC|MDC,67
Rennes,2004-2005,6,Gregory Bourillon,,France,DC|MDC,67
Rennes,2005-2006,26,Gregory Tanagro,,France,DD,61
Rennes,2004-2005,26,Gregory Tanagro,,France,DD,60
Rennes,2023-2024,17,Guela Doue,,Cote d'Ivoire,DD|DC,70
Rennes,2022-2023,31,Guela Doue,,Cote d'Ivoire,DD|DC,65
Rennes,2007-2008,4,Guillaume Borne,,France,DC,61
Rennes,2016-2017,38,Habib Habibou,,Rep. centrafricaine,BU,71
Rennes,2015-2016,27,Habib Habibou,,Rep. centrafricaine,BU,70
Rennes,2014-2015,27,Habib Habibou,,Rep. centrafricaine,BU,69
Rennes,2022-2023,27,Hamari Traore,,Mali,DD,80
Rennes,2020-2021,27,Hamari Traore,,Mali,DD,79
Rennes,2021-2022,27,Hamari Traore,,Mali,DD,79
Rennes,2019-2020,27,Hamari Traore,,Mali,DD,77
Rennes,2018-2019,27,Hamari Traore,,Mali,DD,75
Rennes,2017-2018,27,Hamari Traore,,Mali,DD,73
Rennes,2024-2025,33,Hans Hateboer,,Pays-Bas,DC,76
Rennes,2018-2019,18,Hatem Ben Arfa,,France,MOC|BU,79
Rennes,2012-2013,23,Herita Ilunga,,RD Congo,DG,67
Rennes,2023-2024,34,Ibrahim Salah,,Maroc,BU,69
Rennes,2022-2023,34,Ibrahim Salah,,Maroc,BU,64
Rennes,2010-2011,9,Ismael Bangoura,,Guinee,BU|AD,74
Rennes,2009-2010,34,Ismael Bangoura,,Guinee,BU|AD,74
Rennes,2024-2025,90,Ismael Kone,,Canada,MC,72
Rennes,2018-2019,7,Ismaila Sarr,,Senegal,MD|MG,77
Rennes,2017-2018,7,Ismaila Sarr,,Senegal,MD|MG,73
Rennes,2004-2005,11,Ivica Mornar,,Croatie,BU,70
Rennes,2006-2007,5,Jacques Faty,,France,MDC|DC,71
Rennes,2005-2006,5,Jacques Faty,,France,MDC|DC,70
Rennes,2004-2005,5,Jacques Faty,,France,MDC|DC,69
Rennes,2018-2019,6,Jakob Johansson,,Suede,MC,73
Rennes,2019-2020,6,Jakob Johansson,,Suede,MC,72
Rennes,2019-2020,12,James Lea Siliki,,France,MC,73
Rennes,2020-2021,12,James Lea Siliki,,Cameroun,MC,73
Rennes,2018-2019,12,James Lea Siliki,,France,MC,71
Rennes,2017-2018,12,James Lea Siliki,,France,MC,70
Rennes,2012-2013,15,Jean II Makoun,,Cameroun,MDC|MC,75
Rennes,2013-2014,15,Jean II Makoun,,Cameroun,MDC|MC,74
Rennes,2014-2015,15,Jean II Makoun,,Cameroun,MDC|MC,73
Rennes,2012-2013,5,Jean-Armel Kana-Biyik,,Cameroun,DG|DD|DC,76
Rennes,2014-2015,5,Jean-Armel Kana-Biyik,,Cameroun,DG|DD|DC,75
Rennes,2013-2014,5,Jean-Armel Kana-Biyik,,Cameroun,DG|DD|DC,75
Rennes,2011-2012,15,Jean-Armel Kana-Biyik,,France,DG|DD|DC,75
Rennes,2010-2011,15,Jean-Armel Kana-Biyik,,France,DG|DD|DC,60
Rennes,2006-2007,2,Jean-Joel Perrier Doumbe,,Cameroun,DD,75
Rennes,2005-2006,2,Jean-Joel Perrier Doumbe,,Cameroun,DD,73
Rennes,2004-2005,2,Jean-Joel Perrier Doumbe,,Cameroun,DD,70
Rennes,2023-2024,16,Jeanuel Belocian,,France,DC,70
Rennes,2022-2023,18,Jeanuel Belocian,,France,DC,65
Rennes,2021-2022,34,Jeanuel Belocian,,France,DC,61
Rennes,2015-2016,17,Jeremie Boga,,France,BU,67
Rennes,2022-2023,11,Jeremy Doku,,Belgique,AD|AG,76
Rennes,2021-2022,11,Jeremy Doku,,Belgique,AD|AG,75
Rennes,2020-2021,18,Jeremy Doku,,Belgique,AD|AG,74
Rennes,2019-2020,26,Jeremy Gelin,,France,DC,73
Rennes,2018-2019,26,Jeremy Gelin,,France,DC,73
Rennes,2020-2021,26,Jeremy Gelin,,France,DC,71
Rennes,2017-2018,26,Jeremy Gelin,,France,DC,70
Rennes,2021-2022,4,Jeremy Gelin,,France,DC,69
Rennes,2024-2025,97,Jeremy Jacquet,,France,DC,69
Rennes,2019-2020,15,Jeremy Morel,,Madagascar,DC,76
Rennes,2007-2008,7,Jerome Leroy,,France,MD|MOC|MC|BU,80
Rennes,2010-2011,7,Jerome Leroy,,France,MD|MOC|MC|BU,76
Rennes,2009-2010,7,Jerome Leroy,,France,MD|MOC|MC|BU,76
Rennes,2008-2009,7,Jerome Leroy,,France,MD|MOC|MC|BU,76
Rennes,2009-2010,19,Jimmy Briand,,France,MG|BU,78
Rennes,2008-2009,19,Jimmy Briand,,France,MG|BU,77
Rennes,2007-2008,19,Jimmy Briand,,France,MG|BU,76
Rennes,2006-2007,19,Jimmy Briand,,France,MG|BU,71
Rennes,2005-2006,19,Jimmy Briand,,France,MG|BU,59
Rennes,2004-2005,19,Jimmy Briand,,France,MG|BU,59
Rennes,2008-2009,15,Jimmy Nirlo,,France,MDC,53
Rennes,2012-2013,11,Jires Kembo-Ekoko,,France,AD|BU,75
Rennes,2011-2012,11,Jires Kembo-Ekoko,,France,AD|BU,74
Rennes,2010-2011,11,Jires Kembo-Ekoko,,RD Congo,AD|BU,65
Rennes,2009-2010,20,Jires Kembo-Ekoko,,RD Congo,AD|BU,65
Rennes,2008-2009,20,Jires Kembo-Ekoko,,RD Congo,AD|BU,61
Rennes,2007-2008,20,Jires Kembo-Ekoko,,RD Congo,AD|BU,53
Rennes,2022-2023,2,Joe Rodon,,Pays de Galles,DC,74
Rennes,2010-2011,16,Johann Carrasso,,France,G,69
Rennes,2012-2013,25,John Boye,,Ghana,DC,72
Rennes,2013-2014,21,John Boye,,Ghana,DC,71
Rennes,2011-2012,25,John Boye,,Ghana,DC,65
Rennes,2010-2011,25,John Boye,,Ghana,DC,63
Rennes,2009-2010,27,John Boye,,Ghana,DC,59
Rennes,2007-2008,5,John Mensah,,Ghana,DG|DC,84
Rennes,2006-2007,25,John Mensah,,Ghana,DG|DC,79
Rennes,2012-2013,20,John Mensah,,Ghana,DG|DC,71
Rennes,2006-2007,7,John Utaka,,Nigeria,BU,80
Rennes,2005-2006,7,John Utaka,,Nigeria,BU,75
Rennes,2021-2022,28,Jonas Martin,,France,MC|MDC,76
Rennes,2019-2020,28,Jonas Martin,,France,MC|MDC,74
Rennes,2020-2021,28,Jonas Martin,,France,MC|MDC,73
Rennes,2004-2005,20,Jonathan Bru,,France,MC|MDC,58
Rennes,2005-2006,20,Jonathan Bru,,France,MC|MDC,57
Rennes,2012-2013,7,Jonathan Pitroipa,,Burkina Faso,AG|AD|MD,77
Rennes,2011-2012,7,Jonathan Pitroipa,,Burkina Faso,AG|AD|MD,77
Rennes,2013-2014,7,Jonathan Pitroipa,,Burkina Faso,AG|AD|MD,74
Rennes,2024-2025,17,Jordan James,,Pays de Galles,MC,69
Rennes,2018-2019,9,Jordan Siebatcheu,,France,BU,71
Rennes,2020-2021,9,Jordan Siebatcheu,,Etats-Unis,BU,71
Rennes,2019-2020,9,Jordan Siebatcheu,,France,BU,70
Rennes,2019-2020,21,Joris Gnagnon,,France,DG|DC,77
Rennes,2017-2018,5,Joris Gnagnon,,France,DG|DC,76
Rennes,2016-2017,32,Joris Gnagnon,,France,DG|DC,70
Rennes,2015-2016,11,Juan Fernando Quintero,,Colombie,MOC,78
Rennes,2008-2009,21,Julian Esteban,,Suisse,BU,70
Rennes,2007-2008,21,Julian Esteban,,Suisse,BU,69
Rennes,2012-2013,8,Julien Feret,,France,MOC|MC|MD,79
Rennes,2011-2012,8,Julien Feret,,France,MOC|MC|MD,76
Rennes,2013-2014,8,Julien Feret,,France,MOC|MC|MD,74
Rennes,2009-2010,6,Junichi Inamoto,,Japon,MC,72
Rennes,2011-2012,5,Kader Mangane,,Senegal,DD|DC,79
Rennes,2010-2011,5,Kader Mangane,,Senegal,DD|DC,76
Rennes,2009-2010,5,Kader Mangane,,Senegal,DD|DC,76
Rennes,2008-2009,5,Kader Mangane,,Senegal,DD|DC,66
Rennes,2011-2012,23,Kamal Issah,,Ghana,MDC,61
Rennes,2021-2022,10,Kamaldeen Sulemana,,Ghana,MG|BU|AG,75
Rennes,2022-2023,10,Kamaldeen Sulemana,,Ghana,MG|BU|AG,74
Rennes,2016-2017,10,Kamil Grosicki,,Pologne,AD|AG|MD|MG,77
Rennes,2013-2014,6,Kamil Grosicki,,Pologne,AD|AG|MD|MG,76
Rennes,2015-2016,10,Kamil Grosicki,,Pologne,AD|AG|MD|MG,75
Rennes,2014-2015,10,Kamil Grosicki,,Pologne,AD|AG|MD|MG,74
Rennes,2022-2023,17,Karl Toko Ekambi,,Cameroun,AG,76
Rennes,2024-2025,19,Kazeem Olaigbe,,Belgique,MG,66
Rennes,2015-2016,9,Kermit Erasmus,,Afrique du Sud,BU,72
Rennes,2016-2017,9,Kermit Erasmus,,Afrique du Sud,BU,70
Rennes,2017-2018,34,Kermit Erasmus,,Afrique du Sud,BU,69
Rennes,2007-2008,8,Kevin Bru,,France,MDC,45
Rennes,2012-2013,2,Kevin Theophile-Catherine,,France,DG,74
Rennes,2013-2014,2,Kevin Theophile-Catherine,,France,DG,72
Rennes,2011-2012,2,Kevin Theophile-Catherine,,France,DG,72
Rennes,2010-2011,26,Kevin Theophile-Catherine,,France,DG,53
Rennes,2009-2010,26,Kevin Theophile-Catherine,,France,DG,50
Rennes,2004-2005,8,Kim Kallstrom,,Suede,MDC|MOC|MC,84
Rennes,2005-2006,8,Kim Kallstrom,,Suede,MDC|MOC|MC,79
Rennes,2024-2025,7,Kyogo Furuhashi,,Japon,BU,76
Rennes,2022-2023,6,Lesley Ugochukwu,,France,MDC|MC,71
Rennes,2021-2022,26,Lesley Ugochukwu,,France,MDC|MC,68
Rennes,2020-2021,35,Lesley Ugochukwu,,France,MDC|MC,59
Rennes,2009-2010,24,Lhadji Badiane,,France,BU,63
Rennes,2007-2008,23,Lhadji Badiane,,France,BU,50
Rennes,2025-2026,3,Lilian Brassier,,France,DC|DG,76
Rennes,2024-2025,5,Lilian Brassier,,France,DC|DG,76
Rennes,2022-2023,4,Loic Bade,,France,DC,75
Rennes,2021-2022,5,Loic Bade,,France,DC,73
Rennes,2018-2019,1,Loic Badiashile,,France,G,67
Rennes,2024-2025,22,Lorenz Assignon,,France,DD,75
Rennes,2021-2022,31,Lorenz Assignon,,France,DD,69
Rennes,2022-2023,22,Lorenz Assignon,,France,DD,69
Rennes,2021-2022,17,Loum Tchaouna,,France,MG,67
Rennes,2021-2022,21,Lovro Majer,,Croatie,MC,79
Rennes,2022-2023,21,Lovro Majer,,Croatie,MC,79
Rennes,2019-2020,32,Lucas Da Cunha,,France,MG,65
Rennes,2025-2026,71,Lucas Rosier,,France,MG,63
Rennes,2009-2010,25,Lucien Aubey,,Congo,DG,69
Rennes,2008-2009,25,Lucien Aubey,,Congo,DG,69
Rennes,2016-2017,24,Ludovic Baal,,France,DG,76
Rennes,2015-2016,24,Ludovic Baal,,France,DG,76
Rennes,2017-2018,24,Ludovic Baal,,France,DG,75
Rennes,2018-2019,24,Ludovic Baal,,France,DG,73
Rennes,2023-2024,11,Ludovic Blas,,France,MOC|MD|AD,77
Rennes,2024-2025,10,Ludovic Blas,,France,MOC|MD|AD,77
Rennes,2025-2026,10,Ludovic Blas,,France,MOC|MD|AD,76
Rennes,2025-2026,18,Mahamadou Nagida,,Cameroun,DG,68
Rennes,2024-2025,18,Mahamadou Nagida,,Cameroun,DG,65
Rennes,2025-2026,45,Mahdi Camara,,France,MC|MDC|DD,77
Rennes,2004-2005,40,Makhtar N'Diaye,,Senegal,MD,62
Rennes,2006-2007,15,Mario Melchiot,,Pays-Bas,DD,75
Rennes,2022-2023,7,Martin Terrier,,France,BU|AG|MG,81
Rennes,2021-2022,7,Martin Terrier,,France,BU|AG|MG,80
Rennes,2023-2024,7,Martin Terrier,,France,BU|AG|MG,80
Rennes,2020-2021,7,Martin Terrier,,France,BU|AG|MG,77
Rennes,2023-2024,39,Mathis Lambourde,,France,MD,63
Rennes,2025-2026,50,Mathys Silistrie,,France,G,65
Rennes,2021-2022,39,Mathys Tel,,France,AG,64
Rennes,2019-2020,11,M'Baye Niang,,Senegal,BU,79
Rennes,2020-2021,11,M'Baye Niang,,Senegal,BU,77
Rennes,2018-2019,11,M'Baye Niang,,Senegal,BU,76
Rennes,2021-2022,19,M'Baye Niang,,Senegal,BU,74
Rennes,2018-2019,2,Mehdi Zeffane,,Algerie,DD,70
