Club,Saison,Numero,Joueur,Nom d'usage,Nationalite,Postes,Note
Real Madrid,2005-2006,17,Antonio Cassano,,Italy,MOC|BU|AG,82
Real Madrid,2006-2007,1,Iker Casillas,,Spain,G,90
Real Madrid,2006-2007,13,Diego López,,Spain,G,75
Real Madrid,2006-2007,2,Míchel Salgado,,Spain,DD|MD,80
Real Madrid,2006-2007,3,Roberto Carlos,,Brazil,DG|MG,84
Real Madrid,2006-2007,4,Sergio Ramos,,Spain,DC|DD|MDC,83
Real Madrid,2006-2007,5,Fabio Cannavaro,,Italy,DC|DD,89
Real Madrid,2006-2007,21,Iván Helguera,,Spain,DC|MDC|MC,81
Real Madrid,2006-2007,12,Marcelo,,Brazil,DG|MG,75
Real Madrid,2006-2007,16,Cicinho,,Brazil,DD|MD,78
Real Madrid,2006-2007,22,Raúl Bravo,,Spain,DG|DC,75
Real Madrid,2006-2007,8,Emerson,,Brazil,MDC|MC,84
Real Madrid,2006-2007,6,Mahamadou Diarra,,Mali,MDC|MC,84
Real Madrid,2006-2007,14,Guti,,Spain,MOC|MC|MG,84
Real Madrid,2006-2007,23,David Beckham,,England,MD|MC|AD,87
Real Madrid,2006-2007,18,Fernando Gago,,Argentina,MDC|MC,79
Real Madrid,2006-2007,11,Júlio Baptista,,Brazil,MC|MOC|BU,83
Real Madrid,2006-2007,10,Robinho,,Brazil,AG|AD|MOC,85
Real Madrid,2006-2007,19,José Antonio Reyes,,Spain,AG|AD|MOC,83
Real Madrid,2006-2007,17,Ruud van Nistelrooy,,Netherlands,BU|MOC,90
Real Madrid,2006-2007,7,Raúl,,Spain,BU|MOC|AG,86
Real Madrid,2006-2007,9,Ronaldo,,Brazil,BU|MOC|AD,88
Real Madrid,2006-2007,20,Gonzalo Higuaín,,Argentina,BU|MOC,78
Real Madrid,2007-2008,1,Iker Casillas,,Spain,G,91
Real Madrid,2007-2008,13,Jerzy Dudek,,Poland,G,79
Real Madrid,2007-2008,2,Míchel Salgado,,Spain,DD|MD,78
Real Madrid,2007-2008,3,Pepe,,Portugal,DC|MDC|DD,84
Real Madrid,2007-2008,4,Sergio Ramos,,Spain,DC|DD|MDC,85
Real Madrid,2007-2008,5,Fabio Cannavaro,,Italy,DC|DD,88
Real Madrid,2007-2008,12,Marcelo,,Brazil,DG|MG,79
Real Madrid,2007-2008,15,Christoph Metzelder,,Germany,DC|DD,81
Real Madrid,2007-2008,16,Gabriel Heinze,,Argentina,DG|DC|MG,83
Real Madrid,2007-2008,22,Miguel Torres,,Spain,DD|DG|MD,74
Real Madrid,2007-2008,6,Mahamadou Diarra,,Mali,MDC|MC,84
Real Madrid,2007-2008,8,Fernando Gago,,Argentina,MDC|MC,81
Real Madrid,2007-2008,14,Guti,,Spain,MOC|MC|MG,84
Real Madrid,2007-2008,23,Wesley Sneijder,,Netherlands,MOC|MC|MD|MG,86
Real Madrid,2007-2008,11,Arjen Robben,,Netherlands,MG|MD|AD|AG,87
Real Madrid,2007-2008,19,Royston Drenthe,,Netherlands,MG|AG|DG,78
Real Madrid,2007-2008,10,Robinho,,Brazil,AG|AD|MOC,86
Real Madrid,2007-2008,17,Ruud van Nistelrooy,,Netherlands,BU|MOC,89
Real Madrid,2007-2008,7,Raúl,,Spain,BU|MOC|AG,85
Real Madrid,2007-2008,20,Gonzalo Higuaín,,Argentina,BU|MOC,81
Real Madrid,2007-2008,9,Javier Saviola,,Argentina,BU|MOC|AG|AD,82
Real Madrid,2008-2009,1,Iker Casillas,,Spain,G,91
Real Madrid,2008-2009,13,Jerzy Dudek,,Poland,G,78
Real Madrid,2008-2009,2,Míchel Salgado,,Spain,DD|MD,76
Real Madrid,2008-2009,3,Pepe,,Portugal,DC|MDC|DD,85
Real Madrid,2008-2009,4,Sergio Ramos,,Spain,DC|DD|MDC,86
Real Madrid,2008-2009,5,Fabio Cannavaro,,Italy,DC|DD,85
Real Madrid,2008-2009,12,Marcelo,,Brazil,DG|MG,81
Real Madrid,2008-2009,15,Christoph Metzelder,,Germany,DC|DD,80
Real Madrid,2008-2009,16,Gabriel Heinze,,Argentina,DG|DC|MG,82
Real Madrid,2008-2009,22,Miguel Torres,,Spain,DD|DG|MD,75
Real Madrid,2008-2009,6,Mahamadou Diarra,,Mali,MDC|MC,83
Real Madrid,2008-2009,8,Fernando Gago,,Argentina,MDC|MC,82
Real Madrid,2008-2009,24,Lassana Diarra,,France,MDC|MC,83
Real Madrid,2008-2009,14,Guti,,Spain,MOC|MC|MG,83
Real Madrid,2008-2009,23,Rafael van der Vaart,,Netherlands,MOC|MC|MG|AG,85
Real Madrid,2008-2009,10,Wesley Sneijder,,Netherlands,MOC|MC|MD|MG,86
Real Madrid,2008-2009,11,Arjen Robben,,Netherlands,MG|MD|AD|AG,87
Real Madrid,2008-2009,19,Royston Drenthe,,Netherlands,MG|AG|DG,77
Real Madrid,2008-2009,7,Raúl,,Spain,BU|MOC|AG,84
Real Madrid,2008-2009,17,Ruud van Nistelrooy,,Netherlands,BU|MOC,88
Real Madrid,2008-2009,20,Gonzalo Higuaín,,Argentina,BU|MOC,84
Real Madrid,2008-2009,9,Klaas-Jan Huntelaar,,Netherlands,BU|MOC,83
Real Madrid,2008-2009,18,Javier Saviola,,Argentina,BU|MOC|AG|AD,80
Real Madrid,2009-2010,1,Iker Casillas,,Spain,G,92
Real Madrid,2009-2010,13,Jerzy Dudek,,Poland,G,77
Real Madrid,2009-2010,3,Pepe,,Portugal,DC|MDC|DD,85
Real Madrid,2009-2010,4,Sergio Ramos,,Spain,DC|DD|MDC,87
Real Madrid,2009-2010,5,Fabio Cannavaro,,Italy,DC|DD,82
Real Madrid,2009-2010,12,Marcelo,,Brazil,DG|MG,83
Real Madrid,2009-2010,17,Álvaro Arbeloa,,Spain,DD|DG|MD,82
Real Madrid,2009-2010,18,Raúl Albiol,,Spain,DC|DD,82
Real Madrid,2009-2010,2,Ezequiel Garay,,Argentina,DC|DD,79
Real Madrid,2009-2010,6,Mahamadou Diarra,,Mali,MDC|MC,81
Real Madrid,2009-2010,24,Lassana Diarra,,France,MDC|MC,84
Real Madrid,2009-2010,22,Xabi Alonso,,Spain,MC|MDC|MOC,87
Real Madrid,2009-2010,14,Guti,,Spain,MOC|MC|MG,82
Real Madrid,2009-2010,8,Kaká,,Brazil,MOC|MC|MG,89
Real Madrid,2009-2010,23,Rafael van der Vaart,,Netherlands,MOC|MC|MG|AG,85
Real Madrid,2009-2010,15,Esteban Granero,,Spain,MC|MOC|MDC,79
Real Madrid,2009-2010,19,Royston Drenthe,,Netherlands,MG|AG|DG,77
Real Madrid,2009-2010,9,Cristiano Ronaldo,,Portugal,AG|AD|BU|MG|MOC,92
Real Madrid,2009-2010,7,Raúl,,Spain,BU|MOC|AG,82
Real Madrid,2009-2010,11,Karim Benzema,,France,BU|MOC,84
Real Madrid,2009-2010,20,Gonzalo Higuaín,,Argentina,BU|MOC,85
Real Madrid,2010-2011,1,Iker Casillas,,Spain,G,92
Real Madrid,2010-2011,13,Antonio Adán,,Spain,G,74
Real Madrid,2010-2011,2,Ricardo Carvalho,,Portugal,DC|DD,85
Real Madrid,2010-2011,3,Pepe,,Portugal,DC|MDC|DD,86
Real Madrid,2010-2011,4,Sergio Ramos,,Spain,DC|DD|MDC,87
Real Madrid,2010-2011,18,Raúl Albiol,,Spain,DC|DD,82
Real Madrid,2010-2011,12,Marcelo,,Brazil,DG|MG,84
Real Madrid,2010-2011,17,Álvaro Arbeloa,,Spain,DD|DG|MD,83
Real Madrid,2010-2011,19,Ezequiel Garay,,Argentina,DC|DD,79
Real Madrid,2010-2011,14,Xabi Alonso,,Spain,MC|MDC|MOC,87
Real Madrid,2010-2011,6,Sami Khedira,,Germany,MDC|MC,82
Real Madrid,2010-2011,24,Lassana Diarra,,France,MDC|MC,83
Real Madrid,2010-2011,16,Fernando Gago,,Argentina,MDC|MC,80
Real Madrid,2010-2011,15,Sergio Canales,,Spain,MOC|MC|MG,77
Real Madrid,2010-2011,23,Mesut Özil,,Germany,MOC|MC|MG|AG,85
Real Madrid,2010-2011,22,Ángel Di María,,Argentina,MG|AG|AD|MOC|MD,84
Real Madrid,2010-2011,8,Kaká,,Brazil,MOC|MC|MG,87
Real Madrid,2010-2011,11,Pedro León,,Spain,MD|AD|MOC,78
Real Madrid,2010-2011,7,Cristiano Ronaldo,,Portugal,AG|AD|BU|MG|MOC,93
Real Madrid,2010-2011,9,Karim Benzema,,France,BU|MOC,85
Real Madrid,2010-2011,20,Gonzalo Higuaín,,Argentina,BU|MOC,85
Real Madrid,2010-2011,5,Emmanuel Adebayor,,Togo,BU|AD|MOC,82
Real Madrid,2011-2012,1,Iker Casillas,,Spain,G,91
Real Madrid,2011-2012,13,Antonio Adán,,Spain,G,75
Real Madrid,2011-2012,2,Ricardo Carvalho,,Portugal,DC|DD,83
Real Madrid,2011-2012,3,Pepe,,Portugal,DC|MDC|DD,86
Real Madrid,2011-2012,4,Sergio Ramos,,Spain,DC|DD|MDC,88
Real Madrid,2011-2012,5,Fábio Coentrão,,Portugal,DG|MG|DC,83
Real Madrid,2011-2012,12,Marcelo,,Brazil,DG|MG,85
Real Madrid,2011-2012,17,Álvaro Arbeloa,,Spain,DD|DG|MD,82
Real Madrid,2011-2012,18,Raúl Albiol,,Spain,DC|DD,81
Real Madrid,2011-2012,19,Raphaël Varane,,France,DC|DD|MDC,75
Real Madrid,2011-2012,14,Xabi Alonso,,Spain,MC|MDC|MOC,87
Real Madrid,2011-2012,6,Sami Khedira,,Germany,MDC|MC,83
Real Madrid,2011-2012,24,Nuri Şahin,,Turkey,MC|MDC|MOC,81
Real Madrid,2011-2012,15,Hamit Altıntop,,Turkey,MD|MC|DD,79
Real Madrid,2011-2012,10,Mesut Özil,,Germany,MOC|MC|MG|AG,86
Real Madrid,2011-2012,8,Kaká,,Brazil,MOC|MC|MG,85
Real Madrid,2011-2012,22,Ángel Di María,,Argentina,MG|AG|AD|MOC|MD,85
Real Madrid,2011-2012,11,José Callejón,,Spain,AD|MD|BU,79
Real Madrid,2011-2012,7,Cristiano Ronaldo,,Portugal,AG|AD|BU|MG|MOC,93
Real Madrid,2011-2012,9,Karim Benzema,,France,BU|MOC,86
Real Madrid,2011-2012,20,Gonzalo Higuaín,,Argentina,BU|MOC,86
Real Madrid,2012-2013,1,Iker Casillas,,Spain,G,90
Real Madrid,2012-2013,13,Diego López,,Spain,G,83
Real Madrid,2012-2013,2,Raphaël Varane,,France,DC|DD|MDC,79
Real Madrid,2012-2013,3,Pepe,,Portugal,DC|MDC|DD,85
Real Madrid,2012-2013,4,Sergio Ramos,,Spain,DC|DD|MDC,88
Real Madrid,2012-2013,5,Fábio Coentrão,,Portugal,DG|MG|DC,83
Real Madrid,2012-2013,12,Marcelo,,Brazil,DG|MG,85
Real Madrid,2012-2013,17,Álvaro Arbeloa,,Spain,DD|DG|MD,81
Real Madrid,2012-2013,18,Raúl Albiol,,Spain,DC|DD,81
Real Madrid,2012-2013,14,Xabi Alonso,,Spain,MC|MDC|MOC,86
Real Madrid,2012-2013,6,Sami Khedira,,Germany,MDC|MC,84
Real Madrid,2012-2013,19,Luka Modrić,,Croatia,MC|MDC|MOC|MG,85
Real Madrid,2012-2013,15,Michael Essien,,Ghana,MC|MDC|DC,81
Real Madrid,2012-2013,10,Mesut Özil,,Germany,MOC|MC|MG|AG,87
Real Madrid,2012-2013,8,Kaká,,Brazil,MOC|MC|MG,83
Real Madrid,2012-2013,22,Ángel Di María,,Argentina,MG|AG|AD|MOC|MD,85
Real Madrid,2012-2013,11,José Callejón,,Spain,AD|MD|BU,80
Real Madrid,2012-2013,7,Cristiano Ronaldo,,Portugal,AG|AD|BU|MG|MOC,93
Real Madrid,2012-2013,9,Karim Benzema,,France,BU|MOC,86
Real Madrid,2012-2013,20,Gonzalo Higuaín,,Argentina,BU|MOC,86
Real Madrid,2013-2014,1,Iker Casillas,,Spain,G,88
Real Madrid,2013-2014,13,Diego López,,Spain,G,85
Real Madrid,2013-2014,2,Raphaël Varane,,France,DC|DD|MDC,82
Real Madrid,2013-2014,3,Pepe,,Portugal,DC|MDC|DD,85
Real Madrid,2013-2014,4,Sergio Ramos,,Spain,DC|DD|MDC,88
Real Madrid,2013-2014,5,Fábio Coentrão,,Portugal,DG|MG|DC,82
Real Madrid,2013-2014,12,Marcelo,,Brazil,DG|MG,85
Real Madrid,2013-2014,15,Daniel Carvajal,,Spain,DD|MD,80
Real Madrid,2013-2014,17,Álvaro Arbeloa,,Spain,DD|DG|MD,79
Real Madrid,2013-2014,18,Nacho Fernández,Nacho,Spain,DC|DD|DG|MDC,77
Real Madrid,2013-2014,14,Xabi Alonso,,Spain,MC|MDC|MOC,86
Real Madrid,2013-2014,24,Asier Illarramendi,,Spain,MDC|MC,79
Real Madrid,2013-2014,19,Luka Modrić,,Croatia,MC|MDC|MOC|MG,86
Real Madrid,2013-2014,23,Isco,,Spain,MOC|MC|MG|AG,84
Real Madrid,2013-2014,22,Ángel Di María,,Argentina,MG|AG|AD|MOC|MD,86
Real Madrid,2013-2014,6,Sami Khedira,,Germany,MDC|MC,83
Real Madrid,2013-2014,7,Cristiano Ronaldo,,Portugal,AG|AD|BU|MG|MOC,94
Real Madrid,2013-2014,11,Gareth Bale,,Wales,AD|AG|BU|MD,88
Real Madrid,2013-2014,9,Karim Benzema,,France,BU|MOC,86
Real Madrid,2013-2014,20,Jesé Rodríguez,Jesé,Spain,BU|AG|AD,79
Real Madrid,2013-2014,21,Álvaro Morata,,Spain,BU|MOC|AG,78
Real Madrid,2013-2014,16,Casemiro,,Brazil,MDC|MC|DC,77
Real Madrid,2014-2015,1,Iker Casillas,,Spain,G,86
Real Madrid,2014-2015,13,Keylor Navas,,Costa Rica,G,82
Real Madrid,2014-2015,2,Raphaël Varane,,France,DC|DD|MDC,84
Real Madrid,2014-2015,3,Pepe,,Portugal,DC|MDC|DD,85
Real Madrid,2014-2015,4,Sergio Ramos,,Spain,DC|DD|MDC,88
Real Madrid,2014-2015,5,Fábio Coentrão,,Portugal,DG|MG|DC,81
Real Madrid,2014-2015,12,Marcelo,,Brazil,DG|MG,86
Real Madrid,2014-2015,15,Daniel Carvajal,,Spain,DD|MD,82
Real Madrid,2014-2015,17,Álvaro Arbeloa,,Spain,DD|DG|MD,77
Real Madrid,2014-2015,18,Nacho Fernández,Nacho,Spain,DC|DD|DG|MDC,78
Real Madrid,2014-2015,8,Toni Kroos,,Germany,MC|MDC|MOC,88
Real Madrid,2014-2015,24,Asier Illarramendi,,Spain,MDC|MC,79
Real Madrid,2014-2015,19,Luka Modrić,,Croatia,MC|MDC|MOC|MG,87
Real Madrid,2014-2015,23,Isco,,Spain,MOC|MC|MG|AG,85
Real Madrid,2014-2015,10,James Rodríguez,,Colombia,MOC|MG|AG|MC,86
Real Madrid,2014-2015,6,Sami Khedira,,Germany,MDC|MC,82
Real Madrid,2014-2015,7,Cristiano Ronaldo,,Portugal,AG|AD|BU|MG|MOC,94
Real Madrid,2014-2015,11,Gareth Bale,,Wales,AD|AG|BU|MD,89
Real Madrid,2014-2015,9,Karim Benzema,,France,BU|MOC,87
Real Madrid,2014-2015,14,Javier Hernández,Chicharito,Mexico,BU|MOC|AD,80
Real Madrid,2014-2015,20,Jesé Rodríguez,Jesé,Spain,BU|AG|AD,79
Real Madrid,2014-2015,21,Lucas Silva,,Brazil,MDC|MC,76
Real Madrid,2015-2016,1,Keylor Navas,,Costa Rica,G,84
Real Madrid,2015-2016,13,Kiko Casilla,,Spain,G,79
Real Madrid,2015-2016,2,Raphaël Varane,,France,DC|DD|MDC,85
Real Madrid,2015-2016,3,Pepe,,Portugal,DC|MDC|DD,84
Real Madrid,2015-2016,4,Sergio Ramos,,Spain,DC|DD|MDC,88
Real Madrid,2015-2016,5,Fábio Coentrão,,Portugal,DG|MG|DC,80
Real Madrid,2015-2016,12,Marcelo,,Brazil,DG|MG,87
Real Madrid,2015-2016,15,Daniel Carvajal,,Spain,DD|MD,83
Real Madrid,2015-2016,6,Nacho Fernández,Nacho,Spain,DC|DD|DG|MDC,79
Real Madrid,2015-2016,23,Danilo,,Brazil,DD|DG|MD,80
Real Madrid,2015-2016,8,Toni Kroos,,Germany,MC|MDC|MOC,89
Real Madrid,2015-2016,14,Casemiro,,Brazil,MDC|MC|DC,82
Real Madrid,2015-2016,19,Luka Modrić,,Croatia,MC|MDC|MOC|MG,88
Real Madrid,2015-2016,22,Isco,,Spain,MOC|MC|MG|AG,85
Real Madrid,2015-2016,10,James Rodríguez,,Colombia,MOC|MG|AG|MC,86
Real Madrid,2015-2016,16,Mateo Kovačić,,Croatia,MC|MDC|MOC,81
Real Madrid,2015-2016,17,Lucas Vázquez,,Spain,AD|MD|DD,79
Real Madrid,2015-2016,7,Cristiano Ronaldo,,Portugal,AG|AD|BU|MG|MOC,94
Real Madrid,2015-2016,11,Gareth Bale,,Wales,AD|AG|BU|MD,89
Real Madrid,2015-2016,9,Karim Benzema,,France,BU|MOC,87
Real Madrid,2015-2016,20,Jesé Rodríguez,Jesé,Spain,BU|AG|AD,78
Real Madrid,2015-2016,21,Borja Mayoral,,Spain,BU|MOC,73
Real Madrid,2016-2017,1,Keylor Navas,,Costa Rica,G,85
Real Madrid,2016-2017,13,Kiko Casilla,,Spain,G,79
Real Madrid,2016-2017,2,Daniel Carvajal,,Spain,DD|MD,84
Real Madrid,2016-2017,3,Pepe,,Portugal,DC|MDC|DD,83
Real Madrid,2016-2017,4,Sergio Ramos,,Spain,DC|DD|MDC,89
Real Madrid,2016-2017,5,Raphaël Varane,,France,DC|DD|MDC,85
Real Madrid,2016-2017,12,Marcelo,,Brazil,DG|MG,87
Real Madrid,2016-2017,6,Nacho Fernández,Nacho,Spain,DC|DD|DG|MDC,80
Real Madrid,2016-2017,23,Danilo,,Brazil,DD|DG|MD,80
Real Madrid,2016-2017,19,Fábio Coentrão,,Portugal,DG|MG|DC,79
Real Madrid,2016-2017,8,Toni Kroos,,Germany,MC|MDC|MOC,90
Real Madrid,2016-2017,14,Casemiro,,Brazil,MDC|MC|DC,85
Real Madrid,2016-2017,10,Luka Modrić,,Croatia,MC|MDC|MOC|MG,89
Real Madrid,2016-2017,22,Isco,,Spain,MOC|MC|MG|AG,86
Real Madrid,2016-2017,16,Mateo Kovačić,,Croatia,MC|MDC|MOC,82
Real Madrid,2016-2017,17,Lucas Vázquez,,Spain,AD|MD|DD,81
Real Madrid,2016-2017,20,Marco Asensio,,Spain,AG|MG|MOC|AD,82
Real Madrid,2016-2017,21,Álvaro Morata,,Spain,BU|MOC|AG,84
Real Madrid,2016-2017,7,Cristiano Ronaldo,,Portugal,AG|AD|BU|MG|MOC,94
Real Madrid,2016-2017,11,Gareth Bale,,Wales,AD|AG|BU|MD,89
Real Madrid,2016-2017,9,Karim Benzema,,France,BU|MOC,86
Real Madrid,2016-2017,18,James Rodríguez,,Colombia,MOC|MG|AG|MC,85
Real Madrid,2017-2018,1,Keylor Navas,,Costa Rica,G,85
Real Madrid,2017-2018,13,Kiko Casilla,,Spain,G,79
Real Madrid,2017-2018,2,Daniel Carvajal,,Spain,DD|MD,85
Real Madrid,2017-2018,4,Sergio Ramos,,Spain,DC|DD|MDC,90
Real Madrid,2017-2018,5,Raphaël Varane,,France,DC|DD|MDC,86
Real Madrid,2017-2018,12,Marcelo,,Brazil,DG|MG,88
Real Madrid,2017-2018,6,Nacho Fernández,Nacho,Spain,DC|DD|DG|MDC,81
Real Madrid,2017-2018,23,Theo Hernández,,France,DG|MG|DC,78
Real Madrid,2017-2018,19,Achraf Hakimi,,Morocco,DD|MD|AD,76
Real Madrid,2017-2018,3,Jesús Vallejo,,Spain,DC|DD,77
Real Madrid,2017-2018,8,Toni Kroos,,Germany,MC|MDC|MOC,90
Real Madrid,2017-2018,14,Casemiro,,Brazil,MDC|MC|DC,86
Real Madrid,2017-2018,10,Luka Modrić,,Croatia,MC|MDC|MOC|MG,89
Real Madrid,2017-2018,22,Isco,,Spain,MOC|MC|MG|AG,87
Real Madrid,2017-2018,17,Lucas Vázquez,,Spain,AD|MD|DD,82
Real Madrid,2017-2018,20,Marco Asensio,,Spain,AG|MG|MOC|AD,84
Real Madrid,2017-2018,16,Mateo Kovačić,,Croatia,MC|MDC|MOC,83
Real Madrid,2017-2018,24,Dani Ceballos,,Spain,MC|MOC|MDC,79
Real Madrid,2017-2018,7,Cristiano Ronaldo,,Portugal,AG|AD|BU|MG|MOC,94
Real Madrid,2017-2018,11,Gareth Bale,,Wales,AD|AG|BU|MD,88
Real Madrid,2017-2018,9,Karim Benzema,,France,BU|MOC,85
Real Madrid,2017-2018,21,Borja Mayoral,,Spain,BU|MOC,74
Real Madrid,2018-2019,1,Keylor Navas,,Costa Rica,G,84
Real Madrid,2018-2019,25,Thibaut Courtois,,Belgium,G,89
Real Madrid,2018-2019,2,Daniel Carvajal,,Spain,DD|MD,85
Real Madrid,2018-2019,4,Sergio Ramos,,Spain,DC|DD|MDC,91
Real Madrid,2018-2019,5,Raphaël Varane,,France,DC|DD|MDC,86
Real Madrid,2018-2019,12,Marcelo,,Brazil,DG|MG,87
Real Madrid,2018-2019,6,Nacho Fernández,Nacho,Spain,DC|DD|DG|MDC,81
Real Madrid,2018-2019,19,Álvaro Odriozola,,Spain,DD|MD,79
Real Madrid,2018-2019,23,Sergio Reguilón,,Spain,DG|MG|DC,77
Real Madrid,2018-2019,3,Jesús Vallejo,,Spain,DC|DD,77
Real Madrid,2018-2019,8,Toni Kroos,,Germany,MC|MDC|MOC,88
Real Madrid,2018-2019,14,Casemiro,,Brazil,MDC|MC|DC,88
Real Madrid,2018-2019,10,Luka Modrić,,Croatia,MC|MDC|MOC|MG,91
Real Madrid,2018-2019,22,Isco,,Spain,MOC|MC|MG|AG,86
Real Madrid,2018-2019,17,Lucas Vázquez,,Spain,AD|MD|DD,82
Real Madrid,2018-2019,20,Marco Asensio,,Spain,AG|MG|MOC|AD,85
Real Madrid,2018-2019,15,Federico Valverde,,Uruguay,MC|MDC|MD,78
Real Madrid,2018-2019,24,Dani Ceballos,,Spain,MC|MOC|MDC,80
Real Madrid,2018-2019,11,Gareth Bale,,Wales,AD|AG|BU|MD,88
Real Madrid,2018-2019,9,Karim Benzema,,France,BU|MOC,86
Real Madrid,2018-2019,7,Mariano Díaz,,Dominican Republic,BU|AD,79
Real Madrid,2018-2019,28,Vinícius Júnior,,Brazil,AG|AD|BU,77
Real Madrid,2018-2019,16,Brahim Díaz,,Spain,MOC|AD|AG,75
Real Madrid,2019-2020,1,Thibaut Courtois,,Belgium,G,89
Real Madrid,2019-2020,13,Andriy Lunin,,Ukraine,G,75
Real Madrid,2019-2020,2,Daniel Carvajal,,Spain,DD|MD,84
Real Madrid,2019-2020,4,Sergio Ramos,,Spain,DC|DD|MDC,89
Real Madrid,2019-2020,5,Raphaël Varane,,France,DC|DD|MDC,86
Real Madrid,2019-2020,12,Marcelo,,Brazil,DG|MG,84
Real Madrid,2019-2020,6,Nacho Fernández,Nacho,Spain,DC|DD|DG|MDC,80
Real Madrid,2019-2020,23,Ferland Mendy,,France,DG|MG|DC,81
Real Madrid,2019-2020,3,Éder Militão,,Brazil,DC|DD|MDC,80
Real Madrid,2019-2020,19,Álvaro Odriozola,,Spain,DD|MD,78
Real Madrid,2019-2020,8,Toni Kroos,,Germany,MC|MDC|MOC,88
Real Madrid,2019-2020,14,Casemiro,,Brazil,MDC|MC|DC,89
Real Madrid,2019-2020,10,Luka Modrić,,Croatia,MC|MDC|MOC|MG,88
Real Madrid,2019-2020,22,Isco,,Spain,MOC|MC|MG|AG,84
Real Madrid,2019-2020,15,Federico Valverde,,Uruguay,MC|MDC|MD,82
Real Madrid,2019-2020,17,Lucas Vázquez,,Spain,AD|MD|DD,81
Real Madrid,2019-2020,20,Marco Asensio,,Spain,AG|MG|MOC|AD,84
Real Madrid,2019-2020,21,Brahim Díaz,,Spain,MOC|AD|AG,76
Real Madrid,2019-2020,9,Karim Benzema,,France,BU|MOC,87
Real Madrid,2019-2020,11,Gareth Bale,,Wales,AD|AG|BU|MD,85
Real Madrid,2019-2020,25,Vinícius Júnior,,Brazil,AG|AD|BU,79
Real Madrid,2019-2020,7,Eden Hazard,,Belgium,AG|MG|MOC|AD,88
Real Madrid,2019-2020,16,James Rodríguez,,Colombia,MOC|MG|AG|MC,82
Real Madrid,2020-2021,1,Thibaut Courtois,,Belgium,G,89
Real Madrid,2020-2021,13,Andriy Lunin,,Ukraine,G,76
Real Madrid,2020-2021,2,Daniel Carvajal,,Spain,DD|MD,84
Real Madrid,2020-2021,4,Sergio Ramos,,Spain,DC|DD|MDC,88
