Club,Saison,Numero,Joueur,Nom d'usage,Nationalite,Postes,Note
Tottenham Hotspur,2005-2006,27,Calum Davenport,,England,DC,74
Tottenham Hotspur,2005-2006,14,Erik Edman,,Sweden,DG,73
Tottenham Hotspur,2005-2006,7,Paul Stalteri,,Canada,DD,72
Tottenham Hotspur,2005-2006,13,Márton Fülöp,,Hungary,G,71
Tottenham Hotspur,2005-2006,29,Philip Ifil,,England,DD,71
Tottenham Hotspur,2005-2006,3,Stephen Kelly,,Republic of Ireland,DD,70
Tottenham Hotspur,2005-2006,16,Reto Ziegler,,Switzerland,MG,69
Tottenham Hotspur,2005-2006,25,Aaron Lennon,,England,MD|AD|AG|MG,63
Tottenham Hotspur,2006-2007,10,Robbie Keane,,Republic of Ireland,BU|MOC|AG,86
Tottenham Hotspur,2006-2007,1,Paul Robinson,,England,G,85
Tottenham Hotspur,2006-2007,26,Ledley King,,England,DC|DD|MDC,84
Tottenham Hotspur,2006-2007,9,Dimitar Berbatov,,Bulgaria,BU|MOC,83
Tottenham Hotspur,2006-2007,18,Jermain Defoe,,England,BU|MOC|AD,83
Tottenham Hotspur,2006-2007,20,Michael Dawson,,England,DC|DD|MDC,81
Tottenham Hotspur,2006-2007,5,Edgar Davids,,Netherlands,MC|MG|MDC|MOC,80
Tottenham Hotspur,2006-2007,4,Didier Zokora,,Ivory Coast,MC|MDC|DC|DD,80
Tottenham Hotspur,2006-2007,8,Jermaine Jenas,,England,MC|MOC|MDC,80
Tottenham Hotspur,2006-2007,3,Lee Young Pyo,,Republic of Korea,DG|MG|DC,79
Tottenham Hotspur,2006-2007,25,Aaron Lennon,,England,MD|AD|AG|MG,79
Tottenham Hotspur,2006-2007,30,Anthony Gardner,,England,DC|DG,78
Tottenham Hotspur,2006-2007,6,Teemu Tainio,,Finland,MC,77
Tottenham Hotspur,2006-2007,13,Danny Murphy,,England,MC,76
Tottenham Hotspur,2006-2007,27,Calum Davenport,,England,DC,76
Tottenham Hotspur,2006-2007,21,Wayne Routledge,,England,MD,75
Tottenham Hotspur,2006-2007,7,Paul Stalteri,,Canada,DD,74
Tottenham Hotspur,2006-2007,16,Reto Ziegler,,Switzerland,MG,73
Tottenham Hotspur,2006-2007,22,Tom Huddlestone,,England,MC|MDC|DC|MOC,72
Tottenham Hotspur,2006-2007,17,Márton Fülöp,,Hungary,G,72
Tottenham Hotspur,2006-2007,14,Hossam Ghaly,,Egypt,MC|MDC,70
Tottenham Hotspur,2006-2007,32,Benoît Assou-Ekotto,,France,DG|MG|DC,70
Tottenham Hotspur,2006-2007,29,Philip Ifil,,England,DD,70
Tottenham Hotspur,2006-2007,34,Terry Dixon,,Republic of Ireland,BU,67
Tottenham Hotspur,2006-2007,12,Radek Cerny,,Czechia,G,62
Tottenham Hotspur,2007-2008,9,Dimitar Berbatov,,Bulgaria,BU|MOC,85
Tottenham Hotspur,2007-2008,23,Darren Bent,,England,BU|AD|MOC,85
Tottenham Hotspur,2007-2008,18,Jermain Defoe,,England,BU|MOC|AD,84
Tottenham Hotspur,2007-2008,10,Robbie Keane,,Republic of Ireland,BU|MOC|AG,83
Tottenham Hotspur,2007-2008,26,Ledley King,,England,DC|DD|MDC,83
Tottenham Hotspur,2007-2008,25,Aaron Lennon,,England,MD|AD|AG|MG,83
Tottenham Hotspur,2007-2008,1,Paul Robinson,,England,G,80
Tottenham Hotspur,2007-2008,4,Didier Zokora,,Ivory Coast,MC|MDC|DC|DD,80
Tottenham Hotspur,2007-2008,15,Steed Malbranque,,France,MG|MC|MOC|MD,79
Tottenham Hotspur,2007-2008,2,Pascal Chimbonda,,France,DD|MD|DG,79
Tottenham Hotspur,2007-2008,20,Michael Dawson,,England,DC|DD|MDC,79
Tottenham Hotspur,2007-2008,6,Teemu Tainio,,Finland,MC,77
Tottenham Hotspur,2007-2008,8,Jermaine Jenas,,England,MC|MOC|MDC,77
Tottenham Hotspur,2007-2008,22,Tom Huddlestone,,England,MC|MDC|DC|MOC,77
Tottenham Hotspur,2007-2008,16,Gareth Bale,,Wales,AD|AG|BU,76
Tottenham Hotspur,2007-2008,33,Ricardo Rocha,,Portugal,DC,75
Tottenham Hotspur,2007-2008,30,Anthony Gardner,,England,DC|DG,74
Tottenham Hotspur,2007-2008,5,Younès Kaboul,,France,DC|DD|MDC,73
Tottenham Hotspur,2007-2008,7,Paul Stalteri,,Canada,DD,72
Tottenham Hotspur,2007-2008,14,Hossam Ghaly,,Egypt,MC|MDC,72
Tottenham Hotspur,2007-2008,32,Benoît Assou-Ekotto,,France,DG|MG|DC,72
Tottenham Hotspur,2007-2008,13,Danny Murphy,,England,MC,71
Tottenham Hotspur,2007-2008,17,Kevin-Prince Boateng,,Germany,MOC,70
Tottenham Hotspur,2007-2008,19,Adel Taarabt,,France,MOC,70
Tottenham Hotspur,2007-2008,12,Radek Cerny,,Czechia,G,68
Tottenham Hotspur,2008-2009,1,Heurelho Silva Gomes,Gomes,Brazil,G,82
Tottenham Hotspur,2008-2009,5,David Bentley,,England,MD|AD|MOC|MC,82
Tottenham Hotspur,2008-2009,14,Luka Modrić,,Croatia,MC|MDC|MG|MOC,82
Tottenham Hotspur,2008-2009,26,Ledley King,,England,DC|DD|MDC,81
Tottenham Hotspur,2008-2009,9,Roman Pavlyuchenko,,Russia,BU|MOC|AG,81
Tottenham Hotspur,2008-2009,18,Vedran Čorluka,,Croatia,DD|DC|MD,81
Tottenham Hotspur,2008-2009,39,Jonathan Woodgate,,England,DC|DD|MDC,80
Tottenham Hotspur,2008-2009,7,Aaron Lennon,,England,MD|AD|AG|MG,80
Tottenham Hotspur,2008-2009,8,Jermaine Jenas,,England,MC|MOC|MDC,79
Tottenham Hotspur,2008-2009,10,Darren Bent,,England,BU|AD|MOC,79
Tottenham Hotspur,2008-2009,2,Alan Hutton,,Scotland,DD|MD|DG,78
Tottenham Hotspur,2008-2009,17,Giovani dos Santos,,Mexico,AD|BU|MD|MG,78
Tottenham Hotspur,2008-2009,4,Didier Zokora,,Ivory Coast,MC|MDC|DC|DD,77
Tottenham Hotspur,2008-2009,6,Tom Huddlestone,,England,MC|MDC|DC|MOC,77
Tottenham Hotspur,2008-2009,3,Gareth Bale,,Wales,AD|AG|BU,77
Tottenham Hotspur,2008-2009,20,Michael Dawson,,England,DC|DD|MDC,76
Tottenham Hotspur,2008-2009,11,Gilberto,Gilberto,Brazil,MG,76
Tottenham Hotspur,2008-2009,13,César,César,Spain,G,75
Tottenham Hotspur,2008-2009,15,Fraizer Campbell,,England,BU,74
Tottenham Hotspur,2008-2009,44,Kevin-Prince Boateng,,Germany,MOC,74
Tottenham Hotspur,2008-2009,33,Ricardo Rocha,,Portugal,DC,73
Tottenham Hotspur,2008-2009,32,Benoît Assou-Ekotto,,Cameroon,DG|MG|DC,71
Tottenham Hotspur,2008-2009,24,Jamie O'Hara,,England,MC,71
Tottenham Hotspur,2008-2009,43,Paul Stalteri,,Canada,DD,69
Tottenham Hotspur,2008-2009,16,Chris Gunter,,Wales,DD,69
Tottenham Hotspur,2008-2009,40,Hossam Ghaly,,Egypt,MC|MDC,68
Tottenham Hotspur,2008-2009,19,Adel Taarabt,,France,MOC,68
Tottenham Hotspur,2008-2009,27,Ben Alnwick,,England,G,62
Tottenham Hotspur,2008-2009,41,John Bostock,,England,MC,60
Tottenham Hotspur,2008-2009,35,Dorian Dervite,,France,DC,58
Tottenham Hotspur,2009-2010,10,Robbie Keane,,Republic of Ireland,BU|MOC|AG,82
Tottenham Hotspur,2009-2010,14,Luka Modrić,,Croatia,MC|MDC|MG|MOC,82
Tottenham Hotspur,2009-2010,18,Jermain Defoe,,England,BU|MOC|AD,81
Tottenham Hotspur,2009-2010,39,Jonathan Woodgate,,England,DC|DD|MDC,80
Tottenham Hotspur,2009-2010,5,David Bentley,,England,MD|AD|MOC|MC,80
Tottenham Hotspur,2009-2010,15,Peter Crouch,,England,BU|MOC,79
Tottenham Hotspur,2009-2010,1,Heurelho Silva Gomes,Gomes,Brazil,G,79
Tottenham Hotspur,2009-2010,7,Aaron Lennon,,England,MD|AD|AG|MG,79
Tottenham Hotspur,2009-2010,22,Vedran Čorluka,,Croatia,DD|DC|MD,79
Tottenham Hotspur,2009-2010,8,Jermaine Jenas,,England,MC|MOC|MDC,78
Tottenham Hotspur,2009-2010,26,Ledley King,,England,DC|DD|MDC,78
Tottenham Hotspur,2009-2010,11,Niko Kranjčar,,Croatia,MG|MOC|MC|AG|MD,78
Tottenham Hotspur,2009-2010,19,Sébastien Bassong,,France,DC|DG|MDC,78
Tottenham Hotspur,2009-2010,23,Carlo Cudicini,,Italy,G,77
Tottenham Hotspur,2009-2010,6,Tom Huddlestone,,England,MC|MDC|DC|MOC,77
Tottenham Hotspur,2009-2010,32,Benoît Assou-Ekotto,,Cameroon,DG|MG|DC,77
Tottenham Hotspur,2009-2010,12,Wilson Palacios,,Honduras,MC|MDC|DC,77
Tottenham Hotspur,2009-2010,2,Alan Hutton,,Scotland,DD|MD|DG,76
Tottenham Hotspur,2009-2010,9,Roman Pavlyuchenko,,Russia,BU|MOC|AG,76
Tottenham Hotspur,2009-2010,17,Giovani dos Santos,,Mexico,AD|BU|MD|MG,76
Tottenham Hotspur,2009-2010,20,Michael Dawson,,England,DC|DD|MDC,75
Tottenham Hotspur,2009-2010,3,Gareth Bale,,Wales,AD|AG|BU,73
Tottenham Hotspur,2009-2010,41,John Bostock,,England,MC,70
Tottenham Hotspur,2009-2010,16,Kyle Naughton,,England,DD,70
Tottenham Hotspur,2009-2010,25,Danny Rose,,England,DG|MG|AG,68
Tottenham Hotspur,2009-2010,30,Dorian Dervite,,France,DC,68
Tottenham Hotspur,2009-2010,54,Adam Smith,,England,DG,60
Tottenham Hotspur,2009-2010,52,Oscar Jansson,,Sweden,G,59
Tottenham Hotspur,2009-2010,35,David Button,,England,G,58
Tottenham Hotspur,2009-2010,49,Kieran McKenna,,Northern Ireland,MC,57
Tottenham Hotspur,2009-2010,51,Lee Butcher,,England,G,56
Tottenham Hotspur,2009-2010,50,Anton Blackwood,,England,DC,55
Tottenham Hotspur,2009-2010,48,Radwan Hamed,,England,BU,55
Tottenham Hotspur,2010-2011,11,Rafael van der Vaart,,Netherlands,MOC|MC|MG|AG,84
Tottenham Hotspur,2010-2011,1,Heurelho Silva Gomes,Gomes,Brazil,G,83
Tottenham Hotspur,2010-2011,14,Luka Modrić,,Croatia,MC|MDC|MG|MOC,83
Tottenham Hotspur,2010-2011,18,Jermain Defoe,,England,BU|MOC|AD,82
Tottenham Hotspur,2010-2011,7,Aaron Lennon,,England,MD|AD|AG|MG,82
Tottenham Hotspur,2010-2011,3,Gareth Bale,,Wales,AD|AG|BU,81
Tottenham Hotspur,2010-2011,13,William Gallas,,France,DC|DG|DD,80
Tottenham Hotspur,2010-2011,26,Ledley King,,England,DC|DD|MDC,80
Tottenham Hotspur,2010-2011,6,Tom Huddlestone,,England,MC|MDC|DC|MOC,80
Tottenham Hotspur,2010-2011,20,Michael Dawson,,England,DC|DD|MDC,80
Tottenham Hotspur,2010-2011,21,Niko Kranjčar,,Croatia,MG|MOC|MC|AG|MD,80
Tottenham Hotspur,2010-2011,10,Robbie Keane,,Republic of Ireland,BU|MOC|AG,78
Tottenham Hotspur,2010-2011,39,Jonathan Woodgate,,England,DC|DD|MDC,78
Tottenham Hotspur,2010-2011,15,Peter Crouch,,England,BU|MOC,78
Tottenham Hotspur,2010-2011,9,Roman Pavlyuchenko,,Russia,BU|MOC|AG,78
Tottenham Hotspur,2010-2011,5,David Bentley,,England,MD|AD|MOC|MC,78
Tottenham Hotspur,2010-2011,32,Benoît Assou-Ekotto,,Cameroon,DG|MG|DC,78
Tottenham Hotspur,2010-2011,17,Giovani dos Santos,,Mexico,AD|BU|MD|MG,78
Tottenham Hotspur,2010-2011,19,Sébastien Bassong,,Cameroon,DC|DG|MDC,78
Tottenham Hotspur,2010-2011,12,Wilson Palacios,,Honduras,MC|MDC|DC,78
Tottenham Hotspur,2010-2011,22,Vedran Čorluka,,Croatia,DD|DC|MD,78
Tottenham Hotspur,2010-2011,30,Stipe Pletikosa,,Croatia,G,77
Tottenham Hotspur,2010-2011,4,Younès Kaboul,,France,DC|DD|MDC,77
Tottenham Hotspur,2010-2011,31,Sandro Ranieri Guimarães Cordeiro,,Brazil,MC|MDC|DC|MOC,77
Tottenham Hotspur,2010-2011,8,Jermaine Jenas,,England,MC|MOC|MDC,76
Tottenham Hotspur,2010-2011,2,Alan Hutton,,Scotland,DD|MD|DG,76
Tottenham Hotspur,2010-2011,23,Carlo Cudicini,,Italy,G,75
Tottenham Hotspur,2010-2011,24,Jamie O'Hara,,England,MC,75
Tottenham Hotspur,2010-2011,16,Kyle Naughton,,England,DD,71
Tottenham Hotspur,2010-2011,25,Danny Rose,,England,DG|MG|AG,70
Tottenham Hotspur,2010-2011,28,Kyle Walker,,England,DD|DC|MD,70
Tottenham Hotspur,2010-2011,27,Ben Alnwick,,England,G,68
Tottenham Hotspur,2010-2011,29,Jake Livermore,,England,MDC|MC,68
Tottenham Hotspur,2010-2011,41,Calum Butcher,,England,DC,60
Tottenham Hotspur,2010-2011,46,Radwan Hamed,,England,BU,53
Tottenham Hotspur,2011-2012,11,Rafael van der Vaart,,Netherlands,MOC|MC|MG|AG,86
Tottenham Hotspur,2011-2012,14,Luka Modrić,,Croatia,MC|MDC|MG|MOC,86
Tottenham Hotspur,2011-2012,3,Gareth Bale,,Wales,AD|AG|BU,85
Tottenham Hotspur,2011-2012,8,Scott Parker,,England,MC|MDC|MOC,83
Tottenham Hotspur,2011-2012,26,Ledley King,,England,DC|DD|MDC,82
Tottenham Hotspur,2011-2012,10,Emmanuel Adebayor,,Togo,BU|AD|MOC,82
Tottenham Hotspur,2011-2012,24,Brad Friedel,,United States,G,81
Tottenham Hotspur,2011-2012,18,Jermain Defoe,,England,BU|MOC|AD,81
Tottenham Hotspur,2011-2012,7,Aaron Lennon,,England,MD|AD|AG|MG,81
Tottenham Hotspur,2011-2012,20,Michael Dawson,,England,DC|DD|MDC,80
Tottenham Hotspur,2011-2012,4,Younès Kaboul,,France,DC|DD|MDC,80
Tottenham Hotspur,2011-2012,6,Tom Huddlestone,,England,MC|MDC|DC|MOC,79
Tottenham Hotspur,2011-2012,30,Sandro Ranieri Guimarães Cordeiro,,Brazil,MC|MDC|DC|MOC,79
Tottenham Hotspur,2011-2012,13,William Gallas,,France,DC|DG|DD,78
Tottenham Hotspur,2011-2012,32,Benoît Assou-Ekotto,,Cameroon,DG|MG|DC,78
Tottenham Hotspur,2011-2012,21,Niko Kranjčar,,Croatia,MG|MOC|MC|AG|MD,78
Tottenham Hotspur,2011-2012,28,Kyle Walker,,England,DD|DC|MD,78
Tottenham Hotspur,2011-2012,15,Louis Saha,,France,BU,77
Tottenham Hotspur,2011-2012,40,Steven Pienaar,,South Africa,MG,77
Tottenham Hotspur,2011-2012,1,Heurelho Silva Gomes,Gomes,Brazil,G,77
Tottenham Hotspur,2011-2012,9,Roman Pavlyuchenko,,Russia,BU|MOC|AG,77
Tottenham Hotspur,2011-2012,23,Carlo Cudicini,,Italy,G,76
Tottenham Hotspur,2011-2012,17,Giovani dos Santos,,Mexico,AD|BU|MD|MG,76
Tottenham Hotspur,2011-2012,22,Vedran Čorluka,,Croatia,DD|DC|MD,76
Tottenham Hotspur,2011-2012,33,Ryan Nelsen,,New Zealand,DC,75
Tottenham Hotspur,2011-2012,19,Sébastien Bassong,,Cameroon,DC|DG|MDC,75
Tottenham Hotspur,2011-2012,38,David Bentley,,England,MD|AD|MOC|MC,74
Tottenham Hotspur,2011-2012,25,Danny Rose,,England,DG|MG|AG,74
Tottenham Hotspur,2011-2012,16,Iago Falqué Silva,,Spain,MOC,74
Tottenham Hotspur,2011-2012,29,Jake Livermore,,England,MDC|MC,70
Tottenham Hotspur,2011-2012,31,Andros Townsend,,England,MD|MG,69
Tottenham Hotspur,2011-2012,37,Harry Kane,,England,BU|MOC|AD,66
Tottenham Hotspur,2012-2013,11,Gareth Bale,,Wales,AD|AG|BU,86
Tottenham Hotspur,2012-2013,1,Hugo Lloris,,France,G,85
Tottenham Hotspur,2012-2013,18,Jermain Defoe,,England,BU|MOC|AD,82
Tottenham Hotspur,2012-2013,5,Jan Vertonghen,,Belgium,DC|DG|MDC,82
Tottenham Hotspur,2012-2013,19,Mousa Dembélé,,Belgium,MC|MDC|MOC|MG|AG,81
Tottenham Hotspur,2012-2013,30,Sandro Ranieri Guimarães Cordeiro,,Brazil,MC|MDC|DC|MOC,81
Tottenham Hotspur,2012-2013,8,Scott Parker,,England,MC|MDC|MOC,80
Tottenham Hotspur,2012-2013,24,Brad Friedel,,United States,G,80
Tottenham Hotspur,2012-2013,25,Emmanuel Adebayor,,Togo,BU|AD|MOC,80
Tottenham Hotspur,2012-2013,7,Aaron Lennon,,England,MD|AD|AG|MG,80
Tottenham Hotspur,2012-2013,10,Clint Dempsey,,United States,MOC|BU|AG|MC,80
Tottenham Hotspur,2012-2013,4,Younès Kaboul,,France,DC|DD|MDC,80
Tottenham Hotspur,2012-2013,20,Michael Dawson,,England,DC|DD|MDC,79
Tottenham Hotspur,2012-2013,28,Kyle Walker,,England,DD|DC|MD,79
Tottenham Hotspur,2012-2013,32,Benoît Assou-Ekotto,,Cameroon,DG|MG|DC,78
Tottenham Hotspur,2012-2013,23,Lewis Holtby,,Germany,MOC|MC|MG|AG,78
Tottenham Hotspur,2012-2013,6,Tom Huddlestone,,England,MC|MDC|DC|MOC,77
Tottenham Hotspur,2012-2013,13,William Gallas,,France,DC|DG|DD,76
Tottenham Hotspur,2012-2013,22,Gylfi Sigurðsson,,Iceland,MOC|MG,76
Tottenham Hotspur,2012-2013,33,Steven Caulker,,England,DC,75
Tottenham Hotspur,2012-2013,15,David Bentley,,England,MD|AD|MOC|MC,74
Tottenham Hotspur,2012-2013,29,Jake Livermore,,England,MDC|MC,74
Tottenham Hotspur,2012-2013,16,Kyle Naughton,,England,DD,73
Tottenham Hotspur,2012-2013,21,Jermaine Jenas,,England,MC|MOC|MDC,72
Tottenham Hotspur,2012-2013,31,Andros Townsend,,England,MD|MG,71
Tottenham Hotspur,2013-2014,11,Gareth Bale,,Wales,AD|AG|BU,87
Tottenham Hotspur,2013-2014,25,Hugo Lloris,,France,G,84
Tottenham Hotspur,2013-2014,23,Christian Eriksen,,Denmark,MC|MD|MG|MOC,84
Tottenham Hotspur,2013-2014,9,Roberto Soldado Rillo,,Spain,BU|MOC|AD,82
Tottenham Hotspur,2013-2014,5,Jan Vertonghen,,Belgium,DC|DG|MDC,82
Tottenham Hotspur,2013-2014,8,José Paulo Bezerra M. Júnior,,Brazil,MC|MOC|MDC,81
Tottenham Hotspur,2013-2014,30,Sandro Ranieri Guimarães Cordeiro,,Brazil,MC|MDC|DC|MOC,81
Tottenham Hotspur,2013-2014,18,Jermain Defoe,,England,BU|MOC|AD,80
Tottenham Hotspur,2013-2014,10,Emmanuel Adebayor,,Togo,BU|AD|MOC,80
Tottenham Hotspur,2013-2014,19,Mousa Dembélé,,Belgium,MC|MDC|MOC|MG|AG,80
Tottenham Hotspur,2013-2014,11,Erik Lamela,,Argentina,AD|MD|AG|MOC|MG,80
Tottenham Hotspur,2013-2014,20,Michael Dawson,,England,DC|DD|MDC,79
Tottenham Hotspur,2013-2014,7,Aaron Lennon,,England,MD|AD|AG|MG,79
Tottenham Hotspur,2013-2014,4,Younès Kaboul,,France,DC|DD|MDC,79
Tottenham Hotspur,2013-2014,15,Etienne Capoue,,France,MDC|MC|DC,78
Tottenham Hotspur,2013-2014,14,Lewis Holtby,,Germany,MOC|MC|MG|AG,78
Tottenham Hotspur,2013-2014,2,Kyle Walker,,England,DD|DC|MD,77
Tottenham Hotspur,2013-2014,21,Nacer Chadli,,Belgium,MG|AG|MOC|MD,77
Tottenham Hotspur,2013-2014,6,Vlad Chiricheş,,Romania,DC,76
Tottenham Hotspur,2013-2014,22,Gylfi Sigurðsson,,Iceland,MOC|MG,74
Tottenham Hotspur,2013-2014,17,Andros Townsend,,England,MD|MG,74
Tottenham Hotspur,2013-2014,3,Danny Rose,,England,DG|MG|AG,73
Tottenham Hotspur,2014-2015,1,Hugo Lloris,,France,G,85
Tottenham Hotspur,2014-2015,5,Jan Vertonghen,,Belgium,DC|DG|MDC,82
Tottenham Hotspur,2014-2015,23,Christian Eriksen,,Denmark,MC|MD|MG|MOC,82
Tottenham Hotspur,2014-2015,8,José Paulo Bezerra M. Júnior,,Brazil,MC|MOC|MDC,80
Tottenham Hotspur,2014-2015,13,Michel Vorm,,Netherlands,G,79
Tottenham Hotspur,2014-2015,9,Roberto Soldado Rillo,,Spain,BU|MOC|AD,79
Tottenham Hotspur,2014-2015,19,Mousa Dembélé,,Belgium,MC|MDC|MOC|MG|AG,79
Tottenham Hotspur,2014-2015,10,Emmanuel Adebayor,,Togo,BU|AD|MOC,78
Tottenham Hotspur,2014-2015,7,Aaron Lennon,,England,MD|AD|AG|MG,78
Tottenham Hotspur,2014-2015,11,Erik Lamela,,Argentina,AD|MD|AG|MOC|MG,78
Tottenham Hotspur,2014-2015,29,Etienne Capoue,,France,MDC|MC|DC,78
Tottenham Hotspur,2014-2015,21,Federico Fazio,,Argentina,DC|DD|MDC,78
Tottenham Hotspur,2014-2015,18,Harry Kane,,England,BU|MOC|AD,78
Tottenham Hotspur,2014-2015,4,Younès Kaboul,,France,DC|DD|MDC,77
Tottenham Hotspur,2014-2015,2,Kyle Walker,,England,DD|DC|MD,77
Tottenham Hotspur,2014-2015,22,Nacer Chadli,,Belgium,MG|AG|MOC|MD,77
Tottenham Hotspur,2014-2015,14,Lewis Holtby,,Germany,MOC|MC|MG|AG,76
Tottenham Hotspur,2014-2015,30,Sandro Ranieri Guimarães Cordeiro,,Brazil,MC|MDC|DC|MOC,76
Tottenham Hotspur,2014-2015,25,Benjamin Stambouli,,France,MDC,76
Tottenham Hotspur,2014-2015,6,Vlad Chiricheş,,Romania,DC,76
Tottenham Hotspur,2014-2015,15,Eric Dier,,England,DC|MDC|DD|MC,73
Tottenham Hotspur,2014-2015,33,Ben Davies,,Wales,DC|DG|MG|MDC,73
Tottenham Hotspur,2014-2015,42,Nabil Bentaleb,,Algeria,MC|MDC|MOC,74
Tottenham Hotspur,2014-2015,3,Danny Rose,,England,DG|MG|AG,74
Tottenham Hotspur,2015-2016,1,Hugo Lloris,,France,G,85
Tottenham Hotspur,2015-2016,23,Christian Eriksen,,Denmark,MC|MD|MG|MOC,83
Tottenham Hotspur,2015-2016,5,Jan Vertonghen,,Belgium,DC|DG|MDC,82
Tottenham Hotspur,2015-2016,4,Toby Alderweireld,,Belgium,DC|DD|MDC,82
Tottenham Hotspur,2015-2016,10,Harry Kane,,England,BU|MOC|AD,82
Tottenham Hotspur,2015-2016,13,Michel Vorm,,Netherlands,G,80
Tottenham Hotspur,2015-2016,19,Mousa Dembélé,,Belgium,MC|MDC|MOC|MG|AG,80
Tottenham Hotspur,2015-2016,11,Erik Lamela,,Argentina,AD|MD|AG|MOC|MG,80
Tottenham Hotspur,2015-2016,2,Kyle Walker,,England,DD|DC|MD,79
Tottenham Hotspur,2015-2016,3,Danny Rose,,England,DG|MG|AG,78
Tottenham Hotspur,2015-2016,22,Nacer Chadli,,Belgium,MG|AG|MOC|MD,78
Tottenham Hotspur,2015-2016,7,Heung Min Son,,Republic of Korea,AG|BU|MG,77
Tottenham Hotspur,2015-2016,20,Dele Alli,,England,MOC|MC|MG|BU,77
Tottenham Hotspur,2015-2016,16,Kieran Trippier,,England,DD|MD|DG,76
Tottenham Hotspur,2015-2016,15,Eric Dier,,England,DC|MDC|DD|MC,76
Tottenham Hotspur,2015-2016,33,Ben Davies,,Wales,DC|DG|MG|MDC,76
Tottenham Hotspur,2016-2017,1,Hugo Lloris,,France,G,88
Tottenham Hotspur,2016-2017,23,Christian Eriksen,,Denmark,MC|MD|MG|MOC,86
Tottenham Hotspur,2016-2017,4,Toby Alderweireld,,Belgium,DC|DD|MDC,85
Tottenham Hotspur,2016-2017,10,Harry Kane,,England,BU|MOC|AD,85
Tottenham Hotspur,2016-2017,5,Jan Vertonghen,,Belgium,DC|DG|MDC,83
Tottenham Hotspur,2016-2017,19,Mousa Dembélé,,Belgium,MC|MDC|MOC|MG|AG,82
Tottenham Hotspur,2016-2017,2,Kyle Walker,,England,DD|DC|MD,82
Tottenham Hotspur,2016-2017,20,Dele Alli,,England,MOC|MC|MG|BU,82
