Club,Saison,Numero,Joueur,Nom d'usage,Nationalite,Postes,Note
Manchester United,2013-2014,14,Chris Smalling,,England,DC|DD|MDC,79
Manchester United,2013-2014,4,Phil Jones,,England,DC|DD|MDC,79
Manchester United,2013-2014,6,Jonny Evans,,Northern Ireland,DC|DD|DG|MDC,80
Manchester United,2013-2014,3,Patrice Evra,,France,DG|MG|DC,81
Manchester United,2013-2014,27,Alexander Buttner,,Netherlands,DG,74
Manchester United,2013-2014,26,Wilfried Zaha,,England,MG,74
Manchester United,2013-2014,8,Juan Mata,,Spain,MOC|AG|MD|MC,86
Manchester United,2013-2014,31,Marouane Fellaini,,Belgium,MC|MDC|MOC|DC,79
Manchester United,2014-2015,10,Wayne Rooney,,England,BU|MOC|MC|AD|AG,87
Manchester United,2014-2015,1,David De Gea,,Spain,G,87
Manchester United,2014-2015,20,Robin van Persie,,Netherlands,BU|AG|MOC,85
Manchester United,2014-2015,8,Juan Mata,,Spain,MOC|AG|MD|MC,85
Manchester United,2014-2015,6,Angel Di Maria,,Argentina,MG|AG|AD|MOC|MD,87
Manchester United,2014-2015,17,Daley Blind,,Netherlands,DG|DC|MDC|MC|MG,78
Manchester United,2014-2015,4,Phil Jones,,England,DC|DD|MDC,79
Manchester United,2014-2015,5,Marcos Rojo,,Argentina,DC|DG|MDC,79
Manchester United,2014-2015,3,Luke Shaw,,England,DG|MG|DC,76
Manchester United,2014-2015,27,Marouane Fellaini,,Belgium,MC|MDC|MOC|DC,80
Manchester United,2014-2015,21,Ander Herrera,,Spain,MC|MDC|MOC,80
Manchester United,2014-2015,25,Antonio Valencia,,Ecuador,MD|DD,81
Manchester United,2014-2015,18,Ashley Young,,England,MG|DD|AG|AD|MD|DG,77
Manchester United,2014-2015,24,Darren Fletcher,,Scotland,MD|MDC,76
Manchester United,2014-2015,31,Chris Smalling,,England,DC|DD|MDC,80
Manchester United,2015-2016,1,David De Gea,,Spain,G,90
Manchester United,2015-2016,20,Anthony Martial,,France,MG|BU|AG|AD|MOC,79
Manchester United,2015-2016,6,Wayne Rooney,,England,BU|MOC|MC|AD|AG,85
Manchester United,2015-2016,27,Marouane Fellaini,,Belgium,MC|MDC|MOC|DC,80
Manchester United,2015-2016,17,Daley Blind,,Netherlands,DG|DC|MDC|MC|MG,80
Manchester United,2015-2016,21,Ander Herrera,,Spain,MC|MDC|MOC,79
Manchester United,2015-2016,3,Luke Shaw,,England,DG|MG|DC,78
Manchester United,2015-2016,4,Phil Jones,,England,DC|DD|MDC,78
Manchester United,2015-2016,5,Marcos Rojo,,Argentina,DC|DG|MDC,78
Manchester United,2015-2016,15,Bastian Schweinsteiger,,Germany,MC|MDC|MOC|MD,84
Manchester United,2015-2016,31,Chris Smalling,,England,DC|DD|MDC,82
Manchester United,2015-2016,25,Antonio Valencia,,Ecuador,MD|DD,79
Manchester United,2015-2016,19,Sergio Romero,,Argentina,G,78
Manchester United,2015-2016,8,Juan Mata,,Spain,MOC|AG|MD|MC,83
Manchester United,2015-2016,7,Memphis Depay,,Netherlands,MG|AG|BU|MOC|AD,79
Manchester United,2015-2016,30,Morgan Schneiderlin,,France,MDC|MC|DC,79
Manchester United,2016-2017,1,David De Gea,,Spain,G,90
Manchester United,2016-2017,9,Zlatan Ibrahimovic,,Sweden,BU|MOC|AG,89
Manchester United,2016-2017,20,Anthony Martial,,France,MG|BU|AG|AD|MOC,82
Manchester United,2016-2017,6,Paul Pogba,,France,MC|MDC|MOC|MG,88
Manchester United,2016-2017,27,Marouane Fellaini,,Belgium,MC|MDC|MOC|DC,80
Manchester United,2016-2017,17,Daley Blind,,Netherlands,DG|DC|MDC|MC|MG,80
Manchester United,2016-2017,21,Ander Herrera,,Spain,MC|MDC|MOC,80
Manchester United,2016-2017,23,Luke Shaw,,England,DG|MG|DC,78
Manchester United,2016-2017,4,Phil Jones,,England,DC|DD|MDC,79
Manchester United,2016-2017,5,Marcos Rojo,,Argentina,DC|DG|MDC,78
Manchester United,2016-2017,31,Chris Smalling,,England,DC|DD|MDC,82
Manchester United,2016-2017,25,Antonio Valencia,,Ecuador,MD|DD,79
Manchester United,2016-2017,19,Sergio Romero,,Argentina,G,78
Manchester United,2016-2017,8,Juan Mata,,Spain,MOC|AG|MD|MC,83
Manchester United,2016-2017,11,Henrikh Mkhitaryan,,Armenia,MG|MOC|AD|MD|MC|AG,84
Manchester United,2017-2018,1,David De Gea,,Spain,G,91
Manchester United,2017-2018,9,Romelu Lukaku,,Belgium,BU|AG|MOC,84
Manchester United,2017-2018,6,Paul Pogba,,France,MC|MDC|MOC|MG,87
Manchester United,2017-2018,19,Alexis Sanchez,,Chile,MG|AG|AD|MD|BU,88
Manchester United,2017-2018,27,Marouane Fellaini,,Belgium,MC|MDC|MOC|DC,80
Manchester United,2017-2018,17,Daley Blind,,Netherlands,DG|DC|MDC|MC|MG,78
Manchester United,2017-2018,23,Luke Shaw,,England,DG|MG|DC,76
Manchester United,2017-2018,4,Phil Jones,,England,DC|DD|MDC,80
Manchester United,2017-2018,5,Marcos Rojo,,Argentina,DC|DG|MDC,76
Manchester United,2017-2018,12,Chris Smalling,,England,DC|DD|MDC,81
Manchester United,2017-2018,25,Antonio Valencia,,Ecuador,MD|DD,80
Manchester United,2017-2018,3,Eric Bailly,,Ivory Coast,DC|DD|MDC,81
Manchester United,2017-2018,22,Henrikh Mkhitaryan,,Armenia,MG|MOC|AD|MD|MC|AG,82
Manchester United,2017-2018,15,Andreas Pereira,,Brazil,MC,74
Manchester United,2017-2018,21,Ander Herrera,,Spain,MC|MDC|MOC,80
Manchester United,2017-2018,2,Victor Lindelof,,Sweden,DC|DD|MDC,78
Manchester United,2018-2019,1,David De Gea,,Spain,G,90
Manchester United,2018-2019,9,Romelu Lukaku,,Belgium,BU|AG|MOC,82
Manchester United,2018-2019,6,Paul Pogba,,France,MC|MDC|MOC|MG,87
Manchester United,2018-2019,7,Alexis Sanchez,,Chile,MG|AG|AD|MD|BU,85
Manchester United,2018-2019,27,Marouane Fellaini,,Belgium,MC|MDC|MOC|DC,79
Manchester United,2018-2019,23,Luke Shaw,,England,DG|MG|DC,77
Manchester United,2018-2019,4,Phil Jones,,England,DC|DD|MDC,79
Manchester United,2018-2019,12,Chris Smalling,,England,DC|DD|MDC,80
Manchester United,2018-2019,25,Antonio Valencia,,Ecuador,MD|DD,79
Manchester United,2018-2019,3,Eric Bailly,,Ivory Coast,DC|DD|MDC,80
Manchester United,2018-2019,21,Ander Herrera,,Spain,MC|MDC|MOC,79
Manchester United,2018-2019,2,Victor Lindelof,,Sweden,DC|DD|MDC,79
Manchester United,2018-2019,18,Ashley Young,,England,MG|DD|AG|AD|MD|DG,80
Manchester United,2018-2019,20,Diogo Dalot,,Portugal,DD|MD|DG,71
Manchester United,2018-2019,22,Fred,Fred,Brazil,MDC|MC|MOC,79
Manchester United,2018-2019,10,Marcus Rashford,,England,BU|MG|AG|AD|MD,78
Manchester United,2019-2020,1,David De Gea,,Spain,G,88
Manchester United,2019-2020,10,Marcus Rashford,,England,BU|MG|AG|AD|MD,81
Manchester United,2019-2020,6,Paul Pogba,,France,MC|MDC|MOC|MG,87
Manchester United,2019-2020,18,Bruno Fernandes,,Portugal,MOC|MC|MD|MDC,84
Manchester United,2019-2020,25,Odion Ighalo,,Nigeria,BU,74
Manchester United,2019-2020,23,Luke Shaw,,England,DG|MG|DC,78
Manchester United,2019-2020,4,Phil Jones,,England,DC|DD|MDC,76
Manchester United,2019-2020,12,Chris Smalling,,England,DC|DD|MDC,78
Manchester United,2019-2020,21,Daniel James,,Wales,MD,76
Manchester United,2019-2020,3,Eric Bailly,,Ivory Coast,DC|DD|MDC,79
Manchester United,2019-2020,2,Victor Lindelof,,Sweden,DC|DD|MDC,81
Manchester United,2019-2020,20,Diogo Dalot,,Portugal,DD|MD|DG,75
Manchester United,2019-2020,22,Fred,Fred,Brazil,MDC|MC|MOC,79
Manchester United,2019-2020,39,Scott McTominay,,Scotland,MC|MDC|MOC|DC,77
Manchester United,2019-2020,29,Aaron Wan-Bissaka,,England,DD|MD|DG,79
Manchester United,2020-2021,1,David De Gea,,Spain,G,87
Manchester United,2020-2021,10,Marcus Rashford,,England,BU|MG|AG|AD|MD,84
Manchester United,2020-2021,6,Paul Pogba,,France,MC|MDC|MOC|MG,87
Manchester United,2020-2021,18,Bruno Fernandes,,Portugal,MOC|MC|MD|MDC,87
Manchester United,2020-2021,9,Edinson Cavani,,Uruguay,BU|MOC|AG|AD,85
Manchester United,2020-2021,23,Luke Shaw,,England,DG|MG|DC,82
Manchester United,2020-2021,19,Harry Maguire,,England,DC|DD|MDC,84
Manchester United,2020-2021,21,Daniel James,,Wales,MD,76
Manchester United,2020-2021,2,Victor Lindelof,,Sweden,DC|DD|MDC,81
Manchester United,2020-2021,20,Diogo Dalot,,Portugal,DD|MD|DG,76
Manchester United,2020-2021,39,Scott McTominay,,Scotland,MC|MDC|MOC|DC,79
Manchester United,2020-2021,29,Aaron Wan-Bissaka,,England,DD|MD|DG,81
Manchester United,2020-2021,17,Fred,Fred,Brazil,MDC|MC|MOC,79
Manchester United,2020-2021,27,Alex Telles,,Brazil,DG|MG|DC,80
Manchester United,2020-2021,15,Eric Bailly,,Ivory Coast,DC|DD|MDC,79
Manchester United,2020-2021,11,Mason Greenwood,,England,BU|AD|AG|MOC,80
Manchester United,2021-2022,1,David De Gea,,Spain,G,84
Manchester United,2021-2022,7,Cristiano Ronaldo,,Portugal,MD|BU|AD|AG|MG|MOC,91
Manchester United,2021-2022,6,Paul Pogba,,France,MC|MDC|MOC|MG,85
Manchester United,2021-2022,18,Bruno Fernandes,,Portugal,MOC|MC|MD|MDC,88
Manchester United,2021-2022,23,Luke Shaw,,England,DG|MG|DC,82
Manchester United,2021-2022,19,Harry Maguire,,England,DC|DD|MDC,83
Manchester United,2021-2022,2,Victor Lindelof,,Sweden,DC|DD|MDC,80
Manchester United,2021-2022,39,Scott McTominay,,Scotland,MC|MDC|MOC|DC,79
Manchester United,2021-2022,29,Aaron Wan-Bissaka,,England,DD|MD|DG,81
Manchester United,2021-2022,17,Fred,Fred,Brazil,MDC|MC|MOC,79
Manchester United,2021-2022,27,Alex Telles,,Brazil,DG|MG|DC,79
Manchester United,2021-2022,11,Mason Greenwood,,England,BU|AD|AG|MOC,82
Manchester United,2021-2022,10,Marcus Rashford,,England,BU|MG|AG|AD|MD,83
Manchester United,2021-2022,21,Jadon Sancho,,England,MD|AD|AG|MG|MOC,84
Manchester United,2021-2022,9,Edinson Cavani,,Uruguay,BU|MOC|AG|AD,84
Manchester United,2021-2022,44,Raphael Varane,,France,DC|DD|MDC,86
Manchester United,2022-2023,1,David De Gea,,Spain,G,84
Manchester United,2022-2023,18,Casemiro,Casemiro,Brazil,MDC|MC|DC,89
Manchester United,2022-2023,6,Lisandro Martinez,,Argentina,DC|DG|MDC,82
Manchester United,2022-2023,8,Bruno Fernandes,,Portugal,MOC|MC|MD|MDC,87
Manchester United,2022-2023,23,Luke Shaw,,England,DG|MG|DC,83
Manchester United,2022-2023,19,Raphael Varane,,France,DC|DD|MDC,85
Manchester United,2022-2023,39,Scott McTominay,,Scotland,MC|MDC|MOC|DC,79
Manchester United,2022-2023,29,Aaron Wan-Bissaka,,England,DD|MD|DG,79
Manchester United,2022-2023,17,Fred,Fred,Brazil,MDC|MC|MOC,79
Manchester United,2022-2023,10,Marcus Rashford,,England,BU|MG|AG|AD|MD,85
Manchester United,2022-2023,25,Jadon Sancho,,England,MD|AD|AG|MG|MOC,80
Manchester United,2022-2023,9,Anthony Martial,,France,MG|BU|AG|AD|MOC,78
Manchester United,2022-2023,21,Antony,Antony,Brazil,MD|AD|AG|MOC,81
Manchester United,2022-2023,2,Victor Lindelof,,Sweden,DC|DD|MDC,79
Manchester United,2022-2023,27,Christian Eriksen,,Denmark,MC|MOC|MDC|MD,84
Manchester United,2022-2023,37,Marcel Sabitzer,,Austria,MC|MOC|MDC|MD,82
Manchester United,2023-2024,1,Andre Onana,,Cameroon,G,83
Manchester United,2023-2024,18,Casemiro,Casemiro,Brazil,MDC|MC|DC,87
Manchester United,2023-2024,6,Lisandro Martinez,,Argentina,DC|DG|MDC,82
Manchester United,2023-2024,8,Bruno Fernandes,,Portugal,MOC|MC|MD|MDC,87
Manchester United,2023-2024,23,Luke Shaw,,England,DG|MG|DC,83
Manchester United,2023-2024,19,Raphael Varane,,France,DC|DD|MDC,83
Manchester United,2023-2024,39,Scott McTominay,,Scotland,MC|MDC|MOC|DC,78
Manchester United,2023-2024,29,Aaron Wan-Bissaka,,England,DD|MD|DG,78
Manchester United,2023-2024,10,Marcus Rashford,,England,BU|MG|AG|AD|MD,84
Manchester United,2023-2024,25,Jadon Sancho,,England,MD|AD|AG|MG|MOC,78
Manchester United,2023-2024,9,Rasmus Hojlund,,Denmark,BU|MOC|AG,76
Manchester United,2023-2024,21,Antony,Antony,Brazil,MD|AD|AG|MOC,79
Manchester United,2023-2024,2,Victor Lindelof,,Sweden,DC|DD|MDC,78
Manchester United,2023-2024,4,Sofyan Amrabat,,Morocco,MDC|MC|DG,79
Manchester United,2023-2024,15,Sergio Reguilon,,Spain,DG,76
Manchester United,2024-2025,1,Andre Onana,,Cameroon,G,82
Manchester United,2024-2025,8,Bruno Fernandes,,Portugal,MOC|MC|MD|MDC,87
Manchester United,2024-2025,6,Lisandro Martinez,,Argentina,DC|DG|MDC,82
Manchester United,2024-2025,19,Raphael Varane,,France,DC|DD|MDC,81
Manchester United,2024-2025,23,Luke Shaw,,England,DG|MG|DC,82
Manchester United,2024-2025,10,Rasmus Hojlund,,Denmark,BU|MOC|AG,78
Manchester United,2024-2025,21,Alejandro Garnacho,,Argentina,MG|AG|AD|MD,79
Manchester United,2024-2025,9,Joshua Zirkzee,,Netherlands,BU,77
Manchester United,2024-2025,14,Christian Eriksen,,Denmark,MC|MOC|MDC|MD,82
Manchester United,2024-2025,39,Scott McTominay,,Scotland,MC|MDC|MOC|DC,76
Manchester United,2024-2025,5,Noussair Mazraoui,,Morocco,DD|MD|DG|DC,78
Manchester United,2024-2025,25,Manuel Ugarte,,Uruguay,MDC|MC|DC,79
Manchester United,2024-2025,2,Victor Lindelof,,Sweden,DC|DD|MDC,77
Manchester United,2024-2025,44,Kobbie Mainoo,,England,MC|MDC|MOC,76
Manchester United,2024-2025,34,Leny Yoro,,France,DC,74
Manchester United,2024-2025,7,Mason Mount,,England,MOC|MC|MG|MD,78
Manchester United,2025-2026,1,Andre Onana,,Cameroon,G,81
Manchester United,2025-2026,8,Bruno Fernandes,,Portugal,MOC|MC|MD|MDC,88
Manchester United,2025-2026,6,Lisandro Martinez,,Argentina,DC|DG|MDC,81
Manchester United,2025-2026,5,Matthijs de Ligt,,Netherlands,DC|DD|MDC,82
Manchester United,2025-2026,23,Luke Shaw,,England,DG|MG|DC,80
