Club,Saison,Numero,Joueur,Nom d'usage,Nationalite,Postes,Note
Chelsea,2012-2013,29,Demba Ba,,Senegal,BU|MOC|AG,82
Chelsea,2012-2013,11,Oscar,Oscar,Brazil,MOC|MC|MG|MD,82
Chelsea,2013-2014,29,Samuel Etoo,,Cameroon,BU|AD|AG|MOC,82
Chelsea,2013-2014,9,Fernando Torres,,Spain,BU|MOC|AG,82
Chelsea,2013-2014,4,David Luiz,,Brazil,DC|MDC|DD,82
Chelsea,2014-2015,22,Willian,Willian,Brazil,MD|AD|AG|MG|MOC,82
Chelsea,2014-2015,21,Juan Cuadrado,,Colombia,MD|AD|DD|MG,82
Chelsea,2014-2015,3,Filipe Luis,,Brazil,DG|MG|DC,82
Chelsea,2015-2016,11,Oscar,Oscar,Brazil,MOC|MC|MG|MD,82
Chelsea,2016-2017,24,Gary Cahill,,England,DC|DD|MDC,82
Chelsea,2016-2017,18,David Luiz,,Brazil,DC|MDC|DD,82
Chelsea,2016-2017,11,Pedro,Pedro,Spain,MG|MD|AD|AG|MOC|BU,82
Chelsea,2017-2018,9,Alvaro Morata,,Spain,BU|MOC|AG,82
Chelsea,2017-2018,24,Gary Cahill,,England,DC|DD|MDC,82
Chelsea,2018-2019,13,Kepa Arrizabalaga,,Spain,G,82
Chelsea,2018-2019,3,Marcos Alonso,,Spain,DG|MG|DC,82
Chelsea,2019-2020,2,Antonio Rudiger,,Germany,DC|DG|DD|MDC,82
Chelsea,2019-2020,22,Willian,Willian,Brazil,MD|AD|AG|MG|MOC,82
Chelsea,2020-2021,28,Cesar Azpilicueta,,Spain,DD|DG|DC|MD,82
Chelsea,2020-2021,2,Antonio Rudiger,,Germany,DC|DG|DD|MDC,82
Chelsea,2020-2021,22,Hakim Ziyech,,Morocco,MD|AD|MOC|AG,82
Chelsea,2021-2022,28,Cesar Azpilicueta,,Spain,DD|DG|DC|MD,82
Chelsea,2021-2022,21,Ben Chilwell,,England,DG|MG|DC,82
Chelsea,2021-2022,24,Reece James,,England,DD|MD|DC|MDC,82
Chelsea,2022-2023,28,Cesar Azpilicueta,,Spain,DD|DG|DC|MD,82
Chelsea,2022-2023,6,Thiago Silva,,Brazil,DC|DD|MDC,82
Chelsea,2022-2023,9,Pierre-Emerick Aubameyang,,Gabon,BU|AD|AG|MG|MOC,82
Chelsea,2023-2024,5,Enzo Fernandez,,Argentina,MDC|MC|MOC,82
Chelsea,2023-2024,20,Christopher Nkunku,,France,BU|MOC|AG|AD,82
Chelsea,2023-2024,7,Raheem Sterling,,England,MG|AD|AG|BU|MD|MOC,82
Chelsea,2024-2025,20,Christopher Nkunku,,France,BU|MOC|AG|AD,82
Chelsea,2024-2025,22,Moises Caicedo,,Ecuador,MDC|MC|DC,82
Chelsea,2025-2026,21,Marc Cucurella,,Spain,DG|MG|DC,82
Chelsea,2004-2005,19,Scott Parker,,England,MC|MDC|MOC,81
Chelsea,2006-2007,4,Claude Makelele,,France,MC|MDC,81
Chelsea,2007-2008,7,Andriy Shevchenko,,Ukraine,BU|MOC|AG,81
Chelsea,2008-2009,12,John Obi Mikel,,Nigeria,MC|MDC,81
Chelsea,2009-2010,12,John Obi Mikel,,Nigeria,MC|MDC,81
Chelsea,2010-2011,17,Bosingwa,Bosingwa,Portugal,DD|MD|DG,81
Chelsea,2010-2011,18,Yuriy Zhirkov,,Russia,MG|DG|AG|MOC,81
Chelsea,2011-2012,16,Raul Meireles,,Portugal,MDC|MC|MOC|MD,81
Chelsea,2012-2013,8,Frank Lampard,,England,MC|MOC|MDC,81
Chelsea,2012-2013,7,Ramires,Ramires,Brazil,MC|MD|MDC,81
Chelsea,2013-2014,2,Branislav Ivanovic,,Serbia,DC|DD|DG|MDC,81
Chelsea,2013-2014,7,Ramires,Ramires,Brazil,MC|MD|MDC,81
Chelsea,2013-2014,21,Nemanja Matic,,Serbia,MDC|MC|DC,81
Chelsea,2013-2014,15,Kevin De Bruyne,,Belgium,MOC|MC|MD|MDC|AD,81
Chelsea,2014-2015,24,Gary Cahill,,England,DC|DD|MDC,81
Chelsea,2014-2015,2,Branislav Ivanovic,,Serbia,DC|DD|DG|MDC,81
Chelsea,2015-2016,2,Branislav Ivanovic,,Serbia,DC|DD|DG|MDC,81
Chelsea,2015-2016,24,Gary Cahill,,England,DC|DD|MDC,81
Chelsea,2015-2016,26,John Terry,,England,DC|DD|MDC,81
Chelsea,2015-2016,28,Cesar Azpilicueta,,Spain,DD|DG|DC|MD,81
Chelsea,2017-2018,3,Marcos Alonso,,Spain,DG|MG|DC,81
Chelsea,2017-2018,2,Antonio Rudiger,,Germany,DC|DG|DD|MDC,81
Chelsea,2018-2019,9,Alvaro Morata,,Spain,BU|MOC|AG,81
Chelsea,2020-2021,10,Christian Pulisic,,United States,MG|AG|AD|MD|MOC,81
Chelsea,2020-2021,13,Kepa Arrizabalaga,,Spain,G,81
Chelsea,2021-2022,22,Hakim Ziyech,,Morocco,MD|AD|MOC|AG,81
Chelsea,2024-2025,24,Reece James,,England,DD|MD|DC|MDC,81
Chelsea,2025-2026,24,Reece James,,England,DD|MD|DC|MDC,81
Chelsea,2025-2026,7,Pedro Neto,,Portugal,MD|AD|AG|MG,81
Chelsea,2005-2006,18,Wayne Bridge,,England,DG|MG|DC,80
Chelsea,2007-2008,24,Shaun Wright-Phillips,,England,MD|AD|AG|MG,80
Chelsea,2009-2010,21,Salomon Kalou,,Ivory Coast,BU|AG|MG|AD|MOC,80
Chelsea,2010-2011,21,Salomon Kalou,,Ivory Coast,BU|AG|MG|AD|MOC,80
Chelsea,2011-2012,12,John Obi Mikel,,Nigeria,MC|MDC,80
Chelsea,2011-2012,23,Daniel Sturridge,,England,AD|BU|MOC|AG,80
Chelsea,2011-2012,4,David Luiz,,Brazil,DC|MDC|DD,80
Chelsea,2012-2013,15,Florent Malouda,,France,MG|AG,80
Chelsea,2012-2013,16,Raul Meireles,,Portugal,MDC|MC|MOC|MD,80
Chelsea,2012-2013,24,Gary Cahill,,England,DC|DD|MDC,80
Chelsea,2012-2013,23,Daniel Sturridge,,England,AD|BU|MOC|AG,80
Chelsea,2012-2013,4,David Luiz,,Brazil,DC|MDC|DD,80
Chelsea,2013-2014,8,Frank Lampard,,England,MC|MOC|MDC,80
Chelsea,2013-2014,24,Gary Cahill,,England,DC|DD|MDC,80
Chelsea,2014-2015,18,Loic Remy,,France,BU|AD|AG,80
Chelsea,2015-2016,18,Loic Remy,,France,BU|AD|AG,80
Chelsea,2017-2018,15,Victor Moses,,Nigeria,MD|AD|DD|AG,80
Chelsea,2018-2019,24,Gary Cahill,,England,DC|DD|MDC,80
Chelsea,2018-2019,27,Ross Barkley,,England,MOC|MC|MDC,80
Chelsea,2019-2020,11,Christian Pulisic,,United States,MG|AG|AD|MD|MOC,80
Chelsea,2019-2020,3,Marcos Alonso,,Spain,DG|MG|DC,80
Chelsea,2020-2021,21,Ben Chilwell,,England,DG|MG|DC,80
Chelsea,2021-2022,10,Christian Pulisic,,United States,MG|AG|AD|MD|MOC,80
Chelsea,2022-2023,21,Ben Chilwell,,England,DG|MG|DC,80
Chelsea,2023-2024,6,Thiago Silva,,Brazil,DC|DD|MDC,80
Chelsea,2024-2025,7,Pedro Neto,,Portugal,MD|AD|AG|MG,80
Chelsea,2025-2026,15,Nicolas Jackson,,Senegal,BU|AG|MOC,80
Chelsea,2025-2026,6,Levi Colwill,,England,DC|DG|MDC,80
Chelsea,2008-2009,21,Salomon Kalou,,Ivory Coast,BU|AG|MG|AD|MOC,79
Chelsea,2010-2011,10,Yossi Benayoun,,Israel,MOC|MD|MG|MC,79
Chelsea,2010-2011,7,Ramires,Ramires,Brazil,MC|MD|MDC,79
Chelsea,2014-2015,28,Cesar Azpilicueta,,Spain,DD|DG|DC|MD,79
Chelsea,2016-2017,3,Marcos Alonso,,Spain,DG|MG|DC,79
Chelsea,2016-2017,5,Jorginho,Jorginho,Italy,MDC|MC|MOC,79
Chelsea,2016-2017,15,Victor Moses,,Nigeria,MD|AD|DD|AG,79
Chelsea,2016-2017,26,John Terry,,England,DC|DD|MDC,79
Chelsea,2017-2018,12,Tiemoue Bakayoko,,France,MDC|MC,79
Chelsea,2018-2019,15,Victor Moses,,Nigeria,MD|AD|DD|AG,79
Chelsea,2020-2021,3,Marcos Alonso,,Spain,DG|MG|DC,79
Chelsea,2020-2021,19,Mason Mount,,England,MOC|MC|MG|MD,79
Chelsea,2022-2023,3,Marc Cucurella,,Spain,DG|MG|DC,79
Chelsea,2022-2023,4,Wesley Fofana,,France,DC|DD|MDC,79
Chelsea,2023-2024,4,Wesley Fofana,,France,DC|DD|MDC,79
Chelsea,2023-2024,21,Ben Chilwell,,England,DG|MG|DC,79
Chelsea,2023-2024,17,Moises Caicedo,,Ecuador,MDC|MC|DC,79
Chelsea,2024-2025,4,Wesley Fofana,,France,DC|DD|MDC,79
Chelsea,2024-2025,21,Marc Cucurella,,Spain,DG|MG|DC,79
Chelsea,2024-2025,15,Nicolas Jackson,,Senegal,BU|AG|MOC,79
Chelsea,2025-2026,11,Noni Madueke,,England,MD|AD|AG|MG,79
Chelsea,2025-2026,16,Wesley Fofana,,France,DC|DD|MDC,79
Chelsea,2025-2026,30,Robert Sanchez,,Spain,G,79
Chelsea,2004-2005,30,Tiago,Tiago,Portugal,MC|MDC|MOC,78
Chelsea,2004-2005,3,Celestine Babayaro,,Nigeria,DG|MG|DC,78
Chelsea,2007-2008,3,Ashley Cole,,England,DG|MG|DC,78
Chelsea,2008-2009,2,Branislav Ivanovic,,Serbia,DC|DD|DG|MDC,78
Chelsea,2019-2020,29,Kurt Zouma,,France,DC|DD|MDC,78
Chelsea,2021-2022,3,Marcos Alonso,,Spain,DG|MG|DC,78
Chelsea,2022-2023,20,Christian Pulisic,,United States,MG|AG|AD|MD|MOC,78
Chelsea,2023-2024,8,Mykhailo Mudryk,,Ukraine,AG|MG|AD|MOC,78
Chelsea,2023-2024,3,Marc Cucurella,,Spain,DG|MG|DC,78
Chelsea,2023-2024,13,Robert Sanchez,,Spain,G,78
Chelsea,2023-2024,28,Cesar Azpilicueta,,Spain,DD|DG|DC|MD,78
Chelsea,2024-2025,11,Noni Madueke,,England,MD|AD|AG|MG,78
Chelsea,2024-2025,6,Levi Colwill,,England,DC|DG|MDC,78
Chelsea,2024-2025,12,Robert Sanchez,,Spain,G,78
Chelsea,2025-2026,26,Malo Gusto,,France,DD|MD|DG,78
Chelsea,2004-2005,2,Glen Johnson,,England,DD,77
Chelsea,2007-2008,21,Salomon Kalou,,Ivory Coast,BU|AG|MG|AD|MOC,77
Chelsea,2017-2018,1,Willy Caballero,,Argentina,G,77
Chelsea,2025-2026,4,Benoit Badiashile,,France,DC,77
Chelsea,2004-2005,29,Robert Huth,,Germany,DC,76
Chelsea,2007-2008,18,Wayne Bridge,,England,DG|MG|DC,76
Chelsea,2007-2008,20,Paulo Ferreira,,Portugal,DD|DG|MD,76
Chelsea,2017-2018,21,Davide Zappacosta,,Italy,DD,76
Chelsea,2019-2020,9,Tammy Abraham,,England,BU,76
Chelsea,2019-2020,21,Emerson,Emerson,Italy,DG,76
Chelsea,2020-2021,15,Reece James,,England,DD|MD|DC|MDC,76
Chelsea,2023-2024,15,Nicolas Jackson,,Senegal,BU|AG|MOC,76
Chelsea,2025-2026,20,Liam Delap,,England,BU,76
Chelsea,2019-2020,4,Fikayo Tomori,,England,DC,75
Chelsea,2024-2025,26,Malo Gusto,,France,DD|MD|DG,74
Chelsea,2015-2016,27,Kenedy,Kenedy,Brazil,DG,72
Chelsea,2023-2024,26,Malo Gusto,,France,DD|MD|DG,71
Chelsea,2019-2020,15,Reece James,,England,DD|MD|DC|MDC,68
